brand,vanityName,storeType,locationId,legalName,facilityName,tz,address,city,name,zip,state,latitude,longitude,state_name
KROGER,Banks Crossing,C,01100315,The Kroger Co.,Kroger,America/New_York,134 Banks Xing,Fayetteville,Banks Crossing,30214,GA,33.4690874,-84.4488101,Georgia
KROGER,Kuykendahl Louetta,C,03400376,Kroger Texas LP,Kroger,America/Chicago,18518 Kuykendahl Rd,Spring,Kuykendahl Louetta,77379,TX,30.0404074,-95.4862146,Texas
KROGER,Klein Crossing,C,03400364,Kroger Texas LP,Kroger,America/Chicago,6060 FM 2920 Rd,Spring,Klein Crossing,77379,TX,30.0758179,-95.5170944,Texas
KROGER,Veterans,C,03400275,Kroger Texas LP,Kroger,America/Chicago,13133 Veterans Memorial Dr,Houston,Veterans,77014,TX,29.9768371,-95.4915099,Texas
KROGER,West Rayford,M,03400117,Kroger Texas LP,Kroger Marketplace,America/Chicago,24350 Kuykendahl Road,Tomball,West Rayford,77375,TX,30.1147978,-95.552451,Texas
KROGER,Cypress Station,C,03400395,Kroger Texas LP,Kroger,America/Chicago,360 Cypress Creek Pkwy,Houston,Cypress Station,77090,TX,30.0215311,-95.4353922,Texas
KROGER,Kroger,C,03400130,Kroger Texas LP,Kroger,America/Chicago,2150 Spring Stuebner Rd,Spring,Kroger,77389,TX,30.085446,-95.448363,Texas
KROGER,Tomball,C,03400390,Kroger Texas LP,Kroger,America/Chicago,14060 FM 2920 Rd,Tomball,Tomball,77377,TX,30.092031,-95.63428,Texas
KROGER,Kroger,C,03400121,Kroger Texas LP,Kroger,America/Chicago,9806 Gaston Rd,Katy,Kroger,77494,TX,29.736724,-95.809772,Texas
KROGER,Southpark Cinco,C,03400038,Kroger Texas LP,Kroger,America/Chicago,25050 FM 1093 Rd,Richmond,Southpark Cinco,77406,TX,29.700373,-95.8117549,Texas
KROGER,Firethorne,M,03400146,Kroger Texas LP,Kroger Marketplace,America/Chicago,1712 Spring Green Blvd,Katy,Firethorne,77494,TX,29.762913,-95.843927,Texas
KROGER,Hamilton,C,01400934,Kroger Limited Partnership I,Kroger,America/New_York,1450 S Erie HWY,Hamilton,Hamilton,45011,OH,39.3810118,-84.5474504,Ohio
KROGER,Kyles Station,M,01400439,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,5250 Newtown Dr,Liberty Twp,Kyles Station,45011,OH,39.42243,-84.457242,Ohio
KROGER,Crossings of Beckett,M,01400959,Kroger Limited Partnership I,Kroger,America/New_York,8000 Princeton Glendale Rd,West Chester,Crossings of Beckett,45069,OH,39.359131,-84.458158,Ohio
KROGER,Fairfield,C,01400939,Kroger Limited Partnership I,Kroger,America/New_York,560 Wessel Dr,Fairfield,Fairfield,45014,OH,39.336188,-84.562509,Ohio
KROGER,Hamilton Meadows SC,C,01400909,Kroger Limited Partnership I,Kroger,America/New_York,1474 Main St,Hamilton,Hamilton Meadows SC,45013,OH,39.4260503,-84.5940142,Ohio
KROGER,Forest Park,C,01400943,Kroger Limited Partnership I,Kroger,America/New_York,1212 W Kemper Rd,Cincinnati,Forest Park,45240,OH,39.2900055,-84.5250073,Ohio
KROGER,Liberty Township OH,C,01400383,Kroger Limited Partnership I,Kroger,America/New_York,7300 Yankee Rd,Liberty Township,Liberty Township OH,45044,OH,39.377251,-84.3761418,Ohio
KROGER,Middletown,C,01400335,Kroger Limited Partnership I,Kroger,America/New_York,428 Oxford State Rd,Middletown,Middletown,45044,OH,39.479172,-84.421109,Ohio
KROGER,Monroe,C,01400336,Kroger Limited Partnership I,Kroger,America/New_York,3033 Heritage Green Dr,Monroe,Monroe,45050,OH,39.442454,-84.378098,Ohio
KROGER,Tylersville Road West Chester OH,C,01400945,Kroger Limited Partnership I,Kroger,America/New_York,7855 Tylersville Rd,West Chester,Tylersville Road West Chester OH,45069,OH,39.351272,-84.363248,Ohio
KROGER,Sharonville OH,C,01400429,Kroger Limited Partnership I,Kroger,America/New_York,12164 Lebanon Rd,Cincinnati,Sharonville OH,45241,OH,39.2965534,-84.3899154,Ohio
KROGER,Woodlawn,C,01400433,Kroger Limited Partnership I,Kroger,America/New_York,10595 Springfield Pike,Cincinnati,Woodlawn,45215,OH,39.2600763,-84.4712549,Ohio
KROGER,Colerain Marketplace,M,01400968,Kroger Limited Partnership I,Kroger,America/New_York,3636 Springdale Rd,Cincinnati,Colerain Marketplace,45251,OH,39.249048,-84.599709,Ohio
KROGER,Reed Hartman Fuel,I,01400082,Kroger Limited Partnership I,Kroger,America/New_York,11220 Reed Hartman Hwy,Blue Ash,Reed Hartman Fuel,45241,OH,39.270599,-84.375178,Ohio
KROGER,Mason Montgomery Mason OH,C,01400448,Kroger Limited Partnership I,Kroger,America/New_York,5100 Terra Firma Dr,Mason,Mason Montgomery Mason OH,45040,OH,39.318099,-84.315689,Ohio
KROGER,Cincinnati,C,01400390,Kroger Limited Partnership I,Kroger,America/New_York,7132 Hamilton Ave,Cincinnati,Cincinnati,45231,OH,39.2245422,-84.5478434,Ohio
KROGER,Finneytown OH,C,01400384,Kroger Limited Partnership I,Kroger,America/New_York,8421 Winton Rd,Cincinnati,Finneytown OH,45231,OH,39.2203019,-84.5192304,Ohio
KROGER,Middletown,M,01400441,Kroger Limited Partnership I,Kroger Marketplace,America/New_York,3420 Towne Blvd,Middletown,Middletown,45005,OH,39.4949693,-84.3279195,Ohio
KROGER,Kings Mills Mason,C,01400426,Kroger Limited Partnership I,Kroger,America/New_York,5210 State Route 741,Mason,Kings Mills Mason,45040,OH,39.3607444,-84.2789322,Ohio
KROGER,Hartwell,C,01400405,Kroger Limited Partnership I,Kroger,America/New_York,8241 Vine St,Cincinnati,Hartwell,45216,OH,39.2102762,-84.4753884,Ohio
KROGER,Blue Ash,C,01400942,Kroger Limited Partnership I,Kroger,America/New_York,4100 Hunt Rd,Blue Ash,Blue Ash,45236,OH,39.2272828,-84.3978512,Ohio
KROGER,Beltway 8 West,C,03400739,Kroger Texas LP,Kroger,America/Chicago,9125 W Sam Houston Pkwy N,Houston,Beltway 8 West,77064,TX,29.9041147,-95.5556225,Texas
KROGER,Stockbridge Village,C,01100369,The Kroger Co.,Kroger,America/New_York,3618 Highway 138 SE,Stockbridge,Stockbridge Village,30281,GA,33.5502535,-84.2714308,Georgia
KROGER,Spivey Junction,C,01100493,The Kroger Co.,Kroger,America/New_York,1750 Hudson Bridge Rd,Stockbridge,Spivey Junction,30281,GA,33.5031974,-84.244192,Georgia
KROGER,McDonough,C,01100433,The Kroger Co.,Kroger,America/New_York,5900 East Lake Pkwy,McDonough,McDonough,30253,GA,33.5062074,-84.143446,Georgia
KROGER,Fairview Oaks,C,01100427,The Kroger Co.,Kroger,America/New_York,101 Fairview Rd,Ellenwood,Fairview Oaks,30294,GA,33.6193236,-84.2390944,Georgia
KROGER,McDonough Crossing,C,01100405,The Kroger Co.,Kroger,America/New_York,301 Jonesboro Rd,McDonough,McDonough Crossing,30253,GA,33.4526773,-84.1695762,Georgia
KROGER,Lovejoy Village,C,01100413,The Kroger Co.,Kroger,America/New_York,10375 Tara Blvd,Jonesboro,Lovejoy Village,30236,GA,33.4721875,-84.3384717,Georgia
KROGER,Chapel Hills Commons,C,01100475,The Kroger Co.,Kroger,America/New_York,4919 Flat Shoals Pkwy,Decatur,Chapel Hills Commons,30034,GA,33.6791479,-84.2285409,Georgia
KROGER,Newton Crossroads,C,01100436,The Kroger Co.,Kroger,America/New_York,5341 Highway 20 S,Covington,Newton Crossroads,30016,GA,33.5493011,-84.0152021,Georgia
KROGER,Dickson,C,02600523,Kroger Limited Partnership I,Kroger,America/Chicago,143 Henslee Dr,Dickson,Dickson,37055,TN,36.0772908,-87.3715617,Tennessee
KROGER,Northview Plaza,C,03500511,Kroger Texas LP,Kroger,America/Chicago,10677 E Northwest Hwy,Dallas,Northview Plaza,75238,TX,32.8656047,-96.7015117,Texas
KROGER,Kroger Dallas,C,03500518,Kroger Texas LP,Kroger,America/Chicago,5665 E Mockingbird Ln,Dallas,Kroger Dallas,75206,TX,32.838522,-96.770778,Texas
KROGER,Garland Towne Centre,C,03500559,Kroger Texas LP,Kroger,America/Chicago,1406 W Walnut St,Garland,Garland Towne Centre,75042,TX,32.9145293,-96.6498875,Texas
KROGER,Forest Lane,C,03500588,Kroger Texas LP,Kroger,America/Chicago,9140 Forest Ln,Dallas,Forest Lane,75243,TX,32.9081859,-96.7449827,Texas
KROGER,Sandusky Marketplace,M,01600858,The Kroger Co.,Kroger Marketplace,America/New_York,226 E Perkins Ave,Sandusky,Sandusky Marketplace,44870,OH,41.4327101,-82.6943467,Ohio
KROGER,Port Clinton,C,01600641,The Kroger Co.,Kroger,America/New_York,2028 East Harbor Rd,Port Clinton,Port Clinton,43452,OH,41.5139574,-82.9023791,Ohio
KROGER,Ashland Road,C,01600557,The Kroger Co.,Kroger,America/New_York,1060 Ashland Rd,Mansfield,Ashland Road,44905,OH,40.7740746,-82.475837,Ohio
KROGER,Park Avenue,C,01600518,The Kroger Co.,Kroger,America/New_York,1240 Park Ave W,Mansfield,Park Avenue,44906,OH,40.7609123,-82.5608998,Ohio
KROGER,Monticello Kroger,C,02100138,Kroger Limited Partnership I,Kroger,America/New_York,916 N Main St,Monticello,Monticello Kroger,47960,IN,40.7568674,-86.7666627,Indiana
KROGER,Crawfordsville Square,C,02100948,Kroger Limited Partnership I,Kroger,America/New_York,1660 Crawfordsville Square Dr,Crawfordsville,Crawfordsville Square,47933,IN,40.02181,-86.900954,Indiana
KROGER,Lebanon,C,02100940,Kroger Limited Partnership I,Kroger,America/New_York,2420 N Lebanon St,Lebanon,Lebanon,46052,IN,40.0694,-86.474554,Indiana
KROGER,Dixon Road Kroger,C,02100109,Kroger Limited Partnership I,Kroger,America/New_York,605 N Dixon Rd,Kokomo,Dixon Road Kroger,46901,IN,40.492186,-86.166237,Indiana
KROGER,Maplecrest Plaza Kroger,C,02100071,Kroger Limited Partnership I,Kroger,America/New_York,2821 S Washington St,Kokomo,Maplecrest Plaza Kroger,46902,IN,40.454248,-86.131256,Indiana
KROGER,Peru Kroger,C,02100902,Kroger Limited Partnership I,Kroger,America/New_York,930 W Main St,Peru,Peru Kroger,46970,IN,40.7461832,-86.095908,Indiana
KROGER,Kroger Boone Village,C,02100333,Kroger Limited Partnership I,Kroger,America/New_York,5 Boone Vlg,Zionsville,Kroger Boone Village,46077,IN,39.95092,-86.27676,Indiana
KROGER,Kroger Castleberry,M,01100627,The Kroger Co.,Kroger Marketplace,America/New_York,5550 Bethelview Rd,Cumming,Kroger Castleberry,30040,GA,34.169778,-84.185635,Georgia
KROGER,Sharon Greens,C,01100486,The Kroger Co.,Kroger,America/New_York,1595 Peachtree Pkwy,Cumming,Sharon Greens,30041,GA,34.1222698,-84.1689119,Georgia
KROGER,Keith Bridge Commons,C,01100473,The Kroger Co.,Kroger,America/New_York,2655 Freedom Pkwy,Cumming,Keith Bridge Commons,30041,GA,34.2508344,-84.0912207,Georgia
KROGER,Greens Corner,C,01100432,The Kroger Co.,Kroger,America/New_York,2325 Bethelview Rd,Cumming,Greens Corner,30040,GA,34.2384495,-84.1931129,Georgia
KROGER,Grassland Crossing,C,01100444,The Kroger Co.,Kroger,America/New_York,5665 Atlanta Hwy,Alpharetta,Grassland Crossing,30004,GA,34.1451658,-84.2498665,Georgia
KROGER,Johns Creek,C,01100434,The Kroger Co.,Kroger,America/New_York,3651 Peachtree Pkwy,Suwanee,Johns Creek,30024,GA,34.0695235,-84.1655638,Georgia
KROGER,Windward Village,C,01100469,The Kroger Co.,Kroger,America/New_York,11877 Douglas Rd,Alpharetta,Windward Village,30005,GA,34.0705621,-84.2076044,Georgia
KROGER,Saddlebrook,C,01100390,The Kroger Co.,Kroger,America/New_York,10945 State Bridge Rd,Alpharetta,Saddlebrook,30022,GA,34.0496921,-84.2228106,Georgia
KROGER,Windward Commons,C,01100495,The Kroger Co.,Kroger,America/New_York,12870 Highway 9 N,Alpharetta,Windward Commons,30004,GA,34.0963,-84.27771,Georgia
KROGER,Kroger Marketplace,M,01100670,The Kroger Co.,Kroger Marketplace,America/New_York,378 Marketplace Pkwy,Dawsonville,Kroger Marketplace,30534,GA,34.350197,-84.053207,Georgia
KROGER,Sachse,C,03500461,Kroger Texas LP,Kroger,America/Chicago,5190 Highway 78,Sachse,Sachse,75048,TX,32.9688762,-96.6036595,Texas
KROGER,Buckingham,C,03500526,Kroger Texas LP,Kroger,America/Chicago,536 Centennial Blvd,Richardson,Buckingham,75081,TX,32.9364567,-96.7206467,Texas
KROGER,Douglasville,C,01100485,The Kroger Co.,Kroger,America/New_York,3875 Chapel Hill Rd,Douglasville,Douglasville,30135,GA,33.6996627,-84.7186933,Georgia
KROGER,Park Plaza,C,01100366,The Kroger Co.,Kroger,America/New_York,3251 Highway 5,Douglasville,Park Plaza,30135,GA,33.719279,-84.7661173,Georgia
KROGER,Douglas Commons,C,01100391,The Kroger Co.,Kroger,America/New_York,8501 Hospital Dr,Douglasville,Douglas Commons,30134,GA,33.749269,-84.7323434,Georgia
KROGER,Westfork,C,01100376,The Kroger Co.,Kroger,America/New_York,630 Thornton Rd,Lithia Springs,Westfork,30122,GA,33.7898073,-84.6200042,Georgia
KROGER,Ridge Crossing,C,01100616,The Kroger Co.,Kroger,America/New_York,4815 Ridge Rd,Douglasville,Ridge Crossing,30134,GA,33.8190562,-84.8125894,Georgia
KROGER,Brownsville Commons,C,01100456,The Kroger Co.,Kroger,America/New_York,4400 Brownsville Rd,Powder Springs,Brownsville Commons,30127,GA,33.8465711,-84.6993156,Georgia
KROGER,Mableton Crossing,C,01100464,The Kroger Co.,Kroger,America/New_York,4875 Floyd Rd SW,Mableton,Mableton Crossing,30126,GA,33.8352744,-84.5741757,Georgia
KROGER,Varner Crossing,C,01100453,The Kroger Co.,Kroger,America/New_York,4150 Macland Rd,Powder Springs,Varner Crossing,30127,GA,33.9033852,-84.6751671,Georgia
KROGER,Dallas Commons,C,01100673,The Kroger Co.,Kroger,America/New_York,455 Nathan Dean Blvd,Dallas,Dallas Commons,30132,GA,33.9108875,-84.822827,Georgia
KROGER,Battle Ridge Pavilion,C,01100498,The Kroger Co.,Kroger,America/New_York,1690 Powder Springs Rd SW,Marietta,Battle Ridge Pavilion,30064,GA,33.9084559,-84.6031124,Georgia
KROGER,Sandy Plains Centre,C,01100657,The Kroger Co.,Kroger,America/New_York,2960 Shallowford Rd,Marietta,Sandy Plains Centre,30066,GA,34.0347971,-84.4666413,Georgia
KROGER,Pavilions At East Lake,C,01100454,The Kroger Co.,Kroger,America/New_York,2100 Roswell Rd Ste 2140,Marietta,Pavilions At East Lake,30062,GA,33.9675443,-84.4879663,Georgia
KROGER,Shallowford Falls,C,01100478,The Kroger Co.,Kroger,America/New_York,3162 Johnson Ferry Rd,Marietta,Shallowford Falls,30062,GA,34.0260671,-84.4220731,Georgia
KROGER,Chastain,C,01100365,The Kroger Co.,Kroger,America/New_York,3595 Canton Rd,Marietta,Chastain,30066,GA,34.0386966,-84.5309268,Georgia
KROGER,Parkaire Landing,C,01100335,The Kroger Co.,Kroger,America/New_York,4880 Lower Roswell Rd,Marietta,Parkaire Landing,30068,GA,33.9651166,-84.4089591,Georgia
KROGER,Coleman Village,C,01100497,The Kroger Co.,Kroger,America/New_York,900 Marietta Hwy,Roswell,Coleman Village,30075,GA,34.0040692,-84.3894126,Georgia
KROGER,Woodstock Crossing,C,01100419,The Kroger Co.,Kroger,America/New_York,12050 Highway 92 Ste 112,Woodstock,Woodstock Crossing,30188,GA,34.0864683,-84.4861092,Georgia
KROGER,Kroger,C,01100730,The Kroger Co.,Kroger,America/New_York,1310 Powers Ferry Rd SE,Marietta,Kroger,30067,GA,33.9192999,-84.469321,Georgia
KROGER,West Marietta Crossing,C,01100455,The Kroger Co.,Kroger,America/New_York,1000 Whitlock Ave NW,Marietta,West Marietta Crossing,30064,GA,33.9533665,-84.5813138,Georgia
KROGER,Mansell Village,C,01100431,The Kroger Co.,Kroger,America/New_York,570 E Crossville Rd,Roswell,Mansell Village,30075,GA,34.0401035,-84.3454897,Georgia
KROGER,City Walk,C,01100467,The Kroger Co.,Kroger,America/New_York,227 Sandy Spriongs PL,Sandy Springs,City Walk,30328,GA,33.9202828,-84.3814432,Georgia
KROGER,Shiloh Square,C,01100446,The Kroger Co.,Kroger,America/New_York,3895 Cherokee St NW,Kennesaw,Shiloh Square,30144,GA,34.0486951,-84.6033157,Georgia
KROGER,Midlothian Towne Ctr,M,03500596,Kroger Texas LP,Kroger Marketplace,America/Chicago,2200 FM 663,Midlothian,Midlothian Towne Ctr,76065,TX,32.458735,-96.992907,Texas
KROGER,Crowley,C,03500590,Kroger Texas LP,Kroger,America/Chicago,1004 S Crowley Rd,Crowley,Crowley,76036,TX,32.5633168,-97.3538622,Texas
KROGER,Burleson,M,03500591,Kroger Texas LP,Kroger Marketplace,America/Chicago,1631 SW Wilshire Blvd,Burleson,Burleson,76028,TX,32.516585,-97.349245,Texas
KROGER,Taylor,C,01800686,The Kroger Co. of Michigan,Kroger,America/New_York,7000 Monroe Blvd,Taylor,Taylor,48180,MI,42.257682,-83.251249,Michigan
KROGER,Lincoln Park,C,01800693,The Kroger Co. of Michigan,Kroger,America/New_York,2060 Dix Hwy,Lincoln Park,Lincoln Park,48146,MI,42.2549204,-83.1954836,Michigan
KROGER,Westborn,C,01800697,The Kroger Co. of Michigan,Kroger,America/New_York,23303 Michigan Ave,Dearborn,Westborn,48124,MI,42.3007844,-83.2619363,Michigan
KROGER,Kroger,M,01800775,The Kroger Co. of Michigan,Kroger,America/New_York,16705 Fort St,Southgate,Kroger,48195,MI,42.1858419,-83.1866286,Michigan
KROGER,Michigan Merriman,C,01800630,The Kroger Co. of Michigan,Kroger,America/New_York,31300 Michigan Ave,Westland,Michigan Merriman,48186,MI,42.287211,-83.347245,Michigan
KROGER,Brownstown,C,01800458,The Kroger Co. of Michigan,Kroger,America/New_York,23849 West Rd,Brownstown,Brownstown,48134,MI,42.136546,-83.264245,Michigan
KROGER,Eastborn,C,01800443,The Kroger Co. of Michigan,Kroger,America/New_York,15255 Michigan Ave,Dearborn,Eastborn,48126,MI,42.3156052,-83.1921151,Michigan
KROGER,Dearborn Heights,C,01800441,The Kroger Co. of Michigan,Kroger,America/New_York,26400 Ford Rd,Dearborn Heights,Dearborn Heights,48127,MI,42.3290109,-83.300081,Michigan
KROGER,Cherry Hill Merriman,C,01800456,The Kroger Co. of Michigan,Kroger,America/New_York,200 S Merriman Rd,Westland,Cherry Hill Merriman,48186,MI,42.309136,-83.3520736,Michigan
KROGER,Warren Middlebelt,C,01800459,The Kroger Co. of Michigan,Kroger,America/New_York,7350 N Middlebelt Rd,Westland,Warren Middlebelt,48185,MI,42.3417,-83.330698,Michigan
KROGER,Grosse Ile,Q,01800415,The Kroger Co. of Michigan,Kroger Fresh Fare,America/New_York,8999 Macomb St,Grosse Ile,Grosse Ile,48138,MI,42.129994,-83.157607,Michigan
KROGER,Westland,C,01800691,The Kroger Co. of Michigan,Kroger,America/New_York,36430 Ford Rd,Westland,Westland,48185,MI,42.3261149,-83.4001833,Michigan
KROGER,Gibraltar,C,01800708,The Kroger Co. of Michigan,Kroger,America/New_York,20645 Gibraltar Rd,Brownstown Twp,Gibraltar,48183,MI,42.093487,-83.2345789,Michigan
KROGER,Republic Road,C,02900533,Kroger Limited Partnership I,Kroger,America/New_York,1800 Republic Rd,Virginia Beach,Republic Road,23454,VA,36.8523856,-76.0280787,Virginia
KROGER,Lexington Avenue,M,01600836,The Kroger Co.,Kroger Marketplace,America/New_York,1500 Lexington Ave,Mansfield,Lexington Avenue,44907,OH,40.7188147,-82.5492472,Ohio
KROGER,The Pines,C,03500585,Kroger Texas LP,Kroger,America/Chicago,1101 Flower Mound Rd,Flower Mound,The Pines,75028,TX,33.0096573,-97.0469111,Texas
KROGER,Flower Mound Town Centre,C,03500456,Kroger Texas LP,Kroger,America/Chicago,2709 Cross Timbers Rd,Flower Mound,Flower Mound Town Centre,75028,TX,33.0347564,-97.0720894,Texas
KROGER,Coppell,C,03500448,Kroger Texas LP,Kroger,America/Chicago,950 E Sandy Lake Rd,Coppell,Coppell,75019,TX,32.9707799,-96.9609775,Texas
KROGER,Bartonville,M,03500572,Kroger Texas LP,Kroger Marketplace,America/Chicago,3400 FM 407 E,Bartonville,Bartonville,76226,TX,33.075135,-97.130365,Texas
KROGER,Las Colinas,C,03500577,Kroger Texas LP,Kroger,America/Chicago,7505 N Macarthur Blvd,Irving,Las Colinas,75063,TX,32.908531,-96.960932,Texas
KROGER,Southlake Village Center,C,03500512,Kroger Texas LP,Kroger,America/Chicago,2110 E Southlake Blvd,Southlake,Southlake Village Center,76092,TX,32.942842,-97.121898,Texas
KROGER,Hickory Creek,C,03500570,Kroger Texas LP,Kroger,America/Chicago,5021 Teasley Ln,Denton,Hickory Creek,76210,TX,33.1458158,-97.1019251,Texas
KROGER,Addison Town Center,C,03500870,Kroger Texas LP,Kroger,America/Chicago,3770 Belt Line Rd,Addison,Addison Town Center,75001,TX,32.9505772,-96.8528047,Texas
KROGER,Northgate Hills,C,03500402,Kroger Texas LP,Kroger,America/Chicago,3612 N Belt Line Rd,Irving,Northgate Hills,75062,TX,32.855108,-96.9908465,Texas
KROGER,Kroger Newark Marketplace,M,01600128,The Kroger Co.,Kroger Marketplace,America/New_York,1155 N 21st St,Newark,Kroger Newark Marketplace,43055,OH,40.08045,-82.429488,Ohio
KROGER,Heath,C,01600926,The Kroger Co.,Kroger,America/New_York,910 Hebron Rd,Heath,Heath,43056,OH,40.0257641,-82.4452617,Ohio
KROGER,Hebron,C,01600621,The Kroger Co.,Kroger,America/New_York,600 E Main St,Hebron,Hebron,43025,OH,39.9598096,-82.4759865,Ohio
KROGER,Pataskala,C,01600591,The Kroger Co.,Kroger,America/New_York,350 E Broad St,Pataskala,Pataskala,43062,OH,40.006405,-82.664155,Ohio
KROGER,Johnstown,C,01600546,The Kroger Co.,Kroger,America/New_York,800 W Coshocton St,Johnstown,Johnstown,43031,OH,40.147049,-82.7076001,Ohio
KROGER,Refugee Road,C,01600532,The Kroger Co.,Kroger,America/New_York,7833 Refugee Rd,Pickerington,Refugee Road,43147,OH,39.9058474,-82.7348924,Ohio
KROGER,Main Taylor,C,01600543,The Kroger Co.,Kroger,America/New_York,8460 E Main St,Reynoldsburg,Main Taylor,43068,OH,39.9568784,-82.7732768,Ohio
KROGER,Zanesville,C,01600891,The Kroger Co.,Kroger,America/New_York,3387 Maple Ave,Zanesville,Zanesville,43701,OH,39.9827274,-82.0219037,Ohio
KROGER,New Albany,C,01600881,The Kroger Co.,Kroger,America/New_York,5161 Hampsted Village Center Way,Columbus,New Albany,43054,OH,40.088852,-82.825837,Ohio
KROGER,E Broad,C,01600853,The Kroger Co.,Kroger,America/New_York,7000 E Broad St,Columbus,E Broad,43213,OH,39.984384,-82.816476,Ohio
KROGER,Pickerington,C,01600538,The Kroger Co.,Kroger,America/New_York,1045 Hill Rd N,Pickerington,Pickerington,43147,OH,39.9067394,-82.7794258,Ohio
KROGER,Mt Vernon,C,01600820,The Kroger Co.,Kroger,America/New_York,855 Coshocton Ave,Mount Vernon,Mt Vernon,43050,OH,40.4010188,-82.4588259,Ohio
KROGER,Kroger Reynoldsburg,C,01600232,The Kroger Co.,Kroger,America/New_York,6580 E Main St,Reynoldsburg,Kroger Reynoldsburg,43068,OH,39.9557,-82.822659,Ohio
KROGER,Stoneridge,C,01600871,The Kroger Co.,Kroger,America/New_York,1365 Stoneridge Dr,Gahanna,Stoneridge,43230,OH,40.0542669,-82.8674889,Ohio
