objectid,fac_name,owner_type,city,county,field_offi,loc_id,eff_date,elevation,sectional_,boundary_2,icao_ident,fss_name,land_area_,atc_tower,latitude,longitude,brand
4730,PICAYUNE,PR,IOWA CITY,JOHNSON,NONE,IA16,7/16/2020,800.0,CHICAGO,CHICAGO,,FORT DODGE,,N,41.70834916689579,-91.50016888880226,US Airports
4291,FORT MCPHERSON,MR,FORT MCPHERSON,FULTON,ATL,GA96,7/16/2020,1052.0,ATLANTA,ATLANTA,,MACON,,N,33.712500000291186,-84.43055555611575,US Airports
4023,UMATILLA MUNI,PU,UMATILLA,LAKE,ORL,X23,7/16/2020,107.0,JACKSONVILLE,JACKSONVILLE,,SAINT PETERSBURG,65.0,N,28.924220832714088,-81.65181249957016,US Airports
1730,BALCH CAMP,PR,BALCH CAMP,FRESNO,SFO,7CA5,7/16/2020,1603.0,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,,N,36.90658333277899,-119.12847222169749,US Airports
5951,OAKES FIELD,PR,CHARLOTTESVILLE,HANCOCK,CHI,66IN,7/16/2020,935.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,953.0,N,39.787499999754715,-85.63694444401852,US Airports
3435,SOUTHEASTERN,PR,FORT PIERCE,ST LUCIE,ORL,FD30,7/16/2020,23.0,MIAMI,MIAMI,,MIAMI,10.0,N,27.41142888869186,-80.52616583332103,US Airports
3168,FULL THROTTLE FARM,PR,CLAYTON,NEW CASTLE,DCA,23DE,7/16/2020,81.0,WASHINGTON,WASHINGTON,,MILLVILLE,,N,39.31256666729837,-75.72898333280362,US Airports
2413,SANTA ROSA MEMORIAL HOSPITAL,PR,SANTA ROSA,SONOMA,SFO,CL51,7/16/2020,208.0,SAN FRANCISCO,OAKLAND,,OAKLAND,,N,38.443580555697004,-122.70126388886914,US Airports
2877,MOUNTAIN VIEW RANCH,PR,MONUMENT,EL PASO,DEN,52CO,7/16/2020,7500.0,DENVER,DENVER,,DENVER,330.0,N,39.10971111096341,-104.653861110762,US Airports
1238,CULLEN,PR,JONESBORO,ARKANSAS,NONE,7AR9,7/16/2020,255.0,MEMPHIS,MEMPHIS,,FORT DODGE,,N,35.95638055579676,-90.81298333257241,US Airports
847,BARBER MARINA,PR,ELBERTA,BALDWIN,NONE,1AL9,7/16/2020,14.0,NEW ORLEANS,JACKSONVILLE,,ANNISTON,6.0,N,30.31545000023529,-87.57237777797175,US Airports
5321,RAYMOND CLASSEN MEMORIAL,PR,DANFORTH,IROQUOIS,CHI,8IS5,7/16/2020,650.0,CHICAGO,CHICAGO,,KANKAKEE,,N,40.81670083292458,-87.99170722214505,US Airports
6284,SEIB,PR,POSEYVILLE,POSEY,CHI,88IN,7/16/2020,428.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,0.0,N,38.13313888886557,-87.78576388880217,US Airports
4184,FLYING W FARMS,PR,CARROLLTON,CARROLL,ATL,6GA8,7/16/2020,1010.0,ATLANTA,ATLANTA,,MACON,7.0,N,33.507777778254805,-85.18555555567629,US Airports
910,MAC CRENSHAW MEMORIAL,PU,GREENVILLE,BUTLER,JAN,PRN,7/16/2020,451.3999939,NEW ORLEANS,ATLANTA,KPRN,ANNISTON,89.0,N,31.84569444366462,-86.61074999978874,US Airports
3478,KENNEDY,PR,GROVELAND,LAKE,ORL,FD78,7/16/2020,94.0,JACKSONVILLE,JACKSONVILLE,,SAINT PETERSBURG,,N,28.603052778080347,-81.8495222217685,US Airports
3699,BAPTIST HOSPITAL,PR,MIAMI,DADE,ORL,9FA8,7/16/2020,9.0,MIAMI,MIAMI,,MIAMI,1.0,N,25.686075000195025,-80.33847777841606,US Airports
334,KING COVE,PU,KING COVE,ALEUTIANS EAST,NONE,KVC,7/16/2020,155.0,COLD BAY,ANCHORAGE,PAVC,COLD BAY,146.0,N,55.11634722182394,-162.2662472221035,US Airports
629,TOKEEN,PR,TOKEEN,PRINCE OF WALES,NONE,57A,7/16/2020,0.0,KETCHIKAN,ANCHORAGE,,KETCHIKAN,,N,55.9371333329855,-133.3267213893581,US Airports
3980,NESHAMA,PR,STUART,MARTIN,NONE,FD73,7/16/2020,22.0,MIAMI,MIAMI,,MIAMI,0.0,N,27.210900000095055,-80.20962222223464,US Airports
1032,GRIMES FIELD,PR,SEMMES,MOBILE,JAN,AL74,7/16/2020,215.0,NEW ORLEANS,HOUSTON,,ANNISTON,80.0,N,30.764355000382153,-88.30584138904436,US Airports
250,HEALY RIVER,PU,HEALY,DENALI,NONE,HRR,7/16/2020,1275.0,ANCHORAGE,ANCHORAGE,PAHV,FAIRBANKS,1294.0,N,63.86758333316208,-148.9688333330216,US Airports
5391,ENOCH,PR,FINDLAY,SHELBY,CHI,35IS,7/16/2020,676.0,ST LOUIS,KANSAS CITY,,SAINT LOUIS,,N,39.52837055578189,-88.76395972157165,US Airports
6286,COOPER FIELD,PR,REELSVILLE,PUTNAM,CHI,99II,7/16/2020,880.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,,N,39.58349999965542,-86.95252777768617,US Airports
2464,BANNER LASSEN MEDICAL CENTER,PR,SUSANVILLE,LASSEN,SFO,99CN,7/16/2020,4419.0,SAN FRANCISCO,OAKLAND,,RENO,,N,40.43749444366461,-120.62872222203336,US Airports
3398,CORKSCREW TRACE AIRPARK,PR,ESTERO,LEE,ORL,1FD4,7/16/2020,29.0,MIAMI,MIAMI,,MIAMI,200.0,N,26.445356667139414,-81.6073030559436,US Airports
1900,PACIFIC BELL-2300 IMPERIAL HWY,PR,EL SEGUNDO,LOS ANGELES,LAX,32CN,7/16/2020,209.0,LOS ANGELES,LOS ANGELES,,HAWTHORNE,,N,33.93043333324922,-118.38254166714434,US Airports
894,HOOPER STAGEFIELD AHP,MR,FORT RUCKER/OZARK,DALE,JAN,16AL,7/16/2020,365.0,NEW ORLEANS,JACKSONVILLE,,ANNISTON,,N,31.408411110843332,-85.6892444443016,US Airports
1841,BOSWELL,PR,CORCORAN,KINGS,SFO,24CL,7/16/2020,205.19999695,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,31.0,N,36.08867222168897,-119.54162777758671,US Airports
3582,OSCEOLA SHERIFF'S OFC - BRONSON HWY,PR,KISSIMMEE,OSCEOLA,ORL,19FD,7/16/2020,66.0,JACKSONVILLE,JACKSONVILLE,,SAINT PETERSBURG,,N,28.275099999675163,-81.33649999993627,US Airports
4853,TOLEDO MUNI,PU,TOLEDO,TAMA,NONE,8C5,7/16/2020,960.0,CHICAGO,CHICAGO,,FORT DODGE,10.0,N,41.98823161080194,-92.54798613867283,US Airports
1316,ARKANSAS METHODIST HOSPITAL,PR,PARAGOULD,GREENE,AOK,AR95,7/16/2020,326.0,ST LOUIS,MEMPHIS,,JONESBORO,,N,36.05090222170715,-90.49816194370095,US Airports
3864,FLAGLER EXECUTIVE,PU,PALM COAST,FLAGLER,ORL,FIN,7/16/2020,33.09999847,JACKSONVILLE,JACKSONVILLE,KFIN,GAINESVILLE,1430.0,Y,29.465151111376713,-81.20764888861886,US Airports
3831,ARNOLD PALMER HOSPITAL,PR,ORLANDO,ORANGE,ORL,3FD5,7/16/2020,150.0,JACKSONVILLE,JACKSONVILLE,,SAINT PETERSBURG,1.0,N,28.523122221944945,-81.38019166673548,US Airports
2788,AIR-SPRAYERS NR 2,PR,HARTMAN,PROWERS,DEN,CO73,7/16/2020,3610.0,WICHITA,DENVER,,DENVER,85.0,N,38.10000999987412,-102.21713277804137,US Airports
5655,ST ELIZABETH'S HOSPITAL,PR,O'FALLON,ST CLAIR,NONE,09IL,7/16/2020,546.0,ST LOUIS,KANSAS CITY,,SAINT LOUIS,,N,38.58327777826874,-89.93419444391616,US Airports
5677,PECATONICA FIRE PROTECTION DISTRICT,PR,PECATONICA,WINNEBAGO,CHI,IS58,7/16/2020,774.0,CHICAGO,CHICAGO,,KANKAKEE,,N,42.307222222135735,-89.36249999987504,US Airports
2596,SKYWAGON RANCH,PR,BERTHOUD,LARIMER,NONE,6CO6,7/16/2020,5187.0,CHEYENNE,DENVER,,DENVER,20.0,N,40.31188611115765,-105.14583333332367,US Airports
6318,SHELBYVILLE MUNI,PU,SHELBYVILLE,SHELBY,CHI,GEZ,7/16/2020,802.5,ST LOUIS,INDIANAPOLIS,KGEZ,TERRE HAUTE,550.0,N,39.58313888906856,-85.80480555591222,US Airports
519,RAMPART,PU,RAMPART,YUKON-KOYUKUK,NONE,RMP,7/16/2020,306.70001221,FAIRBANKS,ANCHORAGE,,FAIRBANKS,,N,65.50790000006796,-150.14083333293428,US Airports
1851,FLYING N RANCH,PR,COTTONWOOD,TEHAMA,SFO,CA04,7/16/2020,530.0,KLAMATH FALLS,OAKLAND,,RANCHO MURIETA,,N,40.34626416674804,-122.33889277836066,US Airports
2500,DICK DALE SKYRANCH,PR,TWENTYNINE PALMS,SAN BERNARDINO,LAX,43CL,7/16/2020,1793.0,PHOENIX,LOS ANGELES,,RIVERSIDE,80.0,N,34.20611138871287,-115.99777777801557,US Airports
2428,SHAFTER-MINTER FIELD,PU,SHAFTER,KERN,LAX,MIT,7/16/2020,425.29998779,LOS ANGELES,LOS ANGELES,KMIT,RANCHO MURIETA,1206.0,N,35.50747538909412,-119.19213433288304,US Airports
2481,ASH MOUNTAIN,PR,THREE RIVERS,TULARE,SFO,2CA0,7/16/2020,1690.0,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,,N,36.486952777754524,-118.84000555632589,US Airports
3970,LAKE JOSEPHINE,PR,SEBRING,HIGHLANDS,ORL,9FL3,7/16/2020,85.0,MIAMI,MIAMI,,SAINT PETERSBURG,,N,27.396944443841573,-81.42666666732283,US Airports
1084,AUGUSTA,PU,AUGUSTA,WOODRUFF,AOK,AR76,7/16/2020,212.0,MEMPHIS,MEMPHIS,,JONESBORO,,N,35.288696667059256,-91.35846166675526,US Airports
963,PRATT LANDING,PR,MADRID,HOUSTON,ORL,7AL7,7/16/2020,184.0,NEW ORLEANS,JACKSONVILLE,,ANNISTON,20.0,N,31.064499999733886,-85.4393888888926,US Airports
1983,JACK NORTHROP FIELD/HAWTHORNE MUNI,PU,HAWTHORNE,LOS ANGELES,LAX,HHR,7/16/2020,65.90000153,LOS ANGELES,LOS ANGELES,KHHR,HAWTHORNE,80.0,Y,33.922861111138374,-118.33508333291776,US Airports
469,MARTIN,PR,PALMER,MATANUSKA-SUSITNA,NONE,AK92,7/16/2020,820.0,ANCHORAGE,ANCHORAGE,,PALMER,,N,61.63801111079329,-149.02891111142623,US Airports
2560,SUTTER COUNTY,PU,YUBA CITY,SUTTER,SFO,O52,7/16/2020,59.59999847,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,175.0,N,39.12366666722547,-121.60536111092209,US Airports
5206,AERO ESTATES,PR,BELLEVILLE,ST CLAIR,CHI,7IS2,7/16/2020,565.0,ST LOUIS,KANSAS CITY,,SAINT LOUIS,8.0,N,38.52449499999938,-90.05694444396221,US Airports
6122,HOOD FIELD,PR,JAMESTOWN,BOONE,CHI,IN25,7/16/2020,930.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,,N,39.99805555583976,-86.57722222155867,US Airports
5793,RICHARDSON FIELD,PR,SPRING GROVE,MC HENRY,CHI,3LL5,7/16/2020,860.0,CHICAGO,CHICAGO,,KANKAKEE,,N,42.46446361086283,-88.23425555584289,US Airports
3450,AIRREP,PR,FREEPORT,WALTON,NONE,82FA,7/16/2020,14.0,NEW ORLEANS,JACKSONVILLE,,GAINESVILLE,0.0,N,30.4886100000666,-86.1916677782698,US Airports
6173,HAFFNER,PR,LIZTON,HENDRICKS,CHI,II52,7/16/2020,960.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,,N,39.87754416707772,-86.52777833297476,US Airports
4016,NASA SHUTTLE LANDING FACILITY,PU,TITUSVILLE,BREVARD,ORL,TTS,7/16/2020,8.5,JACKSONVILLE,MIAMI,KTTS,SAINT PETERSBURG,500.0,Y,28.614888888684412,-80.69436111131391,US Airports
6075,LAUTZENHISER AIRPARK,PR,HAMILTON,DE KALB,CHI,IN83,7/16/2020,928.0,CHICAGO,CLEVELAND,,TERRE HAUTE,,N,41.50227250020038,-84.93024027802396,US Airports
235,GOODNEWS,PU,GOODNEWS,BETHEL,NONE,GNU,7/16/2020,18.10000038,KODIAK,ANCHORAGE,,KENAI,,N,59.11786111104431,-161.5736666672465,US Airports
2545,INLAND VALLEY MEDICAL CENTER,PR,WILDOMAR,RIVERSIDE,LAX,2CL8,7/16/2020,1327.0,LOS ANGELES,LOS ANGELES,,RIVERSIDE,,N,33.592555555777366,-117.237166666851,US Airports
6000,FRANCISCAN HEALTH DYER,PR,DYER,LAKE,CHI,72II,7/16/2020,727.0,CHICAGO,CHICAGO,,TERRE HAUTE,,N,41.49333333322328,-87.52361111131422,US Airports
5779,HILDRETH AIR PARK,PR,SIDELL,EDGAR,CHI,96IS,7/16/2020,734.0,ST LOUIS,INDIANAPOLIS,,SAINT LOUIS,,N,39.87258472211504,-87.84417500040233,US Airports
942,MILTON,PR,HUNTSVILLE,MORGAN,JAN,4AL8,7/16/2020,639.0,ATLANTA,MEMPHIS,,ANNISTON,,N,34.49054166723297,-86.67343333269184,US Airports
1,ADAK,PU,ADAK ISLAND,ALEUTIANS WEST,NONE,ADK,7/16/2020,19.5,W ALEUTIAN ISLS,ANCHORAGE,PADK,COLD BAY,,N,51.88358205584249,-176.64247991680693,US Airports
3928,RIVER RANCH RESORT,PR,RIVER RANCH,POLK,ORL,2RR,7/16/2020,55.0,MIAMI,MIAMI,,SAINT PETERSBURG,89.0,N,27.779333333228887,-81.20391666709108,US Airports
1180,THUNDER RIDGE RANCH,PR,FLIPPIN,MARION,AOK,45AR,7/16/2020,789.0,KANSAS CITY,MEMPHIS,,JONESBORO,,N,36.367250000310996,-92.64022222174177,US Airports
6015,SHURE,PR,FARMERSBURG,VIGO,CHI,IN57,7/16/2020,550.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,,N,39.261428610905206,-87.4208533326136,US Airports
6043,FRENCH LICK MUNI,PU,FRENCH LICK,ORANGE,CHI,FRH,7/16/2020,792.20001221,ST LOUIS,INDIANAPOLIS,KFRH,TERRE HAUTE,422.0,N,38.50622222189323,-86.63694444407895,US Airports
2332,LAKE PARK HELISTOP,PR,SACRAMENTO,SACRAMENTO,SFO,1CL6,7/16/2020,45.0,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,2.0,N,38.547666666879685,-121.37718333343685,US Airports
4683,FINLEY HOSPITAL,PR,DUBUQUE,DUBUQUE,NONE,2IA1,7/16/2020,900.0,CHICAGO,CHICAGO,,FORT DODGE,,N,42.49691111080743,-90.68601388904298,US Airports
5734,SWEDISH AMERICAN,PR,ROCKFORD,WINNEBAGO,CHI,09IS,7/16/2020,874.0,CHICAGO,CHICAGO,,KANKAKEE,,N,42.2658638886683,-89.073558333229,US Airports
6264,INDIANA UNIVERSITY HEALTH PAOLI INC,PR,PAOLI,ORANGE,CHI,64IG,7/16/2020,645.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,1.0,N,38.56833333302828,-86.47611111136771,US Airports
778,CLAY COUNTY HOSPITAL,PU,ASHLAND,CLAY,JAN,0AL2,7/16/2020,1040.0,ATLANTA,ATLANTA,,ANNISTON,,N,33.27721666734596,-85.824819443724,US Airports
3567,RLM FARMS,PR,KENANSVILLE,INDIAN RIVER,ORL,FD09,7/16/2020,75.0,MIAMI,MIAMI,,SAINT PETERSBURG,,N,27.81002666696925,-80.85894916655415,US Airports
556,DUFFYS TAVERN,PR,SLANA,VALDEZ-CHITNA-WHITIE,NONE,DDT,7/16/2020,2420.0,ANCHORAGE,ANCHORAGE,,KENAI,,N,62.724611944058836,-143.92051444389173,US Airports
5029,EVERETT II,PR,KETCHUM,BLAINE,HLN,ID30,7/16/2020,6165.0,SALT LAKE CITY,SALT LAKE CITY,,BOISE,1.0,N,43.77212972204481,-114.40643694419008,US Airports
4729,IOWA CITY MUNI,PU,IOWA CITY,JOHNSON,NONE,IOW,7/16/2020,683.59997559,CHICAGO,CHICAGO,KIOW,FORT DODGE,450.0,N,41.63977777823017,-91.54813888904162,US Airports
667,PIPER LANDING,PR,WASILLA,MATANUSKA-SUSITNA,NONE,AK25,7/16/2020,350.0,ANCHORAGE,ANCHORAGE,,KENAI,8.0,N,61.61749999989428,-149.61473888907128,US Airports
4878,ASHLEY,PR,MERIDIAN,ADA,NONE,77ID,7/16/2020,2713.0,SALT LAKE CITY,SALT LAKE CITY,,BOISE,,N,43.52444444402459,-116.4069444439374,US Airports
1819,RECREATION AND CONFERENCE CENTER,PR,CITY OF INDUSTRY,LOS ANGELES,LAX,9CA3,7/16/2020,701.0,LOS ANGELES,LOS ANGELES,,RIVERSIDE,,N,34.020511110724655,-117.92738888896561,US Airports
1296,MOUNT MORIAH FIELD,PR,MURFREESBORO,PIKE,AOK,02AR,7/16/2020,400.0,MEMPHIS,FORT WORTH,,JONESBORO,,N,34.11694444367235,-93.69649999989258,US Airports
1957,DREAMWORKS HELISTOP GLENDALE,PR,GLENDALE,LOS ANGELES,LAX,5CA0,7/16/2020,513.0,LOS ANGELES,LOS ANGELES,,HAWTHORNE,,N,34.158369443969825,-118.28581944425892,US Airports
5583,MAAKS,PR,MIDDLETOWN,LOGAN,CHI,3IL4,7/16/2020,527.0,CHICAGO,CHICAGO,,SAINT LOUIS,,N,40.131399999922465,-89.59319444356139,US Airports
1951,MILLER'S MOTHER LODE,PR,GEORGETOWN,EL DORADO,SFO,29CN,7/16/2020,2400.0,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,,N,38.84990083303716,-120.83437944375491,US Airports
4993,SIMPSON,PR,GRACE,CARIBOU,HLN,ID62,7/16/2020,5598.0,SALT LAKE CITY,SALT LAKE CITY,,BOISE,36.0,N,42.60825333290868,-111.72856194426228,US Airports
5132,BENEWAH COMMUNITY HOSPITAL,PU,ST MARIES,BENEWAH,HLN,ID14,7/16/2020,2235.0,GREAT FALLS,SEATTLE,,BOISE,,N,47.314497221825555,-116.56776666718355,US Airports
89,BROWN'S HOMESTEAD,PR,BIG LAKE,MATANUSKA-SUSITNA,NONE,95AK,7/16/2020,140.0,ANCHORAGE,ANCHORAGE,,KENAI,,N,61.47261944403663,-149.98246944378624,US Airports
1550,BANNER UNIV MED CENTER,PR,PHOENIX,MARICOPA,PHX,AZ48,7/16/2020,1148.0,PHOENIX,ALBUQUERQUE,,PRESCOTT,,N,33.465043332741004,-112.05792555560046,US Airports
2281,GANSNER FIELD,PU,QUINCY,PLUMAS,SFO,2O1,7/16/2020,3418.60009766,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,88.0,N,39.943916667097355,-120.94538888883895,US Airports
1555,JOHN C LINCOLN HELISTOP,PR,PHOENIX,MARICOPA,PHX,AZ98,7/16/2020,1285.0,PHOENIX,ALBUQUERQUE,,PRESCOTT,,N,33.568652221909865,-112.07098305604033,US Airports
4905,RED BARON AIRPARK,PR,BOISE,ELMORE,HLN,1ID4,7/16/2020,3259.0,SALT LAKE CITY,SALT LAKE CITY,,BOISE,3.0,N,43.31055555625901,-115.90250000029295,US Airports
1111,CYPRESS CREEK,PR,CABOT,LONOKE,AOK,3AR3,7/16/2020,280.0,MEMPHIS,MEMPHIS,,JONESBORO,,N,35.05958055619655,-92.0820138886171,US Airports
3173,DELAWARE STATE POLICE,PU,DOVER,KENT,HAR,DE02,7/16/2020,50.0,WASHINGTON,WASHINGTON,,MILLVILLE,,N,39.20011194400426,-75.53297972243391,US Airports
1687,VINCENT SUBSTATION,PR,ACTON,LOS ANGELES,LAX,26CN,7/16/2020,3244.0,LOS ANGELES,LOS ANGELES,,RIVERSIDE,,N,34.48674999991007,-118.11589722160765,US Airports
482,PEDRO BAY,PU,PEDRO BAY,LAKE AND PENINSULA,NONE,4K0,7/16/2020,83.90000153,KODIAK,ANCHORAGE,,ILIAMNA,118.0,N,59.796944443942124,-154.12997222169065,US Airports
4167,BUTLER MUNI,PU,BUTLER,TAYLOR,ATL,6A1,7/16/2020,667.0,ATLANTA,ATLANTA,,MACON,183.0,N,32.56823583311409,-84.24668749981993,US Airports
353,KOYUK ALFRED ADAMS,PU,KOYUK,NOME,NONE,KKA,7/16/2020,161.5,NOME,ANCHORAGE,PAKK,NOME,132.0,N,64.93952777798638,-161.1542777779576,US Airports
2251,MESA,PU,PASADENA,LOS ANGELES,LAX,24CA,7/16/2020,1520.0,LOS ANGELES,LOS ANGELES,,HAWTHORNE,,N,34.2056888890307,-118.1737083331582,US Airports
2364,SAN DIEGO INTL,PU,SAN DIEGO,SAN DIEGO,LAX,SAN,7/16/2020,16.79999924,LOS ANGELES,LOS ANGELES,KSAN,SAN DIEGO,663.0,Y,32.73355555580745,-117.18966666696492,US Airports
1856,VOSBURGH AIRFIELD,PR,CUYAMA,SAN LUIS OBISPO,LAX,5CN4,7/16/2020,2200.0,LOS ANGELES,LOS ANGELES,,RANCHO MURIETA,40.0,N,34.92363333308101,-119.57150000010859,US Airports
3681,HURLBURT FIELD,MA,MARY ESTHER,OKALOOSA,ORL,HRT,7/16/2020,38.0,NEW ORLEANS,JACKSONVILLE,KHRT,GAINESVILLE,,Y,30.42891805625012,-86.68880111139626,US Airports
1201,DAVID STANLEY MEMORIAL,PR,GREGORY,WOODRUFF,AOK,36AR,7/16/2020,200.0,MEMPHIS,MEMPHIS,,JONESBORO,,N,35.20638888888577,-91.31888888872145,US Airports
5445,ADKINS RLA,PR,HARVARD,MC HENRY,CHI,8IL0,7/16/2020,855.0,CHICAGO,CHICAGO,,KANKAKEE,,N,42.353140278066526,-88.63740555572335,US Airports
2078,VANDENBERG AFB,MA,LOMPOC,SANTA BARBARA,LAX,VBG,7/16/2020,368.0,LOS ANGELES,LOS ANGELES,KVBG,HAWTHORNE,,Y,34.73733666714518,-120.58431255608208,US Airports
4044,NITV,PR,WELLINGTON,PALM BEACH,ORL,FA59,7/16/2020,18.0,MIAMI,MIAMI,,MIAMI,,N,26.633969443762467,-80.22421111128209,US Airports
3535,BAPTIST MEDICAL CENTER,PR,JACKSONVILLE,DUVAL,ORL,7FD4,7/16/2020,65.0,JACKSONVILLE,JACKSONVILLE,,GAINESVILLE,,N,30.31579500023283,-81.66231750001228,US Airports
6143,PURDUE UNIVERSITY,PU,LAFAYETTE,TIPPECANOE,CHI,LAF,7/16/2020,605.90002441,CHICAGO,CHICAGO,KLAF,TERRE HAUTE,527.0,Y,40.4123055559885,-86.93688888922561,US Airports
4932,COUGAR RANCH,PR,CHALLIS,CUSTER,NONE,D47,7/16/2020,4277.0,GREAT FALLS,SALT LAKE CITY,,BOISE,,N,44.74115277779648,-114.91860833298915,US Airports
5455,LITTLE SISTER,PR,HENNEPIN,PUTNAM,CHI,8IL9,7/16/2020,450.0,CHICAGO,CHICAGO,,KANKAKEE,,N,41.20003638903355,-89.35008888938441,US Airports
6058,OWENS FIELD,PR,GREENCASTLE,PUTNAM,CHI,II29,7/16/2020,840.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,,N,39.61087972186789,-86.75611777756676,US Airports
1751,CLAYTON,PR,BLYTHE,RIVERSIDE,LAX,20CA,7/16/2020,261.0,PHOENIX,LOS ANGELES,,RIVERSIDE,18.0,N,33.60365833273292,-114.64456111104623,US Airports
3186,MCKEOWN,PR,MIDDLETOWN,KENT,HAR,1DE5,7/16/2020,60.0,WASHINGTON,WASHINGTON,,MILLVILLE,16.0,N,39.495555555827124,-75.73333333293881,US Airports
409,DOG FISH BAY,PR,NANWALEK,ANCHORAGE,NONE,AK07,7/16/2020,10.0,KODIAK,ANCHORAGE,,HOMER,9.0,N,59.24099916696992,-151.87711527801554,US Airports
978,MAXWELL AFB,MA,MONTGOMERY,MONTGOMERY,JAN,MXF,7/16/2020,170.80000305,ATLANTA,ATLANTA,KMXF,ANNISTON,,Y,32.38294444385296,-86.36577777789236,US Airports
171,WINGSONG ESTATES,PR,DELTA JUNCTION,FAIRBANKS NORTH STAR,NONE,AK09,7/16/2020,1100.0,FAIRBANKS,ANCHORAGE,,FAIRBANKS,10.0,N,64.04960666688784,-145.50232416692577,US Airports
5899,RILEY FLD,PR,ATTICA,FOUNTAIN,CHI,4IN7,7/16/2020,608.0,CHICAGO,CHICAGO,,TERRE HAUTE,65.0,N,40.300870278128755,-87.22917638863957,US Airports
6023,ST JOSEPH MEDICAL CENTER,PR,FORT WAYNE,ALLEN,CHI,13II,7/16/2020,845.0,CHICAGO,CHICAGO,,TERRE HAUTE,,N,41.078738888803585,-85.14918333306596,US Airports
3682,GRASS ROOTS AIRPARK,PR,MASCOTTE,LAKE,ORL,06FD,7/16/2020,105.0,JACKSONVILLE,JACKSONVILLE,,GAINESVILLE,104.0,N,28.641666666934718,-81.88499999993526,US Airports
1212,SKARDA/TOLLVILLE,PR,HAZEN,PRAIRIE,AOK,21AR,7/16/2020,218.0,MEMPHIS,MEMPHIS,,JONESBORO,,N,34.71759166725533,-91.53901944380554,US Airports
3991,BANNERMAN,PR,TALLAHASSEE,ALACHUA,ORL,82FL,7/16/2020,219.0,JACKSONVILLE,JACKSONVILLE,,GAINESVILLE,0.0,N,30.562422222111433,-84.22129166680044,US Airports
6064,HANCOCK MEMORIAL HOSPITAL,PR,GREENFIELD,HANCOCK,CHI,8IN4,7/16/2020,902.0,ST LOUIS,INDIANAPOLIS,,TERRE HAUTE,,N,39.79562222227349,-85.76726388939706,US Airports
4715,KOCH FIELD,PR,HUDSON,BLACK HAWK,NONE,11IA,7/16/2020,988.0,CHICAGO,CHICAGO,,FORT DODGE,,N,42.349872222301705,-92.51339166673844,US Airports
524,KAKO,PR,RUSSIAN MISSION,KUSILVAK,NONE,9AK2,7/16/2020,300.0,MC GRATH,ANCHORAGE,,KENAI,,N,61.89900000016505,-161.4397222223542,US Airports
4038,MIKE'S AG AIR,PR,WALNUT HILL,ESCAMBIA,ORL,49FL,7/16/2020,210.0,NEW ORLEANS,JACKSONVILLE,,GAINESVILLE,3.0,N,30.977126944088617,-87.49498138908598,US Airports
1159,BILLY FREE MUNI,PU,DUMAS,DESHA,AOK,0M0,7/16/2020,164.19999695,MEMPHIS,MEMPHIS,,JONESBORO,73.0,N,33.88452777774142,-91.53427777820646,US Airports
2310,RIO VISTA MUNI,PU,RIO VISTA,SOLANO,SFO,O88,7/16/2020,22.60000038,SAN FRANCISCO,OAKLAND,,RANCHO MURIETA,273.0,N,38.193388888966844,-121.70363888889287,US Airports
2513,BLACKINTON,PR,VALLEY CENTER,SAN DIEGO,LAX,2CA4,7/16/2020,1156.0,LOS ANGELES,LOS ANGELES,,SAN DIEGO,,N,33.25892388883094,-117.09225333330048,US Airports
583,STONY RIVER 2,PU,STONY RIVER,BETHEL,NONE,SRV,7/16/2020,230.0,MC GRATH,ANCHORAGE,,KENAI,8.0,N,61.789749999961046,-156.58852777786225,US Airports
2977,NORTH SUBURBAN MEDICAL CENTER,PR,THORNTON,ADAMS,DEN,CD22,7/16/2020,5333.0,DENVER,DENVER,,DENVER,26.0,N,39.86331388929227,-104.98649166661643,US Airports
763,COAL CREEK,PU,YUKON CHARLEY RIVERS,UPPER YUKON,NONE,L20,7/16/2020,867.0,DAWSON,ANCHORAGE,,FAIRBANKS,,N,65.31152083300582,-143.13411944355374,US Airports
4377,KENNESTONE,PR,MARIETTA,COBB,ATL,56GA,7/16/2020,1215.0,ATLANTA,ATLANTA,,MACON,,N,33.967608333090055,-84.55140277796463,US Airports
3073,GROTON-NEW LONDON,PU,GROTON (NEW LONDON),NEW LONDON,NONE,GON,7/16/2020,9.10000038,NEW YORK,BOSTON,KGON,BRIDGEPORT,489.0,Y,41.33005555598543,-72.04513888941187,US Airports
