store_id,street,city,state,zip,latitude,longitude,phone,state_name,brand
11217,500 7Th Ave,New York,NY,10018,40.7532,-73.9894,2128356921,New York,CVS
2939,500 Grand St.,New York,NY,10002,40.7151,-73.9830,2126771008,New York,CVS
17820,10 Union Square East,New York,NY,10003,40.7349,-73.9898,,New York,CVS
11075,2833 Broadway,New York,NY,10025,40.8041,-73.9672,9174218287,New York,CVS
8969,50-56 East 167Th St.,Bronx,NY,10452,40.8353,-73.9206,7185886898,New York,CVS
2671,750 Avenue Of Americas,New York,NY,10010,40.7440,-73.9918,6463368388,New York,CVS
11132,196 Orchard Street,New York,NY,10002,40.7226,-73.9879,6464165754,New York,CVS
6062,200 West End Avenue,New York,NY,10023,40.7782,-73.9853,2124964198,New York,CVS
10828,51 Astor Place,New York,NY,10003,40.7301,-73.9901,2127771638,New York,CVS
11434,130 5Th Avenue,New York,NY,10011,40.7387,-73.9919,2128356920,New York,CVS
10235,800 10Th Ave.,New York,NY,10019,40.7670,-73.9898,2122582904,New York,CVS
3138,206-09 Linden Boulevard,Cambria Heights,NY,11411,40.6965,-73.7456,7182768400,New York,CVS
17728,400 Grand Street,New York,NY,10002,40.7165,-73.9867,,New York,CVS
10613,5 Penn Plaza,New York,NY,10001,40.7522,-73.9939,2122169222,New York,CVS
2436,1346 Pennsylvania Avenue,Brooklyn,NY,11239,40.6468,-73.8831,7186422727,New York,CVS
10612,65 5Th Ave.,New York,NY,10003,40.7358,-73.9935,2122550293,New York,CVS
2940,500 W. 42Nd St.,New York,NY,10036,40.7596,-73.9958,2122444285,New York,CVS
10407,298 Mulberry St.,New York,NY,10012,40.7251,-73.9947,2122266111,New York,CVS
10827,3536 Broadway,New York,NY,10031,40.8260,-73.9502,2122816009,New York,CVS
10554,2111 W. Alabama St.,Houston,TX,77098,29.7382,-95.4115,7138741085,Texas,CVS
17802,2075 Westheimer Rd,Houston,TX,77098,29.7412,-95.4095,,Texas,CVS
5840,1001 Waugh Dr.,Houston,TX,77019,29.7569,-95.3974,7138077859,Texas,CVS
5662,4343 Cypresswood Rd..,Spring,TX,77388,30.0299,-95.4799,2815285029,Texas,CVS
17181,2580 Shearn St,Houston,TX,77007,29.7742,-95.3854,,Texas,CVS
17541,18700 Limestone Commercial Dr,Pflugerville,TX,78660,30.4673,-97.5989,,Texas,CVS
7735,1301 W. Pflugerville Parkway,Pflugerville,TX,78660,30.4718,-97.6419,5129908010,Texas,CVS
10106,2013 Kelly Ln.,Pflugerville,TX,78660,30.4690,-97.5887,5129900814,Texas,CVS
11199,2113 Wells Branch Parkway,Austin,TX,78728,30.4358,-97.6835,5125017819,Texas,CVS
7827,1855 Gattis School Rd,Round Rock,TX,78664,30.4956,-97.6573,5122386268,Texas,CVS
357,1701 E. Parmer Ln.,Austin,TX,78754,30.3860,-97.6483,5129730843,Texas,CVS
10661,1801 W. Parmer Lane,Austin,TX,78727,30.4129,-97.6914,5128336169,Texas,CVS
116,2001 E. Palm Valley Blvd.,Round Rock,TX,78665,30.5175,-97.6545,5122441069,Texas,CVS
7442,11300 N Lamar Blvd,Austin,TX,78753,30.3827,-97.6867,5128356751,Texas,CVS
10486,301 Chris Kelley Blvd.,Hutto,TX,78634,30.5345,-97.5632,5128461003,Texas,CVS
928,800 West Old Settlers Blvd,Round Rock,TX,78681,30.5364,-97.6962,5122551331,Texas,CVS
16025,8601 Research Blvd,Austin,TX,78758,30.3627,-97.7155,,Texas,CVS
17469,10107 Research Blvd,Austin,TX,78759,30.3929,-97.7440,,Texas,CVS
6690,501 University Blvd.,Round Rock,TX,78665,30.5613,-97.6795,5123108791,Texas,CVS
7719,2900 W Anderson Ln Ste 10,Austin,TX,78757,30.3591,-97.7358,5124527693,Texas,CVS
6895,1701 Briarcliff Blvd,Austin,TX,78723,30.3136,-97.6920,5129281705,Texas,CVS
526,10550 W. Parmer Ln.,Austin,TX,78717,30.4978,-97.7746,5123103190,Texas,CVS
6893,3569 Far West Blvd.,Austin,TX,78731,30.3531,-97.7544,5123452570,Texas,CVS
10875,3000 Rm 1431,Round Rock,TX,78681,30.5508,-97.7394,5122461431,Texas,CVS
16920,10900 Lakeline Mall Dr,Austin,TX,78717,30.4763,-97.7972,,Texas,CVS
6822,5256 Burnet Rd Ste B,Austin,TX,78756,30.3254,-97.7403,5124529471,Texas,CVS
11210,2213 Airport Blvd,Austin,TX,78722,30.2859,-97.7055,5129933994,Texas,CVS
8322,11725 North Fm 620,Austin,TX,78750,30.4573,-97.8228,5129968660,Texas,CVS
17407,1101 C-Bar Ranch Trl Lot #2,Cedar Park,TX,78613,30.5289,-97.8132,,Texas,CVS
6892,2402 Guadalupe St,Austin,TX,78705,30.2879,-97.7419,5124742323,Texas,CVS
17713,2021 Guadalupe St.,Austin,TX,78705,30.2833,-97.7417,,Texas,CVS
6894,1102 S. Austin Ave.,Georgetown,TX,78626,30.6337,-97.6783,5128632581,Texas,CVS
17098,1021 W University Ste B3,Georgetown,TX,78628,30.6312,-97.6987,,Texas,CVS
17801,901 E. 5Th Street Suite 140,Austin,TX,78702,30.2640,-97.7336,,Texas,CVS
10139,7300 N. Fm 620,Austin,TX,78726,30.4042,-97.8540,5122499448,Texas,CVS
10888,500 Congress Ave,Austin,TX,78701,30.2674,-97.7434,5124742380,Texas,CVS
6964,2610 Lake Austin Blvd,Austin,TX,78703,30.2816,-97.7750,5124771261,Texas,CVS
4186,1950 Bagdad Rd.,Cedar Park,TX,78613,30.5308,-97.8447,5125281193,Texas,CVS
10337,1300 W. Us Highway 290,Elgin,TX,78621,30.3507,-97.3875,5122855552,Texas,CVS
7474,1609 N. Main St.,Taylor,TX,76574,30.5827,-97.4119,5123525214,Texas,CVS
6945,4405 E Riverside Dr,Austin,TX,78741,30.2329,-97.7235,5124477272,Texas,CVS
7243,3201 Bee Caves Rd #132,Austin,TX,78746,30.2720,-97.8006,5123271843,Texas,CVS
1430,"2101 S. Lamar Blvd., Unit B",Austin,TX,78704,30.2475,-97.7703,5123838522,Texas,CVS
8323,4426 Williams Dr,Georgetown,TX,78628,30.6819,-97.7174,5128692506,Texas,CVS
4599,500 No. Bagdad Rd.,Leander,TX,78641,30.5776,-97.8718,5122590130,Texas,CVS
16026,2300 W Ben White Blvd,Austin,TX,78704,30.2334,-97.7916,,Texas,CVS
10059,4500 Ross Road,Del Valle,TX,78617,30.1856,-97.6098,7372088789,Texas,CVS
213,5526 S. Congress Ave.,Austin,TX,78745,30.2058,-97.7755,5124623820,Texas,CVS
16446,5300 S Mo Pac Expy,Austin,TX,78749,30.2340,-97.8287,,Texas,CVS
7210,1950 W. William Cannon Dr.,Austin,TX,78745,30.2022,-97.8045,5124433734,Texas,CVS
59,4001 W. William Cannon Dr.,Austin,TX,78749,30.2186,-97.8364,5128910172,Texas,CVS
11306,7101 E. William Cannon Drive,Austin,TX,78744,30.1621,-97.7257,7372209738,Texas,CVS
8357,20601 Fm 1431,Lago Vista,TX,78645,30.4746,-97.9754,5122678010,Texas,CVS
3881,520 W. Slaughter Ln.,Austin,TX,78748,30.1728,-97.7985,5122801784,Texas,CVS
16934,3702 Ranch Rd 620 S,Bee Cave,TX,78738,30.3163,-97.9542,,Texas,CVS
80,2306 Rr 620 South,Lakeway,TX,78734,30.3416,-97.9689,5122636000,Texas,CVS
17359,9500 S Interstate 35 Ste G,Austin,TX,78748,30.1631,-97.7938,,Texas,CVS
8925,14057 Bee Cave Pkwy.,Bee Cave,TX,78738,30.3106,-97.9640,5122638750,Texas,CVS
8387,3500 W Slaughter Ln,Austin,TX,78749,30.1843,-97.8501,5122926832,Texas,CVS
10669,8200 State Highway 45,Austin,TX,78739,30.1934,-97.9235,5123940618,Texas,CVS
7607,13510 W. Highway 290,Austin,TX,78737,30.1972,-97.9982,5122880798,Texas,CVS
10535,220 South Fm 1626,Buda,TX,78610,30.0966,-97.8755,5122952437,Texas,CVS
1037,1671 Highway 71 East,Bastrop,TX,78602,30.1041,-97.3082,5123080234,Texas,CVS
17606,5188 Kyle Center Dr,Kyle,TX,78640,30.0112,-97.8644,,Texas,CVS
3505,102 North Us 81,Kyle,TX,78640,29.9889,-97.8735,5122680390,Texas,CVS
10691,302 Gateway North,Marble Falls,TX,78654,30.5628,-98.2748,8306932374,Texas,CVS
7422,920 Hwy 80,San Marcos,TX,78666,29.8813,-97.9193,5123961111,Texas,CVS
17776,101 Concho Street,San Marcos,TX,78666,29.8863,-97.9413,,Texas,CVS
17438,201 E Central Texas Expy,Harker Heights,TX,76548,31.0745,-97.6627,,Texas,CVS
5776,105 Wonderworld Drive,San Marcos,TX,78666,29.8659,-97.9626,5123927012,Texas,CVS
10414,2849 N. Main St.,Belton,TX,76513,31.0841,-97.4567,2549337553,Texas,CVS
10585,3300 W. Stan Schlueter Loop,Killeen,TX,76549,31.0848,-97.7847,2545264566,Texas,CVS
10221,2502 Trimmier Rd.,Killeen,TX,76542,31.0937,-97.7323,2545540580,Texas,CVS
6835,2674 South 31St St.,Temple,TX,76504,31.0750,-97.3683,2547739953,Texas,CVS
17494,700 Barnes Dr,San Marcos,TX,78666,29.8466,-97.9710,,Texas,CVS
17352,3550 S General Bruce Dr,Temple,TX,76504,31.0937,-97.3854,,Texas,CVS
7729,1605 W 4Th St #12,Cameron,TX,76520,30.8556,-96.9896,2546976583,Texas,CVS
17486,135 Creekside Way,New Braunfels,TX,78130,29.7316,-98.0733,,Texas,CVS
10403,8049 Fm 2673,Canyon Lake,TX,78133,29.8431,-98.2674,8308999700,Texas,CVS
7207,210 North Business Ih 35,New Braunfels,TX,78130,29.6932,-98.1101,8306295096,Texas,CVS
10947,1910 State Highway 46 W,New Braunfels,TX,78132,29.7205,-98.1669,8306209926,Texas,CVS
10541,2020 S. Walnut Ave.,New Braunfels,TX,78130,29.6703,-98.1195,8306080538,Texas,CVS
7784,110 S King St,Seguin,TX,78155,29.5687,-97.9506,8303799741,Texas,CVS
10428,19995 Highway 46 West,Spring Branch,TX,78070,29.7967,-98.4184,8304388001,Texas,CVS
11045,5334 Fm 1103,Schertz,TX,78108,29.6166,-98.2344,2106726596,Texas,CVS
10595,200 Cibolo Valley Dr.,Cibolo,TX,78108,29.5714,-98.2330,2105661585,Texas,CVS
7816,2693 Fm 3009,Schertz,TX,78154,29.5806,-98.2650,2106583087,Texas,CVS
2263,22202 Bulverde Rd.,San Antonio,TX,78261,29.6482,-98.4245,2104970353,Texas,CVS
17315,22832 Us Highway 281 N,San Antonio,TX,78258,29.6539,-98.4449,,Texas,CVS
16559,8234 Agora Pkwy,Selma,TX,78154,29.5683,-98.3269,,Texas,CVS
7716,1836 Pat Booker Rd,Universal City,TX,78148,29.5540,-98.3086,2106588011,Texas,CVS
5858,15038 Nacogdoches Rd.,San Antonio,TX,78247,29.5777,-98.3727,2106467045,Texas,CVS
7187,17307 Bulverde Rd.,San Antonio,TX,78247,29.5989,-98.4188,2104049054,Texas,CVS
3551,23530 Wilderness Oak,San Antonio,TX,78258,29.6602,-98.4995,2104817642,Texas,CVS
8978,20203 Stone Oak Pkwy.,San Antonio,TX,78258,29.6439,-98.4806,2104815598,Texas,CVS
6955,8027 Kitty Hawk,Converse,TX,78109,29.5358,-98.3317,2105663615,Texas,CVS
6590,3000 S Texas Ave,Bryan,TX,77802,30.6429,-96.3534,9798227344,Texas,CVS
6962,9001 Woodway Dr,Woodway,TX,76712,31.4984,-97.2205,2547764763,Texas,CVS
10352,717 University Dr. Suite 101,College Station,TX,77840,30.6213,-96.3425,9797219125,Texas,CVS
7460,14900 Jones Maltsberger Rd,San Antonio,TX,78247,29.5776,-98.4418,2104969545,Texas,CVS
3894,120 E. Sonterra Blvd.,San Antonio,TX,78258,29.6158,-98.4930,2104049006,Texas,CVS
8325,19202 Blanco Rd,San Antonio,TX,78258,29.6222,-98.5131,2104972845,Texas,CVS
16693,18255 Blanco Rd,San Antonio,TX,78258,29.6117,-98.5107,,Texas,CVS
16251,2100 Texas Ave S,College Station,TX,77840,30.6102,-96.3151,,Texas,CVS
8502,"6315 South Pulaski Rd,",Chicago,IL,60629,41.7783,-87.7224,7732847070,Illinois,CVS
16285,7100 S Cicero Ave,Chicago,IL,60629,41.7633,-87.7430,,Illinois,CVS
4979,7855 S. Western Ave.,Chicago,IL,60620,41.7504,-87.6819,7734366000,Illinois,CVS
16999,4433 S Pulaski Rd,Chicago,IL,60632,41.8125,-87.7219,,Illinois,CVS
2790,3201 West 95Th St.,Evergreen Park,IL,60805,41.7205,-87.7026,7084998811,Illinois,CVS
17175,4120 W 95Th St,Oak Lawn,IL,60453,41.7212,-87.7254,,Illinois,CVS
17166,1940 W 33Rd St,Chicago,IL,60608,41.8361,-87.6743,,Illinois,CVS
16219,2901 S Cicero Ave,Cicero,IL,60804,41.8397,-87.7410,,Illinois,CVS
8738,741 W 31St,Chicago,IL,60616,41.8377,-87.6454,3125679044,Illinois,CVS
2798,3951 W. 103Rd St.,Chicago,IL,60655,41.7054,-87.7203,7738813359,Illinois,CVS
2845,1930 W. 103Rd St.,Chicago,IL,60643,41.7069,-87.6700,7732398041,Illinois,CVS
8742,5524 W Cermak Rd,Cicero,IL,60804,41.8514,-87.7623,7086560306,Illinois,CVS
5836,1228 E. 53Rd St.,Chicago,IL,60615,41.7998,-87.5947,7737521425,Illinois,CVS
17686,1346 E 53Rd St,Chicago,IL,60615,41.7998,-87.5938,,Illinois,CVS
4793,1211 W. Roosevelt Rd.,Chicago,IL,60608,41.8667,-87.6570,3127330147,Illinois,CVS
2935,8712 South Stony Island Ave.,Chicago,IL,60617,41.7363,-87.5860,7739339200,Illinois,CVS
1965,7200 W. Cermak Rd.,North Riverside,IL,60546,41.8509,-87.8044,7084428247,Illinois,CVS
17009,1154 S Clark St,Chicago,IL,60605,41.8679,-87.6311,,Illinois,CVS
17634,1101 W Jackson Blvd,Chicago,IL,60607,41.8772,-87.6554,,Illinois,CVS
8505,6748 W 111Th St,Worth,IL,60482,41.6908,-87.7873,7083619701,Illinois,CVS
2844,6748 Roosevelt Rd.,Oak Park,IL,60304,41.8653,-87.7929,7083587791,Illinois,CVS
834,8811 W. 87Th St.,Hickory Hills,IL,60457,41.7323,-87.8393,7084306780,Illinois,CVS
4061,520 S. State Street,Chicago,IL,60605,41.8754,-87.6278,3126970021,Illinois,CVS
11376,1034 West Lake Street,Chicago,IL,60607,41.8858,-87.6537,3127052004,Illinois,CVS
8731,400 W Madison St,Chicago,IL,60606,41.8821,-87.6388,3124741051,Illinois,CVS
16287,9250 Joliet Rd,Hodgkins,IL,60525,41.7810,-87.8594,,Illinois,CVS
10942,310 South Michigan Ave,Chicago,IL,60604,41.8782,-87.6245,3125880704,Illinois,CVS
3163,345 Madison St.,Oak Park,IL,60302,41.8797,-87.7836,7083862157,Illinois,CVS
8740,2427 W Chicago Ave,Chicago,IL,60622,41.8955,-87.6877,7733426060,Illinois,CVS
17643,1 S State St,Chicago,IL,60603,41.8819,-87.6274,,Illinois,CVS
8744,9139 Broadway,Brookfield,IL,60513,41.8283,-87.8501,7083879982,Illinois,CVS
788,344 West Hubbard,Chicago,IL,60654,41.8902,-87.6373,3122222570,Illinois,CVS
3742,121 W. Kinzie St.,Chicago,IL,60654,41.8890,-87.6318,3129702881,Illinois,CVS
4781,205 N. Michigan Ave.,Chicago,IL,60601,41.8860,-87.6239,3129384091,Illinois,CVS
8745,771 N Ogden Ave.,Chicago,IL,60642,41.8961,-87.6541,3122435590,Illinois,CVS
8910,205 N. Columbus Dr.,Chicago,IL,60601,41.8859,-87.6203,3128610315,Illinois,CVS
16306,5071 Cal Sag Rd,Crestwood,IL,60418,41.6569,-87.7464,,Illinois,CVS
11090,670 - 678 North Wells Street,Chicago,IL,60654,41.8947,-87.6343,3122550425,Illinois,CVS
11410,25 East Ohio St,Chicago,IL,60611,41.8923,-87.6271,3123403730,Illinois,CVS
5819,11859 Southwest Hwy.,Palos Heights,IL,60463,41.6755,-87.8149,7086711360,Illinois,CVS
17717,1129 Lake St.,Oak Park,IL,60301,41.8886,-87.8038,,Illinois,CVS
17169,800 Broadview Village Sq,Broadview,IL,60155,41.8548,-87.8505,,Illinois,CVS
17591,1200 N Larrabee St,Chicago,IL,60610,41.9042,-87.6442,,Illinois,CVS
8698,1165 N. Clark,Chicago,IL,60610,41.9037,-87.6312,3122808140,Illinois,CVS
2981,1201 N. State St.,Chicago,IL,60610,41.9041,-87.6283,3126402842,Illinois,CVS
3690,1714 N. Sheffield Ave.,Chicago,IL,60614,41.9126,-87.6535,3126405161,Illinois,CVS
8735,3940 West Fullerton,Chicago,IL,60647,41.9248,-87.7259,7734860343,Illinois,CVS
17761,2434 No. Sacramento Ave,Chicago,IL,60647,41.9261,-87.7030,,Illinois,CVS
17783,555 W. Webster Ave,Chicago,IL,60614,41.9218,-87.6430,,Illinois,CVS
16361,2656 N Elston Ave,Chicago,IL,60647,41.9289,-87.6849,,Illinois,CVS
8739,1819 N. Harlem Avenue,Chicago,IL,60707,41.9133,-87.8056,7732378927,Illinois,CVS
4978,14701 S. Pulaski Rd.,Midlothian,IL,60445,41.6253,-87.7165,7082392150,Illinois,CVS
3889,7929 North Ave.,River Forest,IL,60305,41.9081,-87.8235,7083662298,Illinois,CVS
7166,250 W. 144Th St.,Riverdale,IL,60827,41.6330,-87.6287,7088495512,Illinois,CVS
17683,2650 N Clark St,Chicago,IL,60614,41.9308,-87.6442,,Illinois,CVS
17536,130 S Mannheim Rd,Hillside,IL,60162,41.8683,-87.8879,,Illinois,CVS
16281,850 W North Ave,Melrose Park,IL,60160,41.9051,-87.8437,,Illinois,CVS
5681,3311 N. Pulaski Rd.,Chicago,IL,60641,41.9411,-87.7275,7736855260,Illinois,CVS
17042,6525 W Diversey Ave,Chicago,IL,60707,41.9302,-87.7898,,Illinois,CVS
5001,3033 N. Broadway St.,Chicago,IL,60657,41.9375,-87.6441,7738836141,Illinois,CVS
17711,3300 N. Ashland Ave.,Chicago,IL,60657,41.9419,-87.6696,,Illinois,CVS
17698,3204 North Clark St.,Chicago,IL,60657,41.9403,-87.6512,,Illinois,CVS
16771,2939 W Addison St,Chicago,IL,60618,41.9456,-87.7024,,Illinois,CVS
2827,600 North Mannheim Rd.,Hillside,IL,60162,41.8820,-87.8839,7086493741,Illinois,CVS
8753,3637 N Southport,Chicago,IL,60613,41.9482,-87.6636,7733485282,Illinois,CVS
11402,1031-1041 W. Addison Street,Chicago,IL,60613,41.9471,-87.6559,7736876364,Illinois,CVS
5482,3615 N. Central Ave,Chicago,IL,60634,41.9465,-87.7665,7732832355,Illinois,CVS
8751,4051 N Lincoln,Chicago,IL,60618,41.9555,-87.6793,7738712611,Illinois,CVS
17002,7601 Kingery Hwy,Willowbrook,IL,60527,41.7497,-87.9428,,Illinois,CVS
10555,14290 South La Grange Rd.,Orland Park,IL,60462,41.6321,-87.8546,7084032356,Illinois,CVS
17437,4466 N Broadway St,Chicago,IL,60640,41.9631,-87.6565,,Illinois,CVS
5769,470 S. Torrence Ave.,Calumet City,IL,60409,41.6236,-87.5595,7088322943,Illinois,CVS
17008,4050 N Harlem Ave,Norridge,IL,60706,41.9535,-87.8090,,Illinois,CVS
5987,4800 North Damen,Chicago,IL,60625,41.9690,-87.6795,7739072010,Illinois,CVS
8750,4801 N Central,Chicago,IL,60630,41.9683,-87.7670,7732822830,Illinois,CVS
17760,4631 West Foster Ave,Chicago,IL,60630,41.9716,-87.7467,,Illinois,CVS
1493,5205 N. Broadway St.,Chicago,IL,60640,41.9765,-87.6594,7732755641,Illinois,CVS
3603,16701 S. Harlem Ave.,Tinley Park,IL,60477,41.5871,-87.7930,7084444256,Illinois,CVS
8500,11201 143Rd. Street,Orland Park,IL,60467,41.6292,-87.8931,7083641466,Illinois,CVS
16286,15850 S 94Th Ave,Orland Park,IL,60462,41.6028,-87.8506,,Illinois,CVS
3170,6417 W. Higgins Ave.,Chicago,IL,60656,41.9763,-87.7886,7736315906,Illinois,CVS
17167,2112 W Peterson Ave,Chicago,IL,60659,41.9912,-87.6825,,Illinois,CVS
2860,110 W. North Ave.,Elmhurst,IL,60126,41.9057,-87.9406,6306172830,Illinois,CVS
16792,17605 S Halsted St,Homewood,IL,60430,41.5692,-87.6336,,Illinois,CVS
8747,6150 N Broadway,Chicago,IL,60660,41.9938,-87.6608,7732749337,Illinois,CVS
2903,400 Ogden Ave.,Downers Grove,IL,60515,41.8100,-87.9959,6302718991,Illinois,CVS
8749,3950 W. Devon Ave,Lincolnwood,IL,60712,41.9978,-87.7282,8477630685,Illinois,CVS
8980,6510 North Sheridan Rd.,Chicago,IL,60626,42.0007,-87.6611,7733384384,Illinois,CVS
6748,6210 Main St.,Downers Grove,IL,60516,41.7743,-88.0093,6309683276,Illinois,CVS
1773,9551 W. 171St St.,Tinley Park,IL,60487,41.5790,-87.8511,7088730062,Illinois,CVS
2791,1005 E. Roosevelt Rd,Lombard,IL,60148,41.8601,-87.9921,6306278866,Illinois,CVS
16412,60 Yorktown Shopping Ctr,Lombard,IL,60148,41.8448,-88.0029,,Illinois,CVS
2520,6445 Calumet Ave.,Hammond,IN,46324,41.5960,-87.5083,2199378521,Indiana,CVS
70,3200 Flossmoor Rd.,Flossmoor,IL,60422,41.5431,-87.6948,7087984625,Illinois,CVS
16369,50 E North Ave,Villa Park,IL,60181,41.9074,-87.9773,,Illinois,CVS
285,24048 Kuykendahl Rd.,Tomball,TX,77375,30.1114,-95.5526,2812553897,Texas,CVS
17693,6635 N Grand Pkwy W,Spring,TX,77389,30.0869,-95.5205,,Texas,CVS
6514,1325 Fm 1960 Road West,Houston,TX,77090,30.0140,-95.4497,2814444582,Texas,CVS
19,3850 Fm 2920,Spring,TX,77388,30.0712,-95.4772,2815282810,Texas,CVS
11326,110 E. Richey Road,Houston,TX,77090,29.9974,-95.4245,2818851482,Texas,CVS
11415,29015 Fm 2978 Road,Magnolia,TX,77354,30.1794,-95.5993,2813057789,Texas,CVS
16790,19511 I H 45,Spring,TX,77388,30.0499,-95.4348,,Texas,CVS
11474,13642 Fm 1488 Road,Magnolia,TX,77354,30.2237,-95.6795,2813057880,Texas,CVS
7819,6700 Woodlands Pkwy Ste 500,The Woodlands,TX,77382,30.1829,-95.5360,2814197681,Texas,CVS
7426,4775 W Panther Creek Dr Ste A-100,The Woodlands,TX,77381,30.1679,-95.5030,2813639174,Texas,CVS
7108,25110 Grogans Mill Rd,Spring,TX,77380,30.1280,-95.4550,2813632290,Texas,CVS
5977,24802 Aldine Westfield,Spring,TX,77373,30.0656,-95.4041,2812881561,Texas,CVS
17420,32858 Fm 2978 Rd,Magnolia,TX,77354,30.2173,-95.5647,,Texas,CVS
16270,1901 George Dieter Dr,El Paso,TX,79936,31.7701,-106.3057,,Texas,CVS
11044,1780  Lee Trevino,El Paso,TX,79936,31.7648,-106.3185,9155999000,Texas,CVS
17293,1874 Joe Battle Blvd,El Paso,TX,79936,31.7587,-106.2649,,Texas,CVS
10600,3401 Joe Battle Blvd.,El Paso,TX,79936,31.7929,-106.2693,9158498567,Texas,CVS
10995,12051 Tierra Este Road,El Paso,TX,79938,31.7754,-106.2529,9159216302,Texas,CVS
10215,1212 Mcrae Blvd.,El Paso,TX,79925,31.7619,-106.3542,9155944621,Texas,CVS
10073,745 North Zaragoza Rd.,El Paso,TX,79907,31.7051,-106.3185,9158592600,Texas,CVS
10874,5305 Montana Avenue,El Paso,TX,79903,31.7841,-106.4260,9157722824,Texas,CVS
11160,9060 Dyer St.,El Paso,TX,79904,31.8694,-106.4277,9157511753,Texas,CVS
16269,801 Sunland Park Dr,El Paso,TX,79912,31.8189,-106.5481,,Texas,CVS
11020,680 E. Redd Rd.,El Paso,TX,79912,31.8592,-106.5582,9158428680,Texas,CVS
11100,8041 N. Mesa Street A,El Paso,TX,79932,31.8399,-106.5786,9155851458,Texas,CVS
10149,940 N. Main St.,Las Cruces,NM,88001,32.3170,-106.7800,5755245900,New Mexico,CVS
7373,3011 North Main Street,Las Cruces,NM,88001,32.3427,-106.7751,5756478878,New Mexico,CVS
10448,801 N. Canal St.,Carlsbad,NM,88220,32.4291,-104.2294,5759410250,New Mexico,CVS
10449,610 Silver Heights Blvd.,Silver City,NM,88061,32.7823,-108.2691,5753881614,New Mexico,CVS
11332,700 N. Union Ave.,Roswell,NM,88201,33.4002,-104.5366,5756226571,New Mexico,CVS
10859,286 E. 7Th Street,Douglas,AZ,85607,31.3419,-109.5585,5203641358,Arizona,CVS
10148,715 West Bender Blvd.,Hobbs,NM,88240,32.7250,-103.1439,5753974855,New Mexico,CVS
11319,701 Hobbs Hwy,Seminole,TX,79360,32.7192,-102.6528,4327583656,Texas,CVS
11099,3050 W. University Blvd.,Odessa,TX,79764,31.8614,-102.4142,4323328470,Texas,CVS
16135,11120 Lomas Blvd Ne,Albuquerque,NM,87112,35.0858,-106.5271,,New Mexico,CVS
8981,7900 Central Ave. Sw,Albuquerque,NM,87121,35.0762,-106.7236,5058337598,New Mexico,CVS
5494,"1500 Tramway Blvd., Ne",Albuquerque,NM,87112,35.0955,-106.4967,5052964803,New Mexico,CVS
17650,2120 Louisiana Blvd Ne,Albuquerque,NM,87110,35.1010,-106.5677,,New Mexico,CVS
8915,9640 Menaul Blvd. Ne,Albuquerque,NM,87112,35.1082,-106.5336,5052944167,New Mexico,CVS
16836,3909 E 42Nd St,Odessa,TX,79762,31.8924,-102.3475,,Texas,CVS
5647,4101 East 42Nd St.,Odessa,TX,79762,31.8925,-102.3417,4323661160,Texas,CVS
16134,8510 Montgomery Blvd Ne,Albuquerque,NM,87111,35.1297,-106.5482,,New Mexico,CVS
16220,4151 E Highway 90,Sierra Vista,AZ,85635,31.5563,-110.2558,,Arizona,CVS
8918,4340 San Mateo Blvd Ne,Albuquerque,NM,87110,35.1304,-106.5856,5058840417,New Mexico,CVS
8828,2090 East Fry Blvd.,Sierra Vista,AZ,85635,31.5530,-110.2769,5204581254,Arizona,CVS
7242,"4201 Montano Rd., Nw",Albuquerque,NM,87120,35.1504,-106.6866,5059224997,New Mexico,CVS
8917,7847 Tramway Blvd.,Albuquerque,NM,87122,35.1728,-106.4971,5058215422,New Mexico,CVS
17124,6100 Paseo Del Norte Ne,Albuquerque,NM,87113,35.1722,-106.5818,,New Mexico,CVS
16166,9371 Coors Blvd Nw,Albuquerque,NM,87114,35.1861,-106.6649,,New Mexico,CVS
7319,"10700 Unser Blvd., Nw",Albuquerque,NM,87114,35.2124,-106.6980,5057921992,New Mexico,CVS
7552,"1001 New Mexico Hwy 528, Se",Rio Rancho,NM,87124,35.2407,-106.6569,5058962078,New Mexico,CVS
4715,5315 Briarwood Ave.,Midland,TX,79707,32.0258,-102.1621,4326892901,Texas,CVS
10643,4401 Andrews Hwy,Midland,TX,79703,32.0012,-102.1374,4326890936,Texas,CVS
4356,301 Andrews Highway,Midland,TX,79701,31.9956,-102.1010,4326853092,Texas,CVS
10984,3200 N. Big Spring St.,Midland,TX,79705,32.0292,-102.0832,4326857008,Texas,CVS
7704,402 College Ave.,Levelland,TX,79336,33.5887,-102.3679,8068948521,Texas,CVS
7707,2304 Lubbock Hwy,Lamesa,TX,79331,32.7558,-101.9498,8068728810,Texas,CVS
7855,2601 S. Houghton Rd.,Tucson,AZ,85730,32.1911,-110.7718,5207518523,Arizona,CVS
16983,9615 E Old Spanish Trl,Tucson,AZ,85748,32.2077,-110.7861,,Arizona,CVS
9302,8920 E Tanque Verde,Tucson,AZ,85749,32.2574,-110.8018,5207609188,Arizona,CVS
