store_id,store_name,street,city,state,zip,latitude,longitude,phone,store_details,state_name,brand
740,Lenoir City,250 Abbie Dr,Lenoir City,TN,37772,35.820022,-84.263051,(865)986-6116,/l/Lenoir-City/TN/Lenoir-City/37772/740,Tennessee,Home Depot
742,Chattanooga,7421 Commons Blvd,Chattanooga,TN,37421,35.035758,-85.146802,(423)499-1959,/l/Chattanooga/TN/Chattanooga/37421/742,Tennessee,Home Depot
743,Cleveland,546 Paul Huff Pkwy Nw,Cleveland,TN,37312,35.21166,-84.85435,(423)472-2644,/l/Cleveland/TN/Cleveland/37312/743,Tennessee,Home Depot
744,Morristown,1930 W Andrew Johnson,Morristown,TN,37814,36.209782,-83.31785,(423)581-2085,/l/Morristown/TN/Morristown/37814/744,Tennessee,Home Depot
745,"Lebanon,TN",955 S Hartmann Drive,Lebanon,TN,37090,36.185946,-86.322229,(615)444-5472,/l/Lebanon-TN/TN/Lebanon/37090/745,Tennessee,Home Depot
747,"Winchester,TN",2965 Decherd Blvd,Winchester,TN,37398,35.221554,-86.104396,(931)962-0617,/l/Winchester-TN/TN/Winchester/37398/747,Tennessee,Home Depot
748,Manchester,187 Roberts Blvd,Manchester,TN,37355,35.45182,-86.04348,(931)728-1224,/l/Manchester/TN/Manchester/37355/748,Tennessee,Home Depot
770,N Chattanooga,1944 Northpoint Blvd,Hixson,TN,37343,35.137036,-85.243299,(423)877-5577,/l/N-Chattanooga/TN/Hixson/37343/770,Tennessee,Home Depot
772,Pulaski,1451 W College St,Pulaski,TN,38478,35.200026,-87.058211,(931)363-8797,/l/Pulaski/TN/Pulaski/38478/772,Tennessee,Home Depot
773,Se Knoxville,140 Green Road,Knoxville,TN,37920,35.913019,-83.84618,(865)573-1457,/l/Se-Knoxville/TN/Knoxville/37920/773,Tennessee,Home Depot
775,"Spring Hill,TN",5411 Columbia Hwy,Spring Hill,TN,37174,35.722286,-86.882244,(931)486-1138,/l/Spring-Hill-TN/TN/Spring-Hill/37174/775,Tennessee,Home Depot
776,Smyrna,551 President Place,Smyrna,TN,37167,35.982081,-86.553143,(615)220-5044,/l/Smyrna/TN/Smyrna/37167/776,Tennessee,Home Depot
778,Nashville Briley Parkway,1015 Joyce Lane,Nashville,TN,37216,36.234951,-86.728277,(615)228-3317,/l/Nashville-Briley-Parkway/TN/Nashville/37216/778,Tennessee,Home Depot
779,"Covington,TN",110 Holly Grove Road,Covington,TN,38019,35.544553,-89.667882,(901)475-0438,/l/Covington-TN/TN/Covington/38019/779,Tennessee,Home Depot
8916,Poplar Midtown,1627 Poplar Avenue,Memphis,TN,38104,35.140285,-90.006703,(901)722-3535,/l/Poplar-Midtown/TN/Memphis/38104/8916,Tennessee,Home Depot
0428,El Paso (Eastlake),12611 State Street,El Paso,TX,79928,31.687436,-106.261677,(915)600-1100,/l/El-Paso-(Eastlake)/TX/El-Paso/79928/0428,Texas,Home Depot
501,Beaumont,3910 Eastex Fwy,Beaumont,TX,77703,30.115858,-94.1421,(409)892-4131,/l/Beaumont/TX/Beaumont/77703/501,Texas,Home Depot
503,Fair Ave,527 Fair Ave,San Antonio,TX,78223,29.385883,-98.467956,(210)531-9600,/l/Fair-Ave/TX/San-Antonio/78223/503,Texas,Home Depot
504,Round Rock,2551 S Interstate 35,Round Rock,TX,78664,30.4844,-97.673463,(512)238-0820,/l/Round-Rock/TX/Round-Rock/78664/504,Texas,Home Depot
505,Lubbock,5801 West Loop 289,Lubbock,TX,79414,33.540979,-101.930706,(806)788-1484,/l/Lubbock/TX/Lubbock/79414/505,Texas,Home Depot
506,Mcallen,409 N Jackson Ave,Pharr,TX,78577,26.201754,-98.207457,(956)994-1419,/l/Mcallen/TX/Pharr/78577/506,Texas,Home Depot
507,Grand Prairie,3850 S Carrier Pkwy,Grand Prairie,TX,75052,32.679099,-97.008647,(972)237-0025,/l/Grand-Prairie/TX/Grand-Prairie/75052/507,Texas,Home Depot
508,Conroe,1341 W Davis St,Conroe,TX,77304,30.314763,-95.476307,(936)539-2440,/l/Conroe/TX/Conroe/77304/508,Texas,Home Depot
509,Lakeline,11301 Lakeline Blvd,Austin,TX,78717,30.47817,-97.797764,(512)331-4436,/l/Lakeline/TX/Austin/78717/509,Texas,Home Depot
513,Lufkin,4211 S Medford Dr,Lufkin,TX,75901,31.310744,-94.720543,(936)699-3555,/l/Lufkin/TX/Lufkin/75901/513,Texas,Home Depot
514,Marble Falls,1307 Mormon Mills Rd,Marble Falls,TX,78654,30.581077,-98.269864,(830)693-1482,/l/Marble-Falls/TX/Marble-Falls/78654/514,Texas,Home Depot
516,N Mcallen,801 Trenton Rd,Mcallen,TX,78504,26.266459,-98.216684,(956)668-8783,/l/N-Mcallen/TX/Mcallen/78504/516,Texas,Home Depot
518,Sherman,601 Northcreek Dr,Sherman,TX,75092,33.682547,-96.626529,(903)891-3396,/l/Sherman/TX/Sherman/75092/518,Texas,Home Depot
519,"Gainesville,TX",804 E Hwy 82,Gainesville,TX,76240,33.639047,-97.138293,(940)665-0939,/l/Gainesville-TX/TX/Gainesville/76240/519,Texas,Home Depot
522,El Paso,11360 Rojas Dr,El Paso,TX,79936,31.73975,-106.320438,(915)599-8741,/l/El-Paso/TX/El-Paso/79936/522,Texas,Home Depot
523,W El Paso,7545 N Mesa St,El Paso,TX,79912,31.835917,-106.564289,(915)585-2319,/l/W-El-Paso/TX/El-Paso/79912/523,Texas,Home Depot
524,Lewisville,901 N Stemmons Pkwy,Lewisville,TX,75067,33.054446,-97.012549,(972)436-1398,/l/Lewisville/TX/Lewisville/75067/524,Texas,Home Depot
526,Corpus Christi,5041 S Padre Island Dr,Corpus Christi,TX,78411,27.71038,-97.38075,(361)993-1400,/l/Corpus-Christi/TX/Corpus-Christi/78411/526,Texas,Home Depot
527,N Plano,4600 State Hwy 121,Plano,TX,75024,33.099072,-96.794503,(972)377-3613,/l/N-Plano/TX/Plano/75024/527,Texas,Home Depot
528,Mckinney,1515 N Central Expy,Mckinney,TX,75070,33.212158,-96.639035,(972)569-9909,/l/Mckinney/TX/Mckinney/75070/528,Texas,Home Depot
529,S Fort Worth,7950 South Fwy,Fort Worth,TX,76134,32.632813,-97.32343,(817)293-0343,/l/S-Fort-Worth/TX/Fort-Worth/76134/529,Texas,Home Depot
530,Cedar Hill,373 E Fm 1382,Cedar Hill,TX,75104,32.594088,-96.936144,(972)299-9390,/l/Cedar-Hill/TX/Cedar-Hill/75104/530,Texas,Home Depot
531,Rockwall,765 E I-30,Rockwall,TX,75087,32.897869,-96.461176,(972)771-2825,/l/Rockwall/TX/Rockwall/75087/531,Texas,Home Depot
534,Katy,1111 N Fry Rd,Katy,TX,77449,29.786416,-95.720604,(281)599-9170,/l/Katy/TX/Katy/77449/534,Texas,Home Depot
537,Euless,251 S Industrial Blvd,Euless,TX,76040,32.834669,-97.09809,(817)545-3000,/l/Euless/TX/Euless/76040/537,Texas,Home Depot
539,Plano,1224 N Central Expy,Plano,TX,75074,33.01612,-96.706952,(972)423-7011,/l/Plano/TX/Plano/75074/539,Texas,Home Depot
540,N Richland,6501 Ne Loop 820,N Richland Hills,TX,76180,32.842131,-97.243205,(817)485-4400,/l/N-Richland/TX/N-Richland-Hills/76180/540,Texas,Home Depot
541,Arlington,4611 S Cooper St,Arlington,TX,76017,32.67254,-97.131563,(817)468-4224,/l/Arlington/TX/Arlington/76017/541,Texas,Home Depot
542,Ft Worth,4850 Sw Loop 820 # R Blvd R,Fort Worth,TX,76109,32.686381,-97.398767,(817)737-9220,/l/Ft-Worth/TX/Fort-Worth/76109/542,Texas,Home Depot
550,White Rock,11255 Garland Rd,Dallas,TX,75218,32.849401,-96.683632,(214)328-1900,/l/White-Rock/TX/Dallas/75218/550,Texas,Home Depot
551,W Plano,6200 W Park Blvd,Plano,TX,75093,33.025745,-96.832676,(972)735-9333,/l/W-Plano/TX/Plano/75093/551,Texas,Home Depot
552,Westmoreland,2901 W Wheatland Rd,Dallas,TX,75237,32.648707,-96.86911,(972)709-3063,/l/Westmoreland/TX/Dallas/75237/552,Texas,Home Depot
553,Garland,3261 N George Bush Hwy,Garland,TX,75040,32.946066,-96.615736,(972)530-9961,/l/Garland/TX/Garland/75040/553,Texas,Home Depot
554,N Arlington,201 Rd To Six Flags West,Arlington,TX,76011,32.758223,-97.106667,(817)459-4300,/l/N-Arlington/TX/Arlington/76011/554,Texas,Home Depot
555,Balch Springs,12005 Elam Rd,Balch Springs,TX,75180,32.721228,-96.618223,(972)913-9491,/l/Balch-Springs/TX/Balch-Springs/75180/555,Texas,Home Depot
556,Richardson,2140 Jupiter Rd,Garland,TX,75044,32.933212,-96.682081,(972)496-5292,/l/Richardson/TX/Garland/75044/556,Texas,Home Depot
561,Midland,4009 N Midland,Midland,TX,79707,32.022373,-102.147014,(432)694-8700,/l/Midland/TX/Midland/79707/561,Texas,Home Depot
562,Odessa,5181 E 42nd St,Odessa,TX,79762,31.896362,-102.327177,(432)368-9118,/l/Odessa/TX/Odessa/79762/562,Texas,Home Depot
563,Irving,3200 W Irving Blvd,Irving,TX,75061,32.83367,-96.991223,(972)513-2400,/l/Irving/TX/Irving/75061/563,Texas,Home Depot
564,Nw Dallas,11468 Grissom Ln,Dallas,TX,75229,32.907689,-96.884098,(972)484-7077,/l/Nw-Dallas/TX/Dallas/75229/564,Texas,Home Depot
565,Pasadena,5455 Fairmont Pkwy,Pasadena,TX,77505,29.651969,-95.158156,(281)998-9669,/l/Pasadena/TX/Pasadena/77505/565,Texas,Home Depot
566,Pin Oak,5445 West Loop South,Houston,TX,77081,29.723358,-95.457235,(713)662-3950,/l/Pin-Oak/TX/Houston/77081/566,Texas,Home Depot
568,Spring,20131 N I-45,Spring,TX,77373,30.05646,-95.434601,(281)288-4900,/l/Spring/TX/Spring/77373/568,Texas,Home Depot
569,Market Street,13400 Market St,Houston,TX,77015,29.768011,-95.186063,(713)451-9600,/l/Market-Street/TX/Houston/77015/569,Texas,Home Depot
571,Lumpkin,1100 Lumpkin Rd,Houston,TX,77043,29.788325,-95.558377,(713)461-9898,/l/Lumpkin/TX/Houston/77043/571,Texas,Home Depot
574,Sugar Land,15505 Sw Freeway,Sugar Land,TX,77478,29.60313,-95.615128,(281)242-9200,/l/Sugar-Land/TX/Sugar-Land/77478/574,Texas,Home Depot
576,Humble,20360 Hwy 59,Humble,TX,77338,30.00974,-95.263431,(281)540-2400,/l/Humble/TX/Humble/77338/576,Texas,Home Depot
577,Brinkman,999 North Loop West,Houston,TX,77008,29.811304,-95.417138,(713)802-9725,/l/Brinkman/TX/Houston/77008/577,Texas,Home Depot
578,Westbury Square,11500 Chimney Rock,Houston,TX,77035,29.656316,-95.479215,(713)723-1400,/l/Westbury-Square/TX/Houston/77035/578,Texas,Home Depot
580,Windsor Park,4909 Windsor Hill,San Antonio,TX,78239,29.513502,-98.394106,(210)599-0800,/l/Windsor-Park/TX/San-Antonio/78239/580,Texas,Home Depot
581,Cambray,5101 Cambray Dr,San Antonio,TX,78229,29.491719,-98.586514,(210)520-0630,/l/Cambray/TX/San-Antonio/78229/581,Texas,Home Depot
582,Bitters Rd,1066 Central Pkwy S,San Antonio,TX,78232,29.566159,-98.478412,(210)545-1431,/l/Bitters-Rd/TX/San-Antonio/78232/582,Texas,Home Depot
0583,North Denton,2950 W. University Drive,Denton,TX,76201,33.23069,-97.17261,(940)334-2300,/l/North-Denton/TX/Denton/76201/0583,Texas,Home Depot
584,Beltway 8,6800 W Sam Houston Pkwy S Pkwy South,Houston,TX,77072,29.703104,-95.559427,(281)498-6445,/l/Beltway-8/TX/Houston/77072/584,Texas,Home Depot
585,W Houston,2828 S Hwy 6,Houston,TX,77082,29.727789,-95.64602,(281)870-9369,/l/W-Houston/TX/Houston/77082/585,Texas,Home Depot
586,Sw San Antonio,611 Sw Loop 410,San Antonio,TX,78227,29.431322,-98.651293,(210)675-2268,/l/Sw-San-Antonio/TX/San-Antonio/78227/586,Texas,Home Depot
587,"Southlake, TX",300 Village Ctr Dr,Southlake,TX,76092,32.943099,-97.124701,(817)251-1554,/l/Southlake-TX/TX/Southlake/76092/587,Texas,Home Depot
588,N San Antonio,12871 W Interstate 10,San Antonio,TX,78249,29.565571,-98.589444,(210)558-4415,/l/N-San-Antonio/TX/San-Antonio/78249/588,Texas,Home Depot
589,Lemmon Ave,6110 Lemmon Ave,Dallas,TX,75209,32.833521,-96.828014,(214)654-9939,/l/Lemmon-Ave/TX/Dallas/75209/589,Texas,Home Depot
598,Forest Lane,11682 Forest Central Drive,Dallas,TX,75243,32.907135,-96.764958,(214)343-1032,/l/Forest-Lane/TX/Dallas/75243/598,Texas,Home Depot
1326,Lower Heights,2777 Katy Freeway,Houston,TX,77007,29.775076,-95.387123,(346)237-2700,/l/Lower-Heights/TX/Houston/77007/1326,Texas,Home Depot
1832,Summerwood,12730 W Lake Houston Pkwy,Houston,TX,77044,29.921656,-95.195192,(346)312-4600,/l/Summerwood/TX/Houston/77044/1832,Texas,Home Depot
1853,League City,3200 South Gulf Freeway,League City,TX,77573,29.464483,-95.08476,(281)337-5369,/l/League-City/TX/League-City/77573/1853,Texas,Home Depot
1859,Eldorado-Webster (r0567),18251 Gulf Freeway,Webster,TX,77598,29.55686,-95.153185,(281)488-2274,/l/Eldorado-Webster-r0567/TX/Webster/77598/1859,Texas,Home Depot
2389,Kuykendahl,22310 Kuykendahl Rd,Spring,TX,77389,30.092124,-95.529419,(346)246-7400,/l/Kuykendahl/TX/Spring/77389/2389,Texas,Home Depot
6106,Prosper,4450 W. University Dr.,Prosper,TX,75078,33.21929,-96.874028,(469)296-1800,/l/Prosper/TX/Prosper/75078/6106,Texas,Home Depot
6501,Gulf Freeway,11820 Dickinson Rd,Houston,TX,77089,29.608122,-95.212151,(281)464-2080,/l/Gulf-Freeway/TX/Houston/77089/6501,Texas,Home Depot
6502,Allen,909 W Mcdermott Dr,Allen,TX,75013,33.0993,-96.68336,(972)359-0336,/l/Allen/TX/Allen/75013/6502,Texas,Home Depot
6504,Coit Rd,2220 N Coit Rd,Richardson,TX,75080,32.982123,-96.765944,(214)575-3070,/l/Coit-Rd/TX/Richardson/75080/6504,Texas,Home Depot
6505,Waxahachie,1315 Hwy 77 North,Waxahachie,TX,75165,32.423438,-96.841465,(972)938-8188,/l/Waxahachie/TX/Waxahachie/75165/6505,Texas,Home Depot
6506,Copperfield,6800 Hwy 6 North,Houston,TX,77084,29.876266,-95.643002,(281)858-8040,/l/Copperfield/TX/Houston/77084/6506,Texas,Home Depot
6507,Baytown,4915 Garth Rd,Baytown,TX,77521,29.777328,-94.980714,(281)428-5091,/l/Baytown/TX/Baytown/77521/6507,Texas,Home Depot
6509,Gulfgate Mall,6810 Gulf Freeway,Houston,TX,77087,29.702192,-95.298979,(713)649-1108,/l/Gulfgate-Mall/TX/Houston/77087/6509,Texas,Home Depot
6510,N Houston,10707 N Fwy,Houston,TX,77037,29.920571,-95.415228,(281)820-4745,/l/N-Houston/TX/Houston/77037/6510,Texas,Home Depot
6512,Tomball,21530 State Highway 249,Houston,TX,77070,30.001125,-95.580466,(281)257-8900,/l/Tomball/TX/Houston/77070/6512,Texas,Home Depot
6513,N Frisco,5995 Eldorado Pkwy,Frisco,TX,75033,33.173372,-96.83491,(469)633-0607,/l/N-Frisco/TX/Frisco/75033/6513,Texas,Home Depot
6514,Tyler,3901 Old Jacksonville Hwy,Tyler,TX,75701,32.30767,-95.323485,(903)581-8513,/l/Tyler/TX/Tyler/75701/6514,Texas,Home Depot
6515,Weatherford,220 W Interstate 20,Weatherford,TX,76086,32.729072,-97.797031,(817)599-0811,/l/Weatherford/TX/Weatherford/76086/6515,Texas,Home Depot
6516,Woodlands,19103 I-45,Conroe,TX,77385,30.179548,-95.450072,(936)321-0100,/l/Woodlands/TX/Conroe/77385/6516,Texas,Home Depot
6517,Lake Jackson,100 Abner Jackson Pkwy,Lake Jackson,TX,77566,29.044211,-95.458615,(979)297-3562,/l/Lake-Jackson/TX/Lake-Jackson/77566/6517,Texas,Home Depot
6520,Cleburne,212 W Katherine P Raines Blvd Blvd,Cleburne,TX,76033,32.384727,-97.395997,(817)645-0722,/l/Cleburne/TX/Cleburne/76033/6520,Texas,Home Depot
6521,Brownsville,4551 Padre Island Hwy,Brownsville,TX,78521,25.923353,-97.465521,(956)544-5466,/l/Brownsville/TX/Brownsville/78521/6521,Texas,Home Depot
6523,Porter,23575 Us Highway 59,Porter,TX,77365,30.106106,-95.230574,(281)577-9151,/l/Porter/TX/Porter/77365/6523,Texas,Home Depot
6525,Houston Hwy 290,14085 Northwest Fwy,Houston,TX,77040,29.856675,-95.522944,(713)690-6619,/l/Houston-Hwy-290/TX/Houston/77040/6525,Texas,Home Depot
6526,Killeen,3201 E Central Texas Expy,Killeen,TX,76543,31.088471,-97.708576,(254)699-3554,/l/Killeen/TX/Killeen/76543/6526,Texas,Home Depot
6528,Harlingen,4710 S Expressway 83,Harlingen,TX,78552,26.157804,-97.682113,(956)440-7779,/l/Harlingen/TX/Harlingen/78552/6528,Texas,Home Depot
6529,Military,2658 Sw Military Dr,San Antonio,TX,78224,29.355054,-98.538972,(210)932-1199,/l/Military/TX/San-Antonio/78224/6529,Texas,Home Depot
6530,Rosenberg,24400 Commercial Dr,Rosenberg,TX,77471,29.545967,-95.75615,(281)239-2777,/l/Rosenberg/TX/Rosenberg/77471/6530,Texas,Home Depot
6531,Bee Cave,3600 Ranch Road 620 S,Bee Cave,TX,78738,30.318262,-97.95577,(512)263-0785,/l/Bee-Cave/TX/Bee-Cave/78738/6531,Texas,Home Depot
6532,Waco,5605 W Waco Dr,Waco,TX,76710,31.518358,-97.183698,(254)772-8177,/l/Waco/TX/Waco/76710/6532,Texas,Home Depot
6533,Precinct Line,6411 Precinct Line Rd,North Richland Hills,TX,76182,32.863424,-97.188766,(817)656-5274,/l/Precinct-Line/TX/North-Richland-Hills/76182/6533,Texas,Home Depot
6534,E Ft Worth,1151 Bridgewood Dr,Fort Worth,TX,76112,32.764494,-97.214898,(817)496-3212,/l/E-Ft-Worth/TX/Fort-Worth/76112/6534,Texas,Home Depot
6537,Mesquite,18855 Lyndon B Johnson Fwy,Mesquite,TX,75150,32.800147,-96.628928,(972)682-6294,/l/Mesquite/TX/Mesquite/75150/6537,Texas,Home Depot
6538,Georgetown,1303 Rivery Blvd,Georgetown,TX,78628,30.647288,-97.690933,(512)868-3682,/l/Georgetown/TX/Georgetown/78628/6538,Texas,Home Depot
6539,Alvin,140 N Bypass 35,Alvin,TX,77511,29.423464,-95.224384,(281)585-6164,/l/Alvin/TX/Alvin/77511/6539,Texas,Home Depot
6540,Laredo,5710 San Bernardo Ave,Laredo,TX,78041,27.554539,-99.506694,(956)753-8831,/l/Laredo/TX/Laredo/78041/6540,Texas,Home Depot
6542,Se Austin,3600 Interstate Hwy 35 South,Austin,TX,78704,30.222809,-97.749479,(512)693-9811,/l/Se-Austin/TX/Austin/78704/6542,Texas,Home Depot
6543,Pearland,1514 Broadway St,Pearland,TX,77581,29.545416,-95.231918,(281)993-1111,/l/Pearland/TX/Pearland/77581/6543,Texas,Home Depot
6544,Alamo Heights,435 Sunset Rd W,San Antonio,TX,78209,29.508216,-98.475812,(210)824-9677,/l/Alamo-Heights/TX/San-Antonio/78209/6544,Texas,Home Depot
6545,Longview,411 E Loop 281,Longview,TX,75605,32.542499,-94.735635,(903)757-4208,/l/Longview/TX/Longview/75605/6545,Texas,Home Depot
6546,Missouri City,5900 Hwy 6 South,Missouri City,TX,77459,29.565872,-95.568455,(281)403-1397,/l/Missouri-City/TX/Missouri-City/77459/6546,Texas,Home Depot
6547,Bandera Rd,9115 N Loop 1604 W,San Antonio,TX,78249,29.557979,-98.666243,(210)695-2349,/l/Bandera-Rd/TX/San-Antonio/78249/6547,Texas,Home Depot
6548,Keller,2013 Hwy 377,Keller,TX,76248,32.986426,-97.236068,(817)745-3376,/l/Keller/TX/Keller/76248/6548,Texas,Home Depot
6549,"Lake Worth,TX",3950 Jim Wright Frwy,Lake Worth,TX,76135,32.812952,-97.418026,(817)237-5355,/l/Lake-Worth-TX/TX/Lake-Worth/76135/6549,Texas,Home Depot
6550,North 281,20740 Us Hwy 281 North,San Antonio,TX,78258,29.633726,-98.455098,(210)494-5580,/l/North-281/TX/San-Antonio/78258/6550,Texas,Home Depot
6551,Live Oak,8138 Agora Pkwy,Selma,TX,78154,29.566103,-98.327495,(210)945-8160,/l/Live-Oak/TX/Selma/78154/6551,Texas,Home Depot
6552,Amarillo,2500 Soncy Rd,Amarillo,TX,79124,35.185553,-101.939996,(806)355-3895,/l/Amarillo/TX/Amarillo/79124/6552,Texas,Home Depot
6553,Howard Lane,13309 I-35 North,Austin,TX,78753,30.42187,-97.668884,(512)989-6650,/l/Howard-Lane/TX/Austin/78753/6553,Texas,Home Depot
6554,"Greenville,TX",7101 Centerpoint Lane,Greenville,TX,75402,33.097108,-96.103914,(903)454-2125,/l/Greenville-TX/TX/Greenville/75402/6554,Texas,Home Depot
6555,Carrollton,2011 Keller Springs Rd,Carrollton,TX,75006,32.973435,-96.886816,(972)242-8437,/l/Carrollton/TX/Carrollton/75006/6555,Texas,Home Depot
6556,Boerne,633 W Bandera Rd,Boerne,TX,78006,29.778034,-98.741062,(830)249-2834,/l/Boerne/TX/Boerne/78006/6556,Texas,Home Depot
6557,North Irving,8555 Home Depot Dr,Irving,TX,75063,32.923309,-96.980447,(972)506-3006,/l/North-Irving/TX/Irving/75063/6557,Texas,Home Depot
6558,Westheimer,8400 Westheimer Rd,Houston,TX,77063,29.739451,-95.515,(713)917-0510,/l/Westheimer/TX/Houston/77063/6558,Texas,Home Depot
6559,College Station,1615 University Dr East,College Station,TX,77840,30.641322,-96.314466,(979)595-1188,/l/College-Station/TX/College-Station/77840/6559,Texas,Home Depot
6560,Clear Lake Shores,507 Fm 2094,Clear Lake Shores,TX,77565,29.538924,-95.024781,(281)538-3988,/l/Clear-Lake-Shores/TX/Clear-Lake-Shores/77565/6560,Texas,Home Depot
6561,Grand Parkway,6850 S Fry Rd,Katy,TX,77494,29.716864,-95.775023,(281)693-8420,/l/Grand-Parkway/TX/Katy/77494/6561,Texas,Home Depot
6562,The Colony,5321 Hwy 121,The Colony,TX,75056,33.074523,-96.875143,(469)384-3715,/l/The-Colony/TX/The-Colony/75056/6562,Texas,Home Depot
6563,Slaughter Lane,8801 S I-35,Austin,TX,78744,30.170046,-97.782811,(512)291-0153,/l/Slaughter-Lane/TX/Austin/78744/6563,Texas,Home Depot
6564,Five Point,13202 Leopard St,Corpus Christi,TX,78410,27.859938,-97.625825,(361)242-0642,/l/Five-Point/TX/Corpus-Christi/78410/6564,Texas,Home Depot
6566,Paris,3120 Ne Loop 286,Paris,TX,75460,33.671245,-95.517812,(903)785-3772,/l/Paris/TX/Paris/75460/6566,Texas,Home Depot
6567,Silverlake,10111 Broadway,Pearland,TX,77584,29.556508,-95.377204,(713)436-5992,/l/Silverlake/TX/Pearland/77584/6567,Texas,Home Depot
6568,"Mansfield,TX",1725 N Us Hwy 287,Mansfield,TX,76063,32.548646,-97.108549,(817)453-4038,/l/Mansfield-TX/TX/Mansfield/76063/6568,Texas,Home Depot
6570,S Austin,1200 Home Depot Blvd,Sunset Valley,TX,78745,30.228547,-97.824728,(512)892-3035,/l/S-Austin/TX/Sunset-Valley/78745/6570,Texas,Home Depot
6571,Granbury,415 E Hwy 377,Granbury,TX,76048,32.432523,-97.78272,(817)579-0050,/l/Granbury/TX/Granbury/76048/6571,Texas,Home Depot
6572,Flower Mound,852 Long Prairie Rd,Flower Mound,TX,75022,32.992902,-97.060936,(972)355-6604,/l/Flower-Mound/TX/Flower-Mound/75022/6572,Texas,Home Depot
6574,Galveston,702 65th St,Galveston,TX,77551,29.290724,-94.841856,(409)744-4895,/l/Galveston/TX/Galveston/77551/6574,Texas,Home Depot
6575,Bastrop,112 Hunters Crossing Blvd,Bastrop,TX,78602,30.108597,-97.355116,(512)308-1022,/l/Bastrop/TX/Bastrop/78602/6575,Texas,Home Depot
6576,Kerrville,1789 Sidney Baker,Kerrville,TX,78028,30.061405,-99.120554,(830)895-8800,/l/Kerrville/TX/Kerrville/78028/6576,Texas,Home Depot
6577,Weslaco,1500 W Expressway 83,Weslaco,TX,78599,26.175254,-98.00554,(956)447-2645,/l/Weslaco/TX/Weslaco/78599/6577,Texas,Home Depot
6578,Huntsville,215 Interstate 45 North,Huntsville,TX,77320,30.724099,-95.576829,(936)439-0200,/l/Huntsville/TX/Huntsville/77320/6578,Texas,Home Depot
6579,Terrell,151 Windsor Ave,Terrell,TX,75160,32.706166,-96.282245,(972)524-9901,/l/Terrell/TX/Terrell/75160/6579,Texas,Home Depot
6580,Texarkana,4110 Saint Michael Dr,Texarkana,TX,75503,33.455466,-94.093642,(903)832-6002,/l/Texarkana/TX/Texarkana/75503/6580,Texas,Home Depot
6581,"Roanoke,TX",125 E State Hwy 114,Roanoke,TX,76262,32.959521,-97.150557,(817)430-2571,/l/Roanoke-TX/TX/Roanoke/76262/6581,Texas,Home Depot
6583,Abilene,4590 Southwest Dr,Abilene,TX,79606,32.409318,-99.78338,(325)690-1032,/l/Abilene/TX/Abilene/79606/6583,Texas,Home Depot
6584,Bridgepoint,4038 S Port Ave,Corpus Christi,TX,78415,27.755428,-97.418364,(361)853-9173,/l/Bridgepoint/TX/Corpus-Christi/78415/6584,Texas,Home Depot
6585,Cedar Park,2700 Whitestone Blvd,Cedar Park,TX,78613,30.531046,-97.788367,(512)528-9053,/l/Cedar-Park/TX/Cedar-Park/78613/6585,Texas,Home Depot
6586,Spring Cypress,17928 Spring Cypress Rd,Cypress,TX,77429,29.973382,-95.69291,(281)304-1956,/l/Spring-Cypress/TX/Cypress/77429/6586,Texas,Home Depot
6587,Victoria,6708 Ne Zac Lentz Pkwy,Victoria,TX,77904,28.864463,-96.993489,(361)575-4704,/l/Victoria/TX/Victoria/77904/6587,Texas,Home Depot
6588,Wichita Falls,3705 Kell Blvd,Wichita Falls,TX,76308,33.877897,-98.541032,(940)692-0405,/l/Wichita-Falls/TX/Wichita-Falls/76308/6588,Texas,Home Depot
6589,Wylie,951 Westgate Way,Wylie,TX,75098,33.005166,-96.553319,(972)429-4892,/l/Wylie/TX/Wylie/75098/6589,Texas,Home Depot
6804,Skillman,6000 Skillman Street,Dallas,TX,75231,32.861118,-96.750068,(214)750-5927,/l/Skillman/TX/Dallas/75231/6804,Texas,Home Depot
6806,Little York,10600 Eastex Freeway,Houston,TX,77093,29.867288,-95.329368,(713)699-0965,/l/Little-York/TX/Houston/77093/6806,Texas,Home Depot
6807,San Angelo,4363 Houston Harte Exwy,San Angelo,TX,76901,31.441768,-100.494571,(325)223-0439,/l/San-Angelo/TX/San-Angelo/76901/6807,Texas,Home Depot
6808,Pflugerville,1517 Town Center Dr,Pflugerville,TX,78660,30.464551,-97.60007,(512)990-5413,/l/Pflugerville/TX/Pflugerville/78660/6808,Texas,Home Depot
6809,W Mckinney,252 N Custer Rd,Mckinney,TX,75071,33.204869,-96.730166,(469)952-2436,/l/W-Mckinney/TX/Mckinney/75071/6809,Texas,Home Depot
6814,N Fort Worth,7100 N Freeway,Fort Worth,TX,76137,32.870124,-97.315409,(817)232-8100,/l/N-Fort-Worth/TX/Fort-Worth/76137/6814,Texas,Home Depot
6816,Oak Cliff,2610 Fort Worth Ave,Dallas,TX,75211,32.756108,-96.864418,(214)942-6658,/l/Oak-Cliff/TX/Dallas/75211/6816,Texas,Home Depot
6817,Corsicana,2290 S I-45,Corsicana,TX,75109,32.073317,-96.446031,(903)875-1934,/l/Corsicana/TX/Corsicana/75109/6817,Texas,Home Depot
