name,street,location,city,clientkey,latitude,longitude,phone,zip,state,temp_closed,timezone,state_name,brand,updated
DollarTree,4847 River Oaks Blvd,River Oaks Shopping Center,River Oaks,5527,32.7785820930233,-97.3929969767442,817-806-0296,76114,TX,,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,4217 Lancaster Ave.,Oakland Thrift Center,Fort Worth,3458,32.74096,-97.2613166666667,682-786-2183,76103-3264,TX,0,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,915 W Pioneer Pkwy,Southgate,Arlington,7157,32.7097561,-97.1178522,682-282-6298,76013-6369,TX,,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,205 Sam Walton Way,Terrell Corners,Terrell,1507,32.7380313544861,-96.3068783770585,469-474-2599,75160-2317,TX,,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,3166 S HWY 161 Suite 130,Epic Towne Crossing,Grand Prairie,7645,32.6953183,-97.0277651,214-677-4408,75052,TX,,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,367 Carroll Street,Montgomery Plaza,Fort Worth,3596,32.7549933333333,-97.3546466666667,682-394-4205,76107-1959,TX,,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,273 NW 2nd Street Suite D,Lawton Town Center,Lawton,5645,34.6123195918367,-98.39045,580-713-7094,73507-7018,OK,0,America/Chicago,Oklahoma,Dollar Tree,2024-06-05
DollarTree,2307 W. Interstate 20 Suite 100,Shoppes at Great Southwest Crossing,Grand Prairie,2187,32.6755224489796,-97.0366451020408,469-805-6651,75052-3927,TX,0,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,1107 SW Lee,Former Walgreens SW,Lawton,8498,34.5948686,-98.4056888,580-713-7084,73501,OK,,America/Chicago,Oklahoma,Dollar Tree,2024-06-05
DollarTree,1425 W Arbrook Blvd,Shops at Arbrook,Arlington,9189,32.6856721,-97.1348893,682-226-6772,76015,TX,,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,3109 SW 89th Street,89th Street BTS,Oklahoma City,9064,35.3771042,-97.5704579,405-778-2902,73159,OK,0,America/Chicago,Oklahoma,Dollar Tree,2024-06-05
DollarTree,2708 Renaissance Square,Renaissance Square,Ft. Worth,5078,32.7110897,-97.2868964,817-806-0294,76105-5254,TX,0,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,5120 Greenbriar Rd Unit 210,Dollar Tree Plaza,Wichita Falls,3846,33.8543472164948,-98.4999218556701,940-285-6164,76302-5170,TX,,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,2525 W Wheatland Rd Ste 210,Wheatland Towne Crossing,Dallas,4305,32.6476675510204,-96.8593775510204,469-357-4597,75237-3502,TX,0,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,335 S Cedar Ridge Rd Suite 100,Duncanville,Duncanville,2002,32.64799,-96.92558,972-764-6164,75116-4526,TX,0,America/Chicago,Texas,Dollar Tree,2024-06-05
DollarTree,7500 University Blvd. Unit 101,Dry Creek Center,Centennial,4348,39.58018,-104.96035,720-479-3076,80122-3168,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,171 W. County Line Rd,South Park Centre,Littleton,3915,39.56613,-104.99067,303-723-7912,80129-1931,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,"8575 S Quebec St., Ste B",Highlands Ranch,Highlands Ranch,5094,39.5611220408163,-104.90455755102,720-479-3078,80130-3604,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1500 West Littleton Ste# 122,Woodlawn Center,Littleton,8266,39.6116371,-105.0059092,720-302-9764,80120-2136,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2819 W Belleview Ave.,Centennial Square Shopping Center,Littleton,4756,39.6241,-105.02235,303-723-7922,80123-2954,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,8000 E Quincey Ave Unit 600,Micro Center,Denver,5176,39.63829,-104.89493,303-749-7189,80237-2318,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,351 W. Englewood Pkwy,Englewood Plaza,Englewood,3614,39.6549,-104.992687979798,303-479-9969,80110-2303,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,8962 E Hampden Avenue,Village Square East,Denver,6182,39.6530695555556,-104.882370888889,303-749-7188,80231-4911,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2223 South Monaco Pkwy,Villa Monaco,Denver,4628,39.67666,-104.91293,303-749-7186,80222-5842,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,3100 S. Sheridan Blvd Suite B,Bear Valley Shopping Center,Denver,3486,39.65617,-105.05323,303-749-7183,80227-5541,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,"8601 W. Cross Dr., Ste D",Southwest Commons,Littleton,2792,39.6144773227088,-105.093212106764,303-264-0280,80123-0702,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,3106 S Parker Rd. #C2,Parker Landing,Aurora,2901,39.660153646157,-104.853930938471,303-736-3987,80014-6210,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,5540 South Parker Road,Pioneer Hils,Aurora,8528,39.6150028,-104.8158227,720-514-4050,80015-1111,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2353 S Havana St. Unit D10,Village on The Park,Aurora,10076,39.674165,-104.8669773,720-303-1080,80014,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,600 South Holly St. Unit 105,Leetsdale Shopping Center,Denver,3671,39.70548,-104.92206,303-749-7190,80246-1482,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,4385 W Florida Ave,Marlee Shopping Center,Denver,3193,39.68949,-105.044088571429,303-200-6564,80219-3735,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,4550 Leetsdale Drive,Frmr Leetsdale WAGS,Denver,8879,39.7095798,-104.9344136,303-374-8705,80246-1215,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1155 S. Havana St. Unit 23,Market Square,Aurora,4818,39.6952383333333,-104.865979166667,303-362-8504,80012-4017,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,15453 E. Hampden Ave. #E,Mission Plaza,Aurora,3867,39.65316,-104.808541752577,303-479-9913,80013-2403,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1951 S. Wadsworth Blvd.,Market Square At Wadsworth & Jewell,Lakewood,2704,39.6807582352941,-105.081465294118,303-253-3235,80227-2434,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,16941 E Quincy Avenue Unit B,Summer Valley Shopping Center,Aurora,4286,39.63858,-104.790145,303-723-7919,80015-1964,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1000 S Wadsworth Unit A,Cottonwood Plaza,Lakewood,9504,39.6981639,-105.0808583,720-791-5458,80226,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,225 S Sheridan Blvd.,Alameda Crossing,Lakewood,4049,39.7126766666667,-105.053286666667,303-479-5023,80226-2441,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,11000 S. Parker Rd,Parker Center,Parker,4338,39.5168829702203,-104.764682653453,303-264-0281,80134-7448,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,13686 E. Alameda Avenue Unit A,Aurora Mall Plaza West,Aurora,2580,39.71111,-104.828904545455,303-200-6559,80012-1373,CO,1,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,15503 E Mississippi Ave,Granada Park Shopping Center,Aurora,2886,39.69668,-104.80714839196,303-749-1202,80017-3042,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1760 S Buckley Rd,Aurora Highlands,Aurora,6870,39.6836902,-104.789243,303-749-3991,80017,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,738-A Peoria St.,Hoffman Heights S/C,Aurora,7158,39.7278661,-104.847032,303-479-9915,80011-8270,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,7510 South Gartrell Rd,Saddle Rock Village F/S Walgreens,Aurora,7399,39.5794735,-104.723976,303-723-7926,80016-4237,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,5650 Allen Way Suite 114,Castle Rock Shoppes,Castle Rock,4005,39.41455,-104.86475,303-568-7088,80108-7621,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,15240 East 6th Avenue,Chambers Shopping Center,Aurora,2685,39.7255664285714,-104.811502857143,303-200-6561,80011-8802,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6687 W. Colfax St.,Lamar Station,Lakewood,2711,39.74039,-105.070639183673,720-307-7225,80214-1805,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,10565 W Colfax Avenue,Westland Towne Center,Lakewood,3056,39.74027,-105.116161616162,303-824-6769,80215-3803,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6090 W 44th Ave.,Wheat Ridge,Wheat Ridge,6578,39.7762328,-105.0636512,303-749-3992,80033-4746,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,14105 West Colfax Drive,Colorado Mills,Lakewood,9328,39.735447,-105.1580138,720-604-1810,80401,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6011 Dexter St,Frmr WAGS,Commerce City,8857,39.8063984,-104.9322256,303-264-2019,80022,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,"7310 West 52nd St. Ste Z, Space 32",Arvada Marketplace West,Arvada,3626,39.7910161282224,-105.076734261466,303-253-3239,80002-3725,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,3454 N. Salida St,Gateway Park,Aurora,4796,39.76461,-104.77431,303-723-7924,80011-5019,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6000 East 64th Ave,Plaza Mexico,Commerce City,3886,39.8128514035088,-104.918333684211,303-479-9099,80022-3319,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,3290 W. 72nd Ave,72nd & Irving,Westminster,3499,39.8272726888196,-105.029462870198,303-200-6565,80030-5475,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,5005 W 72nd Ave,Hidden Lake Shopping Center,Westminster,9477,39.8285921,-105.0514888,720-574-9630,80030,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,12014 West 64th Ave,Arvada,Arvada,5688,39.8126985714286,-105.132342857143,303-253-3243,80004-4010,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1407 W. 84th Ave Ste A1-3,Market Square Pecos,Federal Heights,4899,39.84901,-105.00405,303-374-2109,80260-4781,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,9151 N Washington St.,Sunrise Plaza Shopping Center,Thornton,3075,39.8622161016949,-104.977864237288,303-200-6562,80229-4304,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6795  W. 88th Ave. #B,Brookhill Town Center,Westminster,2668,39.8566017667885,-105.073931377912,303-200-6560,80031-2919,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,9430 N Sheridan Blvd,Westminster City Center,Westminster,7339,39.8683856,-105.0512208,303-253-3230,80031-6305,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,10337 Washington Street,Former WAG,Thornton,8627,39.8838493,-104.9784061,303-749-7029,80229-2003,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,10615 Melody Dr. Ste A,Northglenn Square,Northglenn,3144,39.8887903897957,-104.993261033293,303-374-2107,80234-4160,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,10450 Town Center Dr. Ste. 350,Shops at Walnut Creek,Westminster,4136,39.8873824137931,-105.075605862069,303-479-9900,80021-6083,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1201 E. 120th St.,Thorncreek Crossing,Thornton,4040,39.9140732432432,-104.972521621622,303-723-7918,80233-5713,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,5113 West 120th Street,Broomfield Plaza,Broomfield,7404,39.9163126,-105.0520619,303-362-8505,80020-5608,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,14458 Delaware St. Ste 100,Orchard Town Center,Westminster,4424,39.95971,-104.9915,303-479-9902,80023-9193,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2439 Prairie Center Pkwy,Prairie Center,Brighton,3819,39.9502117301548,-104.783063213826,303-264-5053,80601-7058,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,825 South Kuner RD Suite 150,West Brighton,Brighton,7477,39.9745995,-104.8294573,720-475-4998,80601-2857,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,555 W. South Boulder Rd Unit B,Waneka Marketplace,Lafayette,4479,39.9870208536714,-105.096423781299,303-479-5545,80026-2754,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,655 E South Boulder Rd,Village Square,Louisville,9334,39.9881871,-105.1353065,303-728-6499,80027,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,4800 Baseline Road A108,Meadows on the Parkway,Boulder,7518,39.9980269,-105.2328968,303-479-9916,80303-2643,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,655 West Highway 105,F/S Monument,Monument,7332,39.0928566,-104.8133376,719-257-6932,80132-9161,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,729 Country Drive .,Woodland Park,Woodland Park,6527,39.08529,-105.21016,719-216-0058,80863-7900,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,210 Ken Pratt Blvd Ste 220,Harvest Junction,Longmont,4357,40.15359,-105.097081020408,303-845-3079,80501-8655,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,"1600 Hover St, Unit A.",Centennial Square,Longmont,6028,40.18633,-105.13093,303-845-3080,80501-2441,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,"2255 Main St., Unit 114",Horizon Park Center,Longmont,3768,40.1986766666667,-105.102476666667,303-845-3081,80501-1488,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,8045 N. Academy Blvd.,Chapel Hills Commons,Colorado Springs,2657,38.9475895205801,-104.80245952058,719-216-0349,80920-3922,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,"3590 Hartsel Dr, Ste C",Woodmen Plaza,Colorado Springs,4815,38.93889,-104.759185255794,719-257-6999,80920-2101,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,5673 North Academy Blvd,Centerpointe Plaza,Colorado Springs,7442,38.9125353,-104.7861431,719-960-5052,80918-3658,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,747 Garden of the Gods Road,Oaks Shopping Center,Colorado Springs,5436,38.8966615853659,-104.836487682927,719-216-0610,80907-3505,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,7376 McLaughlin Rd,Shops at Woodmen Hills,Falcon,5136,38.9393492857143,-104.605225,719-216-0576,80831-4719,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,4370 Austin Bluffs Parkway,Market Centre,Colorado Springs,2663,38.8952032673267,-104.750087524752,719-559-0155,80918-2932,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2417 North Union Blvd,Audubon Center,Colorado Springs,4626,38.866263877551,-104.794178367347,719-257-6998,80909-1107,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1839 N Circle Dr,N Cirlce Dr,Colorado Springs,6911,38.8578006,-104.775583,719-645-4690,80909,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1776 West Uintah St,Robidous Shopping Center,Colorado Springs,2676,38.8479424528302,-104.847545849057,719-216-0437,80904-2958,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,855 N Academy Blvd,Citadel Crossings,Colorado Springs,2662,38.8450067346939,-104.757374489796,719-559-0130,80909-8307,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2730 East Platte Ave.,Circle & Platte,Colorado Springs,7569,38.8404414,-104.7768107,719-216-0488,80909-5127,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1877 S.  Nevada Ave,Southern Cross Shopping Center,Colorado Springs,3461,38.8073665395911,-104.822206538483,719-257-6996,80905-2516,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1530 S. Circle Dr.,Spring Creek Shopping Center,Colorado Springs,4416,38.8100114285714,-104.780316122449,719-257-6997,80910-4432,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2780 S. Academy Blvd #100,Hancock Plaza,Colorado Springs,3025,38.7937099598394,-104.75765313253,719-394-3090,80916-2803,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,3225 S. 23rd Ave,Evans Commons,Evans,3455,40.3842496828222,-104.715774996312,970-324-2096,80620-1733,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1695 Rocky Mountain Ave Ste 410,Marketplace at Centerra,Loveland,9151,40.4095759,-105.0052912,970-541-6007,80538,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2650 11th Ave,University Square,Greeley,9066,40.3936031,-104.6945647,970-324-2136,80631,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2979 N. Garfield Ave.,Loveland Marketplace,Loveland,2699,40.4235040528411,-105.07741997656,970-541-9371,80538-2211,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6346 S. US Hwy 85-87,Fountain Valley Shopping Center,Fountain,2572,38.7414849193548,-104.735232822581,724-602-9555,80817-1006,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2900 West 10th Street,Wilshire Shopping Center,Greeley,2690,40.4227055481573,-104.727758116546,970-673-9810,80634-5427,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6955 Mesa Ridge Pkwy,The Markets at Mesa Ridge,Fountain,7003,38.7164202,-104.6979134,719-216-0581,80817,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,700 Main St,Windsor,Windsor,3697,40.47999,-104.90768,970-460-4850,80550-4702,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,461 E Wonderview Ave,461 E Wonderview Ave,Estes Park,9626,40.3810983,-105.5145129,970-235-0623,80517,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1538 E. Harmony Rd,Harmony Marketplace,Ft. Collins,3967,40.5237160606061,-105.050179090909,970-372-3660,80525-8006,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,2721 S. College Ave. #180,Thunderbird Plaza,Fort Collins,2692,40.5505357142857,-105.07731,970-834-8120,80525-2199,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1115 W Prospect Road,1115 W Prospect Rd,Fort Collins,6507,40.56727,-105.097233181818,970-372-3662,80526-7700,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1612 N College Ave. Ste. B,Country Club Plaza,Ft. Collins,5161,40.60858,-105.07652,970-372-3661,80524-1242,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1100 N. Barlow Road,Walmart Supercenter,Fort Morgan,2750,40.2600658389262,-103.772786040268,970-747-7050,80701-4366,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,302 North 16th Street,Canon Plaza,Canon City,3130,38.4479283673469,-105.225869795918,719-430-9725,81212-2490,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1024 Market Plaza N,Pueblo West Marketplace,Pueblo,3140,38.3257528347692,-104.700111526038,719-601-0810,81007-1530,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,212 West 29th Street,Pueblo Shopping Center,Pueblo,2675,38.2981693023256,-104.608527209302,719-696-6661,81008-1004,CO,,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1803 S Pueblo Blvd,Regency Square,Pueblo,2671,38.2364243836535,-104.66239,719-696-6211,81005-2105,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,1800 Santa Fe Dr,Blende,Pueblo,4595,38.24563,-104.57806,719-696-6320,81006-1481,CO,0,America/Denver,Colorado,Dollar Tree,2024-06-05
DollarTree,6429 Sackett Street,Mayfair Center,Philadelphia,5729,40.0290142857143,-75.0582585714286,484-352-4918,19149-3118,PA,0,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,6101 Frankford Ave,Frankford Avenue,Philadelphia,5861,40.02714,-75.06495,215-268-1687,19135-3114,PA,1,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,2100 Cottman Ave,Former Sears Auto,Philadelphia,1656,40.05015,-75.06417,215-268-1689,19149-1301,PA,0,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,4600 East Roosevelt Blvd,Northeast Tower Center,Philadelphia,1619,40.0284224528302,-75.0995960377359,484-352-4982,19124-2340,PA,0,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,3829 Aramingo Ave,Philadelphia,Philadelphia,3574,39.9963357142857,-75.0913714285714,484-483-6180,19137-1003,PA,0,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,8920 Frankford Ave.,Shelly Plaza,Philadelphia,4536,40.0510090909091,-75.0096627272727,215-268-1697,19136-1314,PA,0,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,8318 Bustleton Ave.,Bells Corner,Philadelphia,4507,40.0655866666667,-75.0514166666667,215-268-1696,19152-1909,PA,0,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,3668 Aramingo Ave #9A,Aramingo Village,Philadelphia,1624,39.9943296551724,-75.0952596551724,445-201-4944,19134-4626,PA,,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,7938 Dungan Rd,7938 Dungan Road,Philadelphia,7834,40.0678478,-75.0691568,484-352-4202,19111,PA,0,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
DollarTree,7350 Oxford Ave,Frmr CVS Oxford Ave,Philadelphia,9760,40.0626011,-75.085046,484-470-6290,19111,PA,,America/New_York,Pennsylvania,Dollar Tree,2024-06-05
