store_number,store_type,store_name,timezone,latitude,longitude,street,city,state,zip,phone,state_name
898,R,South Point,-5,27.585854,-80.428964,4145 9th St SW,Vero Beach,FL,32968-4804,7722996235,Florida
240,R,12th Street Plaza,-5,27.624581,-80.390947,1255 US Highway 1,Vero Beach,FL,32960-5729,7727781984,Florida
162,R,Crossroads S/C,-5,26.618346,-81.765079,5781 Lee Blvd,Lehigh Acres,FL,33971-6337,2392269701,Florida
118,R,Northlake Village,-5,27.210557,-80.831715,3551 US Highway 441 S,Okeechobee,FL,34974-6247,8637633500,Florida
512,R,Lexington Place,-5,33.999887,-81.219812,100 Old Cherokee Rd,Lexington,SC,29072-9316,8039513999,South Carolina
1302,R,University Cr,-5,26.547688,-81.884413,13401 Summerlin Rd,Fort Myers,FL,33919-6592,2394812242,Florida
578,R,Gladiolus Gateway,-5,26.517442,-81.941834,11600 Gladiolus Dr,Fort Myers,FL,33908-4567,2394373674,Florida
459,R,St James Center,-5,33.006596,-80.042591,208 Saint James Ave Ste C,Goose Creek,SC,29445-2994,8435697920,South Carolina
1671,R,Seneca 130 Plaza,-5,34.702732,-82.938898,115 Rochester Hwy,Seneca,SC,29672,8648857055,South Carolina
1266,R,Market/Cane Bay,-5,33.10635,-80.12522,1724 State Rd,Summerville,SC,29486,8437613750,South Carolina
648,R,Sanibel Beach Pl,-5,26.491554,-81.972645,20321 Summerlin Rd,Fort Myers,FL,33908-3706,2394540145,Florida
385,R,South Vero Square,-5,27.587924,-80.37669,810 S US Highway 1,Vero Beach,FL,32962-4703,7727789600,Florida
59,R,Daniels Crossing,-5,26.54494,-81.842163,6900 Daniels Pkwy Ste 19,Fort Myers,FL,33912-1586,2397682101,Florida
1853,R,San Carlos,-5,26.495426,-81.944756,16950 San Carlos Blvd,Fort Myers,FL,33908-1224,2398950720,Florida
775,R,Summerlin Cr,-5,26.514982,-81.900648,15880 Summerlin Rd,Fort Myers,FL,33908-9612,2394330297,Florida
1379,R,Gateway Village,-5,34.685731,-82.817399,1390 Tiger Blvd,Clemson,SC,29631-2617,8646543776,South Carolina
1055,R,North Point,-5,32.791633,-79.854317,1435 Ben Sawyer Blvd,Mount Pleasant,SC,29464-4574,8438563018,South Carolina
449,R,Queensborough S/C,-5,32.813595,-79.867956,1000 Johnnie Dodds Blvd Ste 106,Mount Pleasant,SC,29464-3187,8438563000,South Carolina
846,R,Daniel Island,-5,32.863676,-79.903614,162 Seven Farms Dr Ste 100,Charleston,SC,29492-7595,8433881180,South Carolina
864,R,Fiddlesticks,-5,26.545291,-81.805651,13650 Fiddlesticks Blvd,Fort Myers,FL,33912-0312,2397681710,Florida
1443,R,Homestead,-5,26.609504,-81.650579,1324 Homestead Rd N,Lehigh Acres,FL,33936-6016,2393682241,Florida
1564,R,Sky Walk,-5,26.555706,-81.747786,13121 Paul J Doherty Pkwy,Fort Myers,FL,33913,2395612224,Florida
1262,R,Alico Commons,-5,26.492395,-81.849266,16980 Alico Mission Way Ste 403,Fort Myers,FL,33908-4851,2394890134,Florida
1775,R,Moncks Corner Mktpl,-5,33.091056,-80.032888,2830 Hwy 52,Moncks Corner,SC,29461,8437617741,South Carolina
1511,R,Chapin Crossing,-5,34.164396,-81.35174,1235 Chapin Rd,Chapin,SC,29036,8033457536,South Carolina
883,R,Lake Murray S/C,-5,34.09795,-81.22081,2732 N Lake Dr,Columbia,SC,29212-8733,8034072216,South Carolina
656,R,Columbiana Station,-5,34.067978,-81.162198,150 Harbison Blvd,Columbia,SC,29212-2204,8034070449,South Carolina
1095,R,Gervais Place,-5,33.998269,-81.044505,501 Gervais St,Columbia,SC,29201-3045,8032554351,South Carolina
740,R,Fort Myers Beach,-5,26.437233,-81.920193,4791 Estero Blvd,Fort Myers Beach,FL,33931-3923,2394630378,Florida
1646,R,Point Hope Commons,-5,32.921624,-79.871284,730 Hopewell Dr,Charleston,SC,29492,8438565193,South Carolina
1830,R,Scottsboro,-6,34.665697,-86.01539,24540 John T Reid Pkwy,Scottsboro,AL,35768,2566726056,Alabama
67,R,Rosewood S/C,-5,33.987236,-81.003211,2800 Rosewood Dr,Columbia,SC,29205-3412,8038068839,South Carolina
157,R,Grand Bay Plaza,-5,26.462798,-81.833093,19100 S Tamiami Trl,Fort Myers,FL,33908-1011,2394322522,Florida
17,R,Kennerly Crossing,-5,34.096975,-81.15759,7320 Broad River Rd,Irmo,SC,29063-9656,8034070127,South Carolina
1081,R,Shoppes/Park West,-5,32.874114,-79.779338,1125 Park West Blvd,Mount Pleasant,SC,29466-6974,8433882263,South Carolina
1682,R,Taylor Creek Common,-5,27.468902,-80.33512,1851 N US Hwy 1,Fort Pierce,FL,34946,7725955321,Florida
614,R,Corkscrew Village,-5,26.429849,-81.807852,21301 S Tamiami Trl Ste 200,Estero,FL,33928-2943,2399481174,Florida
597,R,Trenholm Plaza,-5,34.016593,-80.964958,4840 Forest Dr Ste 10,Columbia,SC,29206-4810,8037904920,South Carolina
847,R,Grande Oaks,-5,26.438884,-81.769258,20311 Grande Oak Shoppes Blvd,Estero,FL,33928-7662,2394958031,Florida
567,R,Sabal Palm Plaza,-5,27.422897,-80.328255,2517 S Federal Hwy,Fort Pierce,FL,34982-5922,7725951700,Florida
1641,R,Boynton Ridge Plaza,-5,34.938119,-85.204066,3775 Battlefield Pkwy,Ringgold,GA,30736,7068586568,Georgia
604,R,Pelican Landing,-5,26.381836,-81.809844,24600 S Tamiami Trl Ste 300,Bonita Springs,FL,34134-7023,2399481164,Florida
1472,R,Verano,-5,27.295282,-80.424243,9335 SW Commerce Centre Dr,Port Saint Lucie,FL,34986-8500,7723459500,Florida
819,R,St Andrews,-5,27.354941,-80.358159,5473 NW Saint James Dr,Port Saint Lucie,FL,34983-3444,7728786119,Florida
1608,R,Martin Farm S/C,-5,34.702867,-82.259752,704 Fairview Rd,Simpsonville,SC,29680,8649621030,South Carolina
1826,R,Verdana Village,-5,26.448814,-81.640209,19050 Corkscrew Rd,Estero,FL,33928,2396754029,Florida
1737,R,St. Lucie West,-5,27.317656,-80.391778,1537 NW St Lucie West Blvd,Port Saint Lucie,FL,34986,7728787393,Florida
1717,R,Standing Springs,-5,34.724817,-82.29491,1400 W Georgia Rd,Simpsonville,SC,29680,8649621183,South Carolina
1030,R,Tradition Square,-5,27.268318,-80.431281,10400 SW Village Center Dr,Port Saint Lucie,FL,34987-2186,7723459900,Florida
205,R,Center Point,-5,34.820006,-82.584828,6525 Calhoun Memorial Hwy,Easley,SC,29640-3669,8648502270,South Carolina
1325,R,Bonita Bay Plaza,-5,26.348348,-81.804954,26841 S Tamiami Trl,Bonita Springs,FL,34134-7817,2399920105,Florida
209,R,Mountain Cove,-6,34.622765,-86.538505,12796 Bailey Cove Rd SE,Huntsville,AL,35803-2659,2568850002,Alabama
1863,R,Shops at Enclave,-5,34.999672,-85.094611,1688 Ooltewah Ringgold Rd Ste 100,Ooltewah,TN,37363,4235086834,Tennessee
573,R,Hampton Cove Ctr,-6,34.6589,-86.481,6707 Highway 431 S,Owens Cross Roads,AL,35763-9204,2565120990,Alabama
1449,R,Bonita Springs,-5,26.332045,-81.808521,3304 Bonita Beach Rd,Bonita Springs,FL,34134-4174,2394951600,Florida
1165,R,Hurricane Creek,-5,34.999166,-85.134035,8644 E Brainerd Rd,Chattanooga,TN,37421-8325,4232961903,Tennessee
855,R,Prima Vista Cr,-5,27.329048,-80.319619,7576 S US Highway 1,Port Saint Lucie,FL,34952-1450,7723363833,Florida
1785,R,Market at Hays Farm,-6,34.648073,-86.567688,9040 Memorial Pkwy SW,Huntsville,AL,35802,2566506086,Alabama
1012,R,Mauldin Square,-5,34.776943,-82.310191,111 W Butler Rd,Mauldin,SC,29662-2534,8649871601,South Carolina
1284,R,Darwin Square,-5,27.247596,-80.375875,3253 SW Port St Lucie Blvd,Port Saint Lucie,FL,34953-3489,7726218473,Florida
843,R,Bonita Grande Cr,-5,26.329411,-81.739683,12900 Trade Way Four,Bonita Springs,FL,34135-6983,2399922159,Florida
587,R,North Pointe S/C,-5,34.114472,-80.88457,10128 Two Notch Rd,Columbia,SC,29223-4384,8037889484,South Carolina
340,R,East Port Plaza,-5,27.300351,-80.302493,9100 S US Highway 1,Port Saint Lucie,FL,34952-3406,7723371600,Florida
1731,R,Mount Vernon Point,-5,35.015039,-85.325408,3535 Broad St,Chattanooga,TN,37409,4236685233,Tennessee
1378,R,Rivergate Plaza,-5,27.273026,-80.316259,1125 SE Port St Lucie Blvd,Port Saint Lucie,FL,34952-5332,7723358441,Florida
829,R,Rice Creek Village,-5,34.153267,-80.913295,4611 Hard Scrabble Rd,Columbia,SC,29229-8584,8036998131,South Carolina
1621,R,Village/Waterside,-5,35.043793,-85.150069,7326 McCutcheon Rd,Chattanooga,TN,37421,4238551376,Tennessee
2001,R,Market at Spears Creek,-5,34.113447,-80.844605,185 Earth Rd,Columbia,SC,29229,,South Carolina
414,R,Riverchase Plaza,-5,26.274035,-81.800221,11200 Tamiami Trl N # 2200,Naples,FL,34110-1640,2395925005,Florida
574,R,Piedmont Point,-6,34.692774,-86.565975,4851 Whitesburg Dr SE Ste B,Huntsville,AL,35802-1626,2566502390,Alabama
1609,R,Point Mallard Ctr,-6,34.542684,-86.920403,2934 Point Mallard Pkwy SE,Decatur,AL,35603,2563515261,Alabama
602,R,McAlister Square,-5,34.836173,-82.364511,235 S Pleasantburg Dr,Greenville,SC,29607-2521,8642504700,South Carolina
1148,R,McBee Station,-5,34.847928,-82.39516,400 E McBee Ave Ste 100,Greenville,SC,29601-2940,8642402015,South Carolina
530,R,Woodruff,-5,34.818243,-82.271719,1750 Woodruff Rd,Greenville,SC,29607-5933,8649877080,South Carolina
35,R,Five Forks Place,-5,34.804301,-82.227327,2700 Woodruff Rd,Simpsonville,SC,29681-4804,8642343860,South Carolina
1629,R,Redstone Square,-6,34.647771,-86.719721,2286 Zierdt Rd,Huntsville,AL,35824,2567743888,Alabama
1337,R,Mktpl/Pelican Bay,-5,26.248915,-81.803005,8833 Tamiami Trl N,Naples,FL,34108-2565,2395960403,Florida
635,R,Pelican Strand,-5,26.275159,-81.745819,5624 Strand Blvd,Naples,FL,34110-1325,2395960479,Florida
682,R,Town Center,-5,27.257946,-80.277777,4231 NW Federal Hwy,Jensen Beach,FL,34957-3600,7726927090,Florida
1244,R,Snow Hill Village,-5,35.090579,-85.064304,5958 Snow Hill Rd Ste 168,Ooltewah,TN,37363-7834,4232381032,Tennessee
1128,R,Veranda Falls,-5,27.209668,-80.32642,788 SE Becker Rd,Port Saint Lucie,FL,34984-6621,7723363182,Florida
1460,R,North Market St,-5,35.065065,-85.308361,400 N Market St,Chattanooga,TN,37405-4433,4237557901,Tennessee
1451,R,Twickenham Square,-6,34.723385,-86.583938,310 Pelham Ave SW,Huntsville,AL,35801-5016,2565342330,Alabama
874,R,Pelham Commons,-5,34.867877,-82.347058,215 Pelham Rd,Greenville,SC,29615-2546,8643708210,South Carolina
676,R,Naples Walk,-5,26.241954,-81.767454,2450 Vanderbilt Beach Rd,Naples,FL,34109-0620,2395131356,Florida
781,R,Pebblebrooke S/C,-5,26.271361,-81.69111,15265 Collier Blvd,Naples,FL,34119-7715,2393482931,Florida
1767,R,University Square,-5,34.910558,-82.427775,5000 Old Buncombe Rd Unit 15,Greenville,SC,29617-8208,8644487652,South Carolina
598,R,Madison Centre,-6,34.691736,-86.718391,8000 Madison Blvd Ste A,Madison,AL,35758-2035,2564611860,Alabama
1237,R,Cornerstone/Stuart,-5,27.223519,-80.262424,1501 NW Federal Hwy,Stuart,FL,34994-1039,7726925025,Florida
172,R,Neapolitan Way,-5,26.20337,-81.802729,4601 9th St N,Naples,FL,34103-3004,2396496400,Florida
45,R,Decatur Commons,-6,34.565102,-87.013085,1605 Beltline Rd SW,Decatur,AL,35601-5591,2563010023,Alabama
488,R,Pine Ridge Crossing,-5,26.210485,-81.771689,2310 Pine Ridge Rd,Naples,FL,34109-2006,2394350387,Florida
531,R,Thornblade,-5,34.871381,-82.25606,411 The Pkwy,Greer,SC,29650-4522,8648487820,South Carolina
1350,R,Ocean Breeze Plaza,-5,27.241358,-80.227591,1780 NE Jensen Beach Blvd,Jensen Beach,FL,34957-7292,7722253704,Florida
632,R,Hampton Village,-5,34.9022,-82.337218,2801 Wade Hampton Blvd Ste 120,Taylors,SC,29687-2758,8646097300,South Carolina
577,R,Martin Downs,-5,27.170917,-80.290837,2750 SW Martin Downs Blvd,Palm City,FL,34990-6019,7727813012,Florida
1527,R,Orangetree,-5,26.278167,-81.597,13550 Immokalee Rd,Naples,FL,34120,2394551654,Florida
1638,R,Madison Commons,-6,34.708174,-86.743771,350 Hughes Rd,Madison,AL,35758,2564643422,Alabama
453,R,Crossroads Market,-5,26.213255,-81.728541,5991 Pine Ridge Rd,Naples,FL,34119-3956,2393522200,Florida
749,R,Downtown Stuart,-5,27.191218,-80.256514,746 SW Federal Hwy,Stuart,FL,34994-2937,7722213922,Florida
1126,R,Winchester Plaza,-6,34.816172,-86.489644,2246 Winchester Rd NE,Huntsville,AL,35811-6800,2568515807,Alabama
1434,R,Naples Plaza,-5,26.1706,-81.800966,1981 Tamiami Trl N,Naples,FL,34102-4804,2392620125,Florida
1014,R,Old Palm City,-5,27.162621,-80.271299,1395 SW Martin Hwy,Palm City,FL,34990-3373,7722324056,Florida
1208,R,Brooks Village,-5,26.210697,-81.688913,12975 Collier Blvd Ste 200,Naples,FL,34116-4004,2393043394,Florida
1252,R,LaPiazza Center,-5,26.336277,-81.434623,4975 Avila Ave,Ave Maria,FL,34142-9562,2393043269,Florida
1166,R,Creek Plantation,-5,35.147334,-85.207355,5928 Hixson Pike Ste 112,Hixson,TN,37343-4839,4238478461,Tennessee
1612,R,Pinnacle/Providence,-6,34.758418,-86.680298,1660 Old Monrovia Rd NW,Huntsville,AL,35806,2564305443,Alabama
1185,R,Madison,-6,34.730226,-86.788201,12070 County Line Rd Ste C,Madison,AL,35756-2000,2562302626,Alabama
639,R,Seabreeze Shoppes,-5,27.216686,-80.178162,900 NE Ocean Blvd,Stuart,FL,34996-1519,7723340578,Florida
1774,R,Wedgewood Commons,-5,27.162868,-80.228424,3540 SE Federal Hwy,Stuart,FL,34997,7724635950,Florida
1356,R,Mouse Creek Cr,-5,35.209568,-84.860688,635 Paul Huff Pkwy NW,Cleveland,TN,37312-2970,4234764022,Tennessee
1726,R,Clift Farm,-6,34.752813,-86.761386,417 John Henry Way,Madison,AL,35757,2563250540,Alabama
1093,R,Kanner Crossing,-5,27.125608,-80.25388,6550 S Kanner Hwy,Stuart,FL,34997-6396,7722218135,Florida
410,R,Berkshire Commons,-5,26.155598,-81.72209,7101 Radio Rd,Naples,FL,34104-6706,2394553001,Florida
1458,R,Kings Lake Square,-5,26.137093,-81.748599,4860 Davis Blvd,Naples,FL,34104-5337,2397327216,Florida
543,R,Poplar Springs Plz,-5,34.888532,-82.067248,2153 E Main St Ste B9,Duncan,SC,29334-8863,8644864700,South Carolina
1752,R,Naples Towne Centre,-5,26.119617,-81.757137,3815 Tamiami Trl E,Naples,FL,34112,2397322102,Florida
1642,R,Shops at Pine Grove,-6,34.793202,-86.746687,7129 Wall Triana Hwy,Madison,AL,35757,2567223786,Alabama
1783,R,Cove Shopping Ctr,-5,27.1332,-80.203934,5893 SE Federal Hwy,Stuart,FL,34997,7724036329,Florida
1190,R,Flint Crossing,-6,34.870956,-86.569334,12290 Highway 231/431 North,Meridianville,AL,35759,2568293488,Alabama
32,R,Hammock Cove,-5,26.10604,-81.749966,4370 Thomasson Dr,Naples,FL,34112,2397741072,Florida
811,R,Naples Lakes,-5,26.110379,-81.688727,8585 Collier Blvd,Naples,FL,34114-3548,2397745080,Florida
1218,R,Harvest Square,-6,34.846463,-86.7103,5850 Highway 53,Harvest,AL,35749-4301,2568515958,Alabama
1585,R,Hobe Sound Center,-5,27.103056,-80.156587,8605 SE Federal Hwy,Hobe Sound,FL,33455,7725452076,Florida
1203,R,Eastside Junction,-6,34.783808,-86.929765,22031 US Highway 72,Athens,AL,35613-2614,2562302076,Alabama
516,R,Freedom Square,-5,26.066734,-81.7013,12663 Tamiami Trl E,Naples,FL,34113-8423,2397757383,Florida
1790,R,Midtown Centre,-6,34.804875,-86.950796,165 US Hwy 31 N,Athens,AL,35611,2567715662,Alabama
571,R,Island Crossings,-5,27.060873,-80.13949,11750 SE Federal Hwy,Hobe Sound,FL,33455-5303,7725455660,Florida
1730,R,Fiddler's Creek,-5,26.033243,-81.653899,15050 Sandpiper Ln,Naples,FL,34114,2397325978,Florida
687,R,Hillcrest S/C,-5,34.967253,-81.890569,1905 E Main St,Spartanburg,SC,29307-2308,8642531820,South Carolina
638,R,Jupiter Farms,-5,26.939087,-80.192403,10142 Indiantown Rd,Jupiter,FL,33478-4707,5617485812,Florida
622,R,Marco Town Center,-5,25.954185,-81.72221,1089 N Collier Blvd Ste 401,Marco Island,FL,34145-2555,2396422202,Florida
1856,R,Boiling Springs,-5,35.062199,-81.997291,4400 Highway 9,Boiling Springs,SC,29316,8643816929,South Carolina
1655,R,Shops of Marco,-5,25.931786,-81.699403,175 S Barfield Dr,Marco Island,FL,34145,2393941086,Florida
228,R,Chasewood Plaza,-5,26.93246,-80.131026,6330 W Indiantown Rd,Jupiter,FL,33458-7981,5617411220,Florida
1049,R,Countyline Plaza,-5,26.967258,-80.08855,500 N US Highway 1,Tequesta,FL,33469-2372,5617418147,Florida
851,R,The Acreage,-5,26.781049,-80.292345,7050 Seminole Pratt Whitney Rd,Loxahatchee,FL,33470-3474,5613836177,Florida
1800,R,Avenir Town Center,-5,26.813974,-80.237212,12535 Northlake Blvd,Palm Beach Gardens,FL,33412,,Florida
1787,R,Westlake Plaza,-5,26.7538,-80.308712,16841 Persimmon Blvd W Unit 1000,Westlake,FL,33470-7076,5612731070,Florida
1333,R,Jonathan's Landing,-5,26.93272,-80.091959,17400 N Alternate A1A,Jupiter,FL,33477-5896,5617416060,Florida
1050,R,Sea Plum Twn Ctr,-5,26.911855,-80.101832,123 Honeybell Way,Jupiter,FL,33458-7837,5617485100,Florida
401,R,Jupiter Square S/C,-5,26.933171,-80.077376,95 S US Highway 1,Jupiter,FL,33477-5117,5617437400,Florida
1618,R,Alton Town Center,-5,26.880978,-80.118015,5410 Donald Ross Rd,Palm Beach Gardens,FL,33418,5616261950,Florida
651,R,Shoppes at Ibis,-5,26.810111,-80.198896,10130 Northlake Blvd,West Palm Beach,FL,33412-1101,5617996802,Florida
756,R,Abacoa Plaza,-5,26.884251,-80.106231,5500 Military Trl Ste 25,Jupiter,FL,33458-2865,5617993181,Florida
1006,R,Mirasol Walk,-5,26.841835,-80.133405,6251 P G A Blvd,Palm Beach Gardens,FL,33418,5616221764,Florida
1368,R,Frenchman's Cr,-5,26.865418,-80.097217,4101 Hood Rd,Palm Beach Gardens,FL,33410-2171,5616221047,Florida
313,R,Bluffs Square,-5,26.8944,-80.0617,4060 S US Highway 1,Jupiter,FL,33477-1121,5616942662,Florida
1586,R,South Market Village,-5,35.305576,-82.459318,635 Greenville Hwy,Hendersonville,NC,28792,8286944440,North Carolina
1538,R,Loxahatchee Groves,-5,26.684632,-80.2923,15625 Southern Blvd,Loxahatchee Groves,FL,33470,5617955201,Florida
212,R,Garden Square,-5,26.839392,-80.106444,10913 N Military Trl,Palm Beach Gardens,FL,33410-6501,5616223584,Florida
1851,R,The Crossroads,-5,26.707743,-80.22696,1180 Royal Palm Beach Blvd,Royal Palm Beach,FL,33411-1671,5618515962,Florida
179,R,Oakbrook Square,-5,26.84509,-80.059472,11566 US Highway 1,Palm Beach Gardens,FL,33408-3019,5616220804,Florida
367,R,Promenade,-5,26.822596,-80.082981,9900 Alternate A1A,Palm Beach Gardens,FL,33410-4903,5616240935,Florida
434,R,Garden Towne Sq,-5,26.806029,-80.10103,4200 Northlake Blvd,Palm Beach Gardens,FL,33410-6252,5616259632,Florida
620,R,Crestwood Plaza,-5,26.683646,-80.245288,11977 Southern Blvd,Royal Palm Beach,FL,33411-7619,5617922100,Florida
1894,R,Wellington,-5,26.660475,-80.26555,13880 Wellington Trce,Wellington,FL,33414-8553,,Florida
653,R,Andros Isle,-5,26.710563,-80.183953,8989 Okeechobee Blvd,West Palm Beach,FL,33411-1826,5617922113,Florida
699,R,Northlake Promenade,-5,26.804638,-80.058494,374 Northlake Blvd,Lake Park,FL,33408-5421,5618421193,Florida
1107,R,Twn Sq Wellington,-5,26.651713,-80.235438,11950 Forest Hill Blvd,Wellington,FL,33414-6248,5614229640,Florida
1046,R,Groves/Royal Palm,-5,26.67549,-80.205595,127 S State Road 7,Royal Palm Beach,FL,33414-4338,5616151705,Florida
1532,R,Muscle Shoals Comm,-6,34.731276,-87.669761,3220 Woodward Ave,Muscle Shoals,AL,35661-3322,2563890080,Alabama
821,R,Paradise Place,-5,26.737389,-80.119692,4075 N Haverhill Rd,West Palm Beach,FL,33417-7434,5616830412,Florida
894,R,Palm Beach Plaza,-5,26.705924,-80.150747,6820 Okeechobee Blvd,West Palm Beach,FL,33411-2510,5616843015,Florida
1862,R,Wellington Green Square,-5,26.65088,-80.216947,10640 Forest Hill Blvd,Wellington,FL,33414-3165,5615305026,Florida
1640,R,Waynesville Pav,-5,35.504247,-82.993983,124 Frazier St,Waynesville,NC,28786,8284545700,North Carolina
1359,R,Riviera Beach,-5,26.783809,-80.050446,228 E Blue Heron Blvd,Riviera Beach,FL,33404-4545,5618413058,Florida
371,R,Crosstown Plaza,-5,26.720071,-80.112552,2895 N Military Trl,West Palm Beach,FL,33409-2900,5616870445,Florida
1497,R,Village Commons,-5,26.71411,-80.102063,831 Village Blvd,West Palm Beach,FL,33409-1901,5616156808,Florida
413,R,Woods Walk Plaza,-5,26.619035,-80.201676,9855 Lake Worth Rd,Lake Worth,FL,33467-2305,5619669111,Florida
1613,R,Northgate Mall,-6,35.380244,-86.226516,1600 N Jackson St Ste 340,Tullahoma,TN,37388,9314556032,Tennessee
23,R,Riverbridge Centre,-5,26.649018,-80.147804,6790 Forest Hill Blvd,Greenacres,FL,33413-3351,5616414500,Florida
180,R,Nassau Square,-5,26.618857,-80.168541,7745 Lake Worth Rd,Lake Worth,FL,33467-2536,5619693880,Florida
848,R,City Place,-5,26.710816,-80.057485,375 S Rosemary Ave,West Palm Beach,FL,33401-5747,5616517787,Florida
1104,R,Polo Grounds,-5,26.664382,-80.110562,926 S Military Trl,West Palm Beach,FL,33415-3910,5616162563,Florida
1395,R,Palm Beach,-5,26.719736,-80.039624,135 Bradley Pl,Palm Beach,FL,33480-3819,5616554120,Florida
1409,R,Renaissance City,-6,34.837175,-87.629421,322 Cox Creek Pkwy,Florence,AL,35630-1540,2567181790,Alabama
1491,R,Belmart Plaza,-5,26.689512,-80.056537,500 Belvedere Rd,West Palm Beach,FL,33405-1229,5616592116,Florida
50,R,Southdale S/C,-5,26.674541,-80.061875,828 Southern Blvd,West Palm Beach,FL,33405-2530,5618321661,Florida
1482,R,Wedgewood Square,-5,34.950631,-81.063791,1735 Heckle Blvd,Rock Hill,SC,29732-4803,8033726364,South Carolina
184,R,Town Commons,-5,26.56885,-80.187382,8899 Hypoluxo Rd,Lake Worth,FL,33467-5203,5613040697,Florida
1144,R,Lantana Plaza,-5,26.590674,-80.145064,5970 S Jog Rd,Lake Worth,FL,33467-6590,5616497409,Florida
55,R,Greenwood S/C,-5,26.638559,-80.086761,1700 S Congress Ave,Palm Springs,FL,33461,5619658700,Florida
895,R,Military Crossing,-5,26.60598,-80.115485,4849 S Military Trl,Greenacres,FL,33463-5310,5613042727,Florida
1473,R,Pinnacle Point,-5,35.504902,-82.522407,1830 Hendersonville Rd,Asheville,NC,28803-3207,8282746287,North Carolina
1478,R,Pawleys Island Plz,-5,33.43828,-79.131939,10225 Ocean Hwy # 17,Pawleys Island,SC,29585-6507,8432353755,South Carolina
1221,R,Canyon Town Center,-5,26.525511,-80.18531,8780 Boynton Beach Blvd,Boynton Beach,FL,33472-4423,5613694800,Florida
818,R,Aberdeen,-5,26.550993,-80.149454,8340 S Jog Rd,Boynton Beach,FL,33472-6904,5617346252,Florida
1485,R,Cherry Road Cr,-5,34.96478,-80.996997,2186 Cherry Rd Ste 101,Rock Hill,SC,29732-3282,8033667500,South Carolina
1384,R,Lake Worth,-5,26.618592,-80.056909,214 N Dixie Hwy,Lake Worth,FL,33460-3362,5614935042,Florida
1840,R,Aberdeen Square,-5,26.554125,-80.122185,4966 Le Chalet Blvd,Boynton Beach,FL,33436-1406,5614136665,Florida
484,R,Fountains/Boynton,-5,26.529533,-80.149846,6627 Boynton Beach Blvd,Boynton Beach,FL,33437-3526,5617312065,Florida
817,R,Lantana S/C,-5,26.58883,-80.067238,1589 Lantana Rd,Lantana,FL,33462-1537,5615854225,Florida
1424,R,Boynton Lakes Plz,-5,26.571182,-80.087394,4770 N Congress Ave,Boynton Beach,FL,33426-7952,5618685530,Florida
1779,R,Foothills Mall,-5,35.744446,-83.99438,198 Foothills Mall,Maryville,TN,37801-2310,8655180971,Tennessee
1246,R,Woolbright Shoppes,-5,26.514564,-80.149742,10935 S Jog Rd,Boynton Beach,FL,33437-3921,5617312900,Florida
1067,R,Whitworth Farms,-5,26.491682,-80.166019,12425 Hagen Ranch Rd,Boynton Beach,FL,33437-4107,5612924489,Florida
1601,R,Plaza del Mar,-5,26.582902,-80.040528,262 S Ocean Blvd,Manalapan,FL,33462,5615856790,Florida
1041,R,Quantum Village,-5,26.551474,-80.074251,1005 Gateway Blvd,Boynton Beach,FL,33426-8312,5617326148,Florida
1749,R,Village of Golf,-5,26.510826,-80.122055,11200 S Military Trl,Golf,FL,33436,5619033141,Florida
1274,R,The Delray Mktplc,-5,26.455217,-80.191402,9239 W Atlantic Ave,Delray Beach,FL,33446-9002,5614981285,Florida
1452,R,Boynton Plaza,-5,26.526262,-80.091972,133 N Congress Ave,Boynton Beach,FL,33426-4209,5613643707,Florida
279,R,Shops of San Marco,-5,26.471268,-80.145598,13860 Jog Rd,West Delray Beach,FL,33446-5902,5614982229,Florida
1412,R,Cross Creek,-5,34.956229,-80.849799,8360 Charlotte Hwy,Indian Land,SC,29707-6532,8035489000,South Carolina
388,R,Villages of Oriole,-5,26.455549,-80.161419,7375 Atlantic Ave,Delray Beach,FL,33446-1304,5614982221,Florida
126,R,Reserve/Boca Raton,-5,26.40772,-80.200104,9720 Clint Moore Rd,Boca Raton,FL,33496-1011,5612186114,Florida
1405,R,Sunshine Square,-5,26.512687,-80.06151,501 SE 18th Ave,Boynton Beach,FL,33435-6949,5612924080,Florida
1576,R,Delray Square,-5,26.459099,-80.119374,4771 W Atlantic Ave,Delray Beach,FL,33445,5618653480,Florida
1018,R,Addison Centre,-5,26.437546,-80.145105,16130 Jog Rd,Delray Beach,FL,33446-2319,5614951367,Florida
2008,R,The Greens,-5,26.38592,-80.204971,19595 S State Rd 7,Boca Raton,FL,33498-4701,,Florida
1486,R,Landing Station,-5,35.120226,-81.081088,158 Highway 274,Lake Wylie,SC,29710-6045,8038315667,South Carolina
1419,R,Gold Hill,-5,35.062684,-80.964443,928 Gold Hill Rd,Fort Mill,SC,29708-7947,8035487900,South Carolina
606,R,Loggers Run,-5,26.347095,-80.232295,11650 W Palmetto Park Rd,Boca Raton,FL,33428-2501,5614709370,Florida
1137,R,Parkland Commons,-5,26.329653,-80.252504,8095 N University Dr,Parkland,FL,33067-2602,9545758225,Florida
739,R,N Delray Commons,-5,26.471112,-80.067559,555 NE 5th Ave,Delray Beach,FL,33483-5634,5612729460,Florida
1515,R,Valley Forge S/C,-5,35.802598,-83.576245,2656 Parkway,Pigeon Forge,TN,37863-3246,8657742030,Tennessee
678,R,Sawgrass Center,-5,26.305177,-80.28075,5950 Coral Ridge Dr,Coral Springs,FL,33076-3300,9547574405,Florida
