store_number,store_name,street,city,state,zip,latitude,longitude,state_name,brand,updated
2840,BROOKLYN-PENNSYL,819 Pennsylvania Ave,Brooklyn,NY,11207,40.657864,-73.889664,New York,McDonald's,2024-03-31
18093,354 WEST 125TH,354 W 125th St,New York,NY,10027,40.81078,-73.953039,New York,McDonald's,2024-03-31
14106,1188 6TH AVE,1188 6th Ave,New York,NY,10036,40.757629,-73.98185,New York,McDonald's,2024-03-31
14971,PARK AVE-SO.,401 Park Ave S,New York,NY,10016,40.743156,-73.98393,New York,McDonald's,2024-03-31
13064,14TH & 1ST,404 E 14th St,New York,NY,10009,40.731014,-73.982277,New York,McDonald's,2024-03-31
18884,51ST/BWY TIME SQ,1651 BROADWAY (51ST & Broadway),Manhattan,NY,10019,40.762244,-73.983757,New York,McDonald's,2024-03-31
2446,MANHATAN-946 8TH,946 8th Ave,New York,NY,10019,40.765877,-73.983273,New York,McDonald's,2024-03-31
21653,86 E 167 ST,86 E 167th St,Bronx,NY,10452,40.835136,-73.919899,New York,McDonald's,2024-03-31
3079,BROOKLYN-EASTERN,1133 Eastern Parkway,Brooklyn,NY,11213,40.669163,-73.930779,New York,McDonald's,2024-03-31
39147,1530 BROAD,1528 BROADWAY (Times Square),New York,NY,10036,40.757385,-73.985452,New York,McDonald's,2024-03-31
31749,104TH & BROADWAY,2726 Broadway,New York,NY,10025,40.800014,-73.967846,New York,McDonald's,2024-03-31
2002,MANHATTAN-96TH,2549 Broadway,New York,NY,10025,40.794389,-73.972343,New York,McDonald's,2024-03-31
11292,BRONX-WEBSTER,1625 Webster Ave,Bronx,NY,10457,40.841805,-73.904701,New York,McDonald's,2024-03-31
13070,FULTON & ROSTRAN,1275 Fulton Steet,Brooklyn,NY,11216,40.680573,-73.95034,New York,McDonald's,2024-03-31
2292,MANHATTAN-71ST,2049 Broadway,New York,NY,10023,40.777901,-73.982472,New York,McDonald's,2024-03-31
32513,EASTCHESTER RD.,1826 Eastchester Rd,Bronx,NY,10461,40.849461,-73.844551,New York,McDonald's,2024-03-31
3837,QUEENS-LINDEN,216-07 Linden Blvd,Cambria Heights,NY,11411,40.696632,-73.743118,New York,McDonald's,2024-03-31
4019,MANH-7TH AV & 40,556 7th Ave,New York,NY,10018,40.754673,-73.988188,New York,McDonald's,2024-03-31
33536,23 EAST 23RD ST.,26 E 23rd St,New York,NY,10010,40.740654,-73.987856,New York,McDonald's,2024-03-31
10797,GEORGE DIETER,1598 George Dieter Drive,El Paso,TX,79936,31.751182,-106.301374,Texas,McDonald's,2024-03-31
6578,EL PASO-LEE TREV,1895 Lee Trevino Drive,El Paso,TX,79936,31.768154,-106.319645,Texas,McDonald's,2024-03-31
16277,EL PASO/ZARAGOSA,1896 N Zaragoza,El Paso,TX,79936,31.759808,-106.269304,Texas,McDonald's,2024-03-31
31915,"EL PASO, GEORGE",11260 Montana Avenue,El Paso,TX,79936,31.80123,-106.302838,Texas,McDonald's,2024-03-31
31917,"EL PASO, EDGEMER",3420 Joe Battle Boulevard,El Paso,TX,79938,31.793723,-106.267235,Texas,McDonald's,2024-03-31
35928,DIETER/ROJAS,1351 George Dieter Drive,El Paso,TX,79936,31.728237,-106.303411,Texas,McDonald's,2024-03-31
30304,"EL PASO, (WM) YA",10727 GATEWAY WEST (Walmart #512),El Paso,TX,79935,31.753147,-106.339953,Texas,McDonald's,2024-03-31
2671,ELP-YARBROUGH,1100 Yarbrough Dr,El Paso,TX,79925-7902,31.753029,-106.344352,Texas,McDonald's,2024-03-31
39100,JOE BATTLE @ PEL,12363 Pellicano Dr,El Paso,TX,79928,31.726634,-106.262725,Texas,McDonald's,2024-03-31
31808,"EL PASO, MONTANA",12236 MONTANA AVE (Walmart),El Paso,TX,79938,31.804989,-106.262033,Texas,McDonald's,2024-03-31
15955,N LOOP/YARBROUGH,430 N Yarbrough,El Paso,TX,79907,31.729004,-106.346571,Texas,McDonald's,2024-03-31
40778,RICH BEEM,12726 Montana Ave,El Paso,TX,79938,31.808888,-106.246107,Texas,McDonald's,2024-03-31
37493,ZARAGOSA/EDGEMER,14230 Edgemere Boulevard,El Paso,TX,79938,31.797148,-106.229489,Texas,McDonald's,2024-03-31
11021,EL PASO-ZARAGOZA,625 N Zaragoza,El Paso,TX,79901,31.703998,-106.320048,Texas,McDonald's,2024-03-31
5581,ELP-HAWKINS,7110 Gateway E,El Paso,TX,79915-1201,31.770448,-106.3768,Texas,McDonald's,2024-03-31
10123,EL PASO/ALAMEDA,7392 Alameda Avenue,El Paso,TX,79915,31.741726,-106.378098,Texas,McDonald's,2024-03-31
4390,ELP-ALAMEDA,8675 Alameda Avenue,El Paso,TX,79907-6130,31.700169,-106.339441,Texas,McDonald's,2024-03-31
14543,WALMART/GATEWAY,7101 GATEWAY BLVD (Walmart),El Paso,TX,79925,31.777103,-106.384455,Texas,McDonald's,2024-03-31
37500,I-10 & EASTLAKE,12181 Eastlake Blvd.,El Paso,TX,79928,31.689772,-106.263506,Texas,McDonald's,2024-03-31
16808,EL PASO/WALMART,9441 ALAMEDA AVE (Walmart),El Paso,TX,79907,31.682848,-106.311586,Texas,McDonald's,2024-03-31
14047,AMERICAS/ALAMEDA,9451 Alameda Avenue,El Paso,TX,79907,31.681237,-106.312576,Texas,McDonald's,2024-03-31
22423,AIRWAYS/MONTANA,1515 Airways Blvd,El Paso,TX,79925-2216,31.788923,-106.396127,Texas,McDonald's,2024-03-31
10132,MONTANA,5620 Montana Avenue,El Paso,TX,79925,31.78321,-106.421145,Texas,McDonald's,2024-03-31
1680,ELP-PAISANO,5305 E Paisano,El Paso,TX,79905,31.769828,-106.426221,Texas,McDonald's,2024-03-31
35631,"SOCORRO, ALAMEDA",10303 Alameda Ave,Socorro,TX,79927,31.654482,-106.289929,Texas,McDonald's,2024-03-31
32406,"HORIZON CITY,TX",13990 Horizon Blvd,Horizon City,TX,79928,31.682304,-106.199363,Texas,McDonald's,2024-03-31
11328,EL PASO/HORIZON,1274 Horizon Blvd,El Paso,TX,79927-4840,31.657886,-106.242454,Texas,McDonald's,2024-03-31
2046,ELP-DYER,5440 Dyer St,El Paso,TX,79904-6238,31.827666,-106.444654,Texas,McDonald's,2024-03-31
3684,ELP-PIEDRAS,2811 Gateway W,El Paso,TX,79904,31.779018,-106.461825,Texas,McDonald's,2024-03-31
13788,CENTRAL ML,4011 S Central,Los Angeles,CA,90059,34.010548,-118.256904,California,McDonald's,2024-03-31
12191,SLAUSON & CENTRA,1118 Slauson Avenue,Los Angeles,CA,90011-4800,33.989006,-118.255989,California,McDonald's,2024-03-31
22570,MLK/FIG,4000 S Figueroa St,Los Angeles,CA,90037,34.010781,-118.281881,California,McDonald's,2024-03-31
3358,L/A-FIGUEROA,2810 South Figueroa St,Los Angeles,CA,90007-3257,34.026051,-118.276817,California,McDonald's,2024-03-31
6688,LA-WASHNGTN&HILL,201 W Washington Blvd,Los Angeles,CA,90007,34.03252,-118.266914,California,McDonald's,2024-03-31
7037,LA OLYMPIC,1310 E Olympic Blvd,Los Angeles,CA,90021,34.031433,-118.244026,California,McDonald's,2024-03-31
1126,L/A-MRTN LTR KNG,1071 Martin Luther King Jr Blvd,Los Angeles,CA,90037,34.011219,-118.294044,California,McDonald's,2024-03-31
11839,LA/BANDINI,3737 Soto St,Vernon,CA,90058,34.008423,-118.220238,California,McDonald's,2024-03-31
5940,LOS ANGELES-SLAU,988 W Slauson Ave,Los Angeles,CA,90043,33.988823,-118.291023,California,McDonald's,2024-03-31
7657,HNTGTN PK-SLAUSN,2584 Slauson Ave,Huntington Park,CA,90255-2837,33.989025,-118.225685,California,McDonald's,2024-03-31
18368,7TH/ALAMEDA,690 Alameda St,Los Angeles,CA,90021,34.035304,-118.238154,California,McDonald's,2024-03-31
27507,L.A. - FIGUEROA/,505 W Florence Ave,Los Angeles,CA,90044,33.974981,-118.283102,California,McDonald's,2024-03-31
4844,LOS ANGELES-SOTO,1210 S Soto St,Los Angeles,CA,90023-2616,34.027588,-118.219254,California,McDonald's,2024-03-31
930,HUNTNGTN PK-FLOR,2303 E Florence Ave,Huntington Park,CA,90255-5620,33.975014,-118.231201,California,McDonald's,2024-03-31
24384,HOVER/WASHINGTON,1311 W Washington Blvd,Los Angeles,CA,90006,34.040379,-118.284389,California,McDonald's,2024-03-31
25642,LA - VENICE/VMT,1660 Venice Blvd,Los Angeles,CA,90006,34.043932,-118.290668,California,McDonald's,2024-03-31
4589,LOS ANGLS-OLYMPC,2020 W Olympic Blvd,Los Angeles,CA,90006,34.051064,-118.279221,California,McDonald's,2024-03-31
24695,SLAUSON/WESTERN,1900 W Slauson Ave,Los Angeles,CA,90062,33.988877,-118.311896,California,McDonald's,2024-03-31
11826,L.A. MANCHESTER,101 W Manchester Ave,Los Angeles,CA,90003-3323,33.96051,-118.274338,California,McDonald's,2024-03-31
31665,HUNT. PARK - FLO,2931 E Florence,Huntington Park,CA,90255,33.973601,-118.216632,California,McDonald's,2024-03-31
28248,L.A. - MLK/ARLIN,2215 W Martin Luther King Jr Blvd,Los Angeles,CA,90008,34.011072,-118.317968,California,McDonald's,2024-03-31
25706,NWC WILSHIRE BLV,1625 Wilshire Blvd,Los Angeles,CA,90017,34.05596,-118.270819,California,McDonald's,2024-03-31
1136,L/A-WHITTIER,3458 Whittier Blvd,Los Angeles,CA,90023,34.026688,-118.199295,California,McDonald's,2024-03-31
1135,L/A-1800 WESTERN,1800 S Western Avenue,Los Angeles,CA,90006,34.041641,-118.30854,California,McDonald's,2024-03-31
14369,FIRESTONE/ALAMED,8681 S Alameda St,Los Angeles,CA,90002,33.95817,-118.231385,California,McDonald's,2024-03-31
15995,CITY OF BELL,3526 E Gage Ave,City Of Bell,CA,90201,33.979374,-118.202391,California,McDonald's,2024-03-31
10129,LA-BROOKLYN,245 N Soto St,Los Angeles,CA,90033-2914,34.04631,-118.208504,California,McDonald's,2024-03-31
905,LA -MANCHESTER,1406 W Manchester Ave.,Los Angeles,CA,90047-5422,33.959759,-118.300648,California,McDonald's,2024-03-31
1418,L/A-10011 AVALON,10011 S Avalon Blvd,Los Angeles,CA,90003,33.945194,-118.265526,California,McDonald's,2024-03-31
10070,LOS ANGELES,4292 Crenshaw Blvd,Los Angeles,CA,90008,34.005917,-118.333763,California,McDonald's,2024-03-31
7528,MAYWOOD-SLAUSON,5901 Atlantic Ave,Maywood,CA,90270-3116,33.98679,-118.185936,California,McDonald's,2024-03-31
12036,LA/CRNR TEMPLE,405 N Alvarado St,Los Angeles,CA,90026,34.070595,-118.26815,California,McDonald's,2024-03-31
1304,L.A.-MARENGO,1716 Marengo St,Los Angeles,CA,90033-1315,34.058479,-118.212257,California,McDonald's,2024-03-31
1871,LA - 3RD/VERMONT,341 S Vermont Ave,Los Angeles,CA,90020-1806,34.068111,-118.291931,California,McDonald's,2024-03-31
1063,LA-28TH/CRENSHAW,2838 Crenshaw Blvd,Los Angeles,CA,90016-3604,34.030281,-118.334778,California,McDonald's,2024-03-31
14473,E. 3RD STREET,3868 E 3rd St,East Los Angeles,CA,90063,34.033038,-118.183786,California,McDonald's,2024-03-31
6999,LA-7TH & WESTERN,695 S Western Ave,Los Angeles,CA,90005,34.059959,-118.309494,California,McDonald's,2024-03-31
1121,LA-71ST/CRENSHAW,7123 Crenshaw Blvd,Los Angeles,CA,90043,33.975204,-118.331146,California,McDonald's,2024-03-31
14283,OLYMPIC/EASTERN,4480 E Olympic Blvd,East Los Angeles,CA,90023,34.018513,-118.17424,California,McDonald's,2024-03-31
801,SOUTHGATE-TWEEDY,3309 Tweedy Blvd,South Gate,CA,90280,33.945129,-118.211472,California,McDonald's,2024-03-31
1922,L/A-GLENDALE,1417 Glendale Blvd,Los Angeles,CA,90026,34.080608,-118.260628,California,McDonald's,2024-03-31
11751,L.A./CENTURY BLV,1763 W Century Blvd,Los Angeles,CA,90050,33.945728,-118.308594,California,McDonald's,2024-03-31
28892,SOUTH GATE-FIRES,4135 E Firestone Boulevard,South Gate,CA,90280,33.953527,-118.197145,California,McDonald's,2024-03-31
14287,CUDAHY,8029 Atlantic Ave,Cudahy,CA,90201,33.961299,-118.186255,California,McDonald's,2024-03-31
10805,LA/IMPERIAL,501 W Imperial Hwy,Los Angeles,CA,90044-4222,33.931297,-118.282951,California,McDonald's,2024-03-31
11157,LA-N. BROADWAY,3105 N Broadway,Los Angeles,CA,90031-2703,34.074116,-118.208717,California,McDonald's,2024-03-31
23607,MELROSE & VERMNT,4166 Melrose Ave,Los Angeles,CA,90029,34.083389,-118.291301,California,McDonald's,2024-03-31
10069,LA S. LABREA,3602 S La Brea Ave,Los Angeles,CA,90016-5312,34.021271,-118.35508,California,McDonald's,2024-03-31
11377,LA- FIGUEROA,2224 N Figueroa St,Los Angeles,CA,90065,34.083157,-118.222832,California,McDonald's,2024-03-31
10295,L.A.-11880,11800 Wilmington Ave,Los Angeles,CA,90059-3016,33.92564,-118.238625,California,McDonald's,2024-03-31
1325,L/A-1231 LA BREA,1231 S La Brea Ave,Los Angeles,CA,90019-1627,34.052437,-118.344345,California,McDonald's,2024-03-31
11032,LYNNWD/LNGBCH BL,11170 Long Beach Blvd,Lynwood,CA,90262,33.930168,-118.210922,California,McDonald's,2024-03-31
10681,BELL GRDN/FLOREN,5725 Florence Ave,Bell Gardens,CA,90201,33.96809,-118.163788,California,McDonald's,2024-03-31
24379,MANCHESTER,401 Manchester Blvd,Inglewood,CA,90301,33.962199,-118.350102,California,McDonald's,2024-03-31
3100,L/A-EASTERN,1617 N Eastern Avenue,Los Angeles,CA,90063-1053,34.059719,-118.173431,California,McDonald's,2024-03-31
11118,L.A. SLAUSEN/FAI,5015 W Slauson Ave,Los Angeles,CA,90056,33.987907,-118.365196,California,McDonald's,2024-03-31
6155,E.LOS ANGEL-WHIT,5545 E Whittier Blvd,East Los Angeles,CA,90022,34.019382,-118.150833,California,McDonald's,2024-03-31
1391,LA - SUNSET BLVD,4348 Sunset Blvd,Los Angeles,CA,90029-2112,34.09531,-118.284004,California,McDonald's,2024-03-31
10291,ELA-POM/ATLANTIC,269 S Atlantic Blvd,East Los Angeles,CA,90022,34.033054,-118.153374,California,McDonald's,2024-03-31
1027,LA - WESTERN,1007 Northwestern Avenue,Los Angeles,CA,90029-2309,34.088722,-118.30957,California,McDonald's,2024-03-31
865,INGLEWD-PRAIRIE,4015 W Century Blvd,Inglewood,CA,90301,33.945842,-118.344605,California,McDonald's,2024-03-31
10693,IMPERIAL/CRENSHA,2900 Imperial Hwy,Inglewood,CA,90303-3113,33.930729,-118.325989,California,McDonald's,2024-03-31
25492,LACIENEGA/CLEMSO,3501 S La Cienega Blvd,Los Angeles,CA,90016,34.023961,-118.372717,California,McDonald's,2024-03-31
10574,SOUTHGATE-FIREST,5730 Firestone Blvd,South Gate,CA,90280-3704,33.948864,-118.165771,California,McDonald's,2024-03-31
19964,LYNWWOD/PENDALTO,10721 Atlantic Ave,Lynwood,CA,90262,33.932606,-118.183135,California,McDonald's,2024-03-31
4373,CTY CMRC-WSHNGTN,6350 E Washington Blvd,City Of Commerce,CA,90040,33.995846,-118.141243,California,McDonald's,2024-03-31
572,GARDENA1-EL SEGU,1747 West El Segundo Blvd,Gardena,CA,90249-2011,33.916763,-118.308289,California,McDonald's,2024-03-31
39,L/A-LA TIJERA,6904 La Tijera Blvd,Los Angeles,CA,90045-1954,33.975582,-118.373344,California,McDonald's,2024-03-31
971,MONTRY PK-FLORAL,950 W Floral Dr,Monterey Park,CA,91754-6203,34.039829,-118.144348,California,McDonald's,2024-03-31
876,L/A-5930 PICO,5930 W Pico Blvd,Los Angeles,CA,90035-2658,34.05172,-118.369026,California,McDonald's,2024-03-31
27113,L.A.- LA CIENEGA,1845 S La Cienega Blvd,Los Angeles,CA,90035,34.042794,-118.376699,California,McDonald's,2024-03-31
29411,LA-ROSECRANS,1160 E Rosecrans Avenue,Los Angeles,CA,90059-3645,33.902501,-118.254015,California,McDonald's,2024-03-31
4310,L A-HUNTINGTON,4947 Huntington Dr,Los Angeles,CA,90032-1643,34.087677,-118.175911,California,McDonald's,2024-03-31
3797,L/A-6345WILSHIRE,6345 Wilshire Blvd,Los Angeles,CA,90048,34.063848,-118.366735,California,McDonald's,2024-03-31
5149,HLYWD-SNSET&VINE,1413 North Vine,Hollywood,CA,90028,34.096661,-118.327095,California,McDonald's,2024-03-31
14281,HAWTHORNE/IMPERI,11330 Hawthorne Blvd,Inglewood,CA,90303,33.931308,-118.351978,California,McDonald's,2024-03-31
11605,FLETCHER/SAN FER,3124 N San Fernando Rd,Los Angeles,CA,90065-1413,34.115196,-118.246658,California,McDonald's,2024-03-31
26929,L.A. - 50TH/FIGU,5008 N Figueroa St,Los Angeles,CA,90042,34.104948,-118.201527,California,McDonald's,2024-03-31
19140,GARDENA RO,850 W Rosecrans Ave,Gardena,CA,90247,33.901595,-118.290919,California,McDonald's,2024-03-31
1411,HOLLYWOOD-LABREA,1133 N La Brea Ave,Hollywood,CA,90038,34.091675,-118.344559,California,McDonald's,2024-03-31
28366,COMPTON - LONG B,1105 Long Beach Blvd,Compton,CA,90221,33.903895,-118.208983,California,McDonald's,2024-03-31
7889,LAX-CENTURY,5223 W Century Blvd,Los Angeles,CA,90045-5907,33.945786,-118.370857,California,McDonald's,2024-03-31
22578,COMPTON - COMPTN,101 S Compton,Compton,CA,90220,33.896434,-118.225038,California,McDonald's,2024-03-31
27808,DOWNEY - FIRESTO,7740 E Firestone Blvd,Downey,CA,90241,33.944892,-118.142643,California,McDonald's,2024-03-31
540,MONTEBELLO-BVRLY,2020 W Beverly Blvd,Montebello,CA,90640-3939,34.020676,-118.121056,California,McDonald's,2024-03-31
8014,HOLLYWOOD,6776 Hollywood Blvd,Hollywood,CA,90028,34.10138,-118.338264,California,McDonald's,2024-03-31
11211,L.A./SON FIGUERO,15235 S Figueroa Ave,Gardena,CA,90248,33.893238,-118.283485,California,McDonald's,2024-03-31
33995,LOS ANGELES- SWC,5908 W Manchester Ave,Los Angeles,CA,90045,33.959622,-118.386113,California,McDonald's,2024-03-31
1162,HAWTHORNE-EL SEG,4160 El Segundo Blvd,Hawthorne,CA,90250-4516,33.916168,-118.347382,California,McDonald's,2024-03-31
959,CULVER CITY,4835 S Sepulveda Blvd,Culver City,CA,90230-4821,34.000343,-118.402885,California,McDonald's,2024-03-31
970,GARDENA2-REDONDO,1419 W Redondo Beach Blvd,Gardena,CA,90247-3310,33.891582,-118.301125,California,McDonald's,2024-03-31
633,DOWNEY-PARAMOUNT,12256 Paramount Blvd,Downey,CA,90242-3549,33.928738,-118.147865,California,McDonald's,2024-03-31
30244,ALHAMBRA - VALLE,1520 W Valley Blvd,Alhambra,CA,91803,34.077328,-118.139427,California,McDonald's,2024-03-31
34882,ALHAMBRA-COMMONW,2310 W. Commonwealth,Alhambra,CA,91803,34.087777,-118.148806,California,McDonald's,2024-03-31
36804,HAWTHORNE-ROSECR,3571 Rosecrans Ave,Hawthorne,CA,90250,33.902268,-118.335011,California,McDonald's,2024-03-31
1276,L/A-VENICE BLVD,10623 Venice Blvd,Los Angeles,CA,90034,34.019348,-118.406952,California,McDonald's,2024-03-31
1090,HIGHLAND PK-YORK,5725 York Blvd,Highland Park,CA,90042-2643,34.119038,-118.192802,California,McDonald's,2024-03-31
24507,COMPTON-L BEACH,901 S Long Beach Blvd,Compton,CA,90221,33.88837,-118.207452,California,McDonald's,2024-03-31
28363,PICO RIVERA WAL*,8500 WASHINGTON BLVD (Walmart),Pico Rivera,CA,90660,33.984982,-118.104921,California,McDonald's,2024-03-31
19956,DOWNEY/SPEEDEE,10207 Lakewood Blvd,Downey,CA,90240,33.947453,-118.117932,California,McDonald's,2024-03-31
20748,CHEVRON-8-CLAY,4390 W Sam Houston Pky N,Houston,TX,77043,29.831433,-95.562574,Texas,McDonald's,2024-03-31
14136,WILCREST,940 N Wilcrest Drive,Houston,TX,77079,29.783468,-95.575246,Texas,McDonald's,2024-03-31
11989,HOUSTON/GESSNER,10170 Hammerly Boulevard,Houston,TX,77080-5010,29.812958,-95.544483,Texas,McDonald's,2024-03-31
2080,HOUSTN/GESSNER,1303 Gessner Road,Houston,TX,77055-4004,29.791288,-95.545123,Texas,McDonald's,2024-03-31
12404,WESTMER/DAIRYASH,12625 Westheimer Dr,Houston,TX,77077,29.735805,-95.606859,Texas,McDonald's,2024-03-31
16226,JONES & WEST ROA,9452 Jones Rd,Houston,TX,77065,29.909234,-95.584149,Texas,McDonald's,2024-03-31
28629,ELDRIDGE W*M,12353 FM 1960 W (Walmart #3297),Houston,TX,77065,29.919884,-95.602276,Texas,McDonald's,2024-03-31
7043,HOU-WILCRST,1920 Wilcrest,Houston,TX,77046,29.746922,-95.572655,Texas,McDonald's,2024-03-31
11352,HOUSTN/MEMOR CT,900 GESSNER RD (Memorial City Mall),Houston,TX,77024,29.78039,-95.540429,Texas,McDonald's,2024-03-31
25725,BELTWAY 8 AT WES,8940 W Sam Houston Pky,Houston,TX,77040,29.901271,-95.551794,Texas,McDonald's,2024-03-31
27220,HWY 290 AT FAIRB,14099 Northwest Freeway,Houston,TX,77040,29.858508,-95.523914,Texas,McDonald's,2024-03-31
33246,WESTHEIMER @ BEL,10703 Westheimer,Houston,TX,77042,29.736284,-95.564531,Texas,McDonald's,2024-03-31
19603,KATY-ECHO LN GAS,9303 Katy Freeway,Houston,TX,77024,29.783184,-95.520589,Texas,McDonald's,2024-03-31
11381,HUFFMEISTER,13785 Cypress N Houston Rd,Cypress,TX,77429-3237,29.947079,-95.627986,Texas,McDonald's,2024-03-31
16158,TIDWELL @ 290,7850 W Tidwell,Houston,TX,77040,29.852019,-95.508711,Texas,McDonald's,2024-03-31
7865,HOUSTON-HWY 6,6901 Hwy 6,Houston,TX,77083-3303,29.702446,-95.643369,Texas,McDonald's,2024-03-31
3232,HOU-WESTHEIMER,9601 1/2 Westheimer Rd,Houston,TX,77063-3204,29.736902,-95.53552,Texas,McDonald's,2024-03-31
2708,HOU-KIRKWOOD,11825 Bellaire Boulevard,Houston,TX,77083,29.703265,-95.587035,Texas,McDonald's,2024-03-31
39431,TELGE AND,12817 Telge Rd,Cypress,TX,77429,29.96217,-95.65069,Texas,McDonald's,2024-03-31
31855,BEECHNUT AT ELDR,13532 Beechnut Street,Houston,TX,77072,29.689042,-95.621203,Texas,McDonald's,2024-03-31
25748,FM 1960 WEST AT,9351 Fm 1960 W,Houston,TX,77070,29.946223,-95.563362,Texas,McDonald's,2024-03-31
24681,DOVER PARKADE SH,2360 Lakewood Rd,Toms River,NJ,08755,40.043941,-74.223091,New Jersey,McDonald's,2024-03-31
31959,JACKSON CROSSING,1136 E Veterans Highway,Jackson,NJ,08527,40.08366,-74.265289,New Jersey,McDonald's,2024-03-31
5475,BRICK TOWN-RT 70,106 Chambers Bridge Rd,Bricktown,NJ,08723,40.061356,-74.141785,New Jersey,McDonald's,2024-03-31
31771,BRICK RELO,191 Van Zile Road,Brick Township,NJ,08724,40.076824,-74.117424,New Jersey,McDonald's,2024-03-31
5630,SILVERTON-HOOPER,1786 Hooper Ave,Silverton,NJ,08753,40.009037,-74.148186,New Jersey,McDonald's,2024-03-31
7893,HOWELL-RT. 9,3410 Rt 9 South,Howell,NJ,07731,40.158871,-74.232628,New Jersey,McDonald's,2024-03-31
22975,JACKSON,260 County Line Road,Jackson,NJ,08527,40.138977,-74.29554,New Jersey,McDonald's,2024-03-31
5106,LAKEHURST-RT 70,98 Rt 70,Lakehurst,NJ,08733,40.014259,-74.311256,New Jersey,McDonald's,2024-03-31
14266,TOMSRIVER WM PAD,916 Rt 37 W,Toms River,NJ,08753,39.974151,-74.240023,New Jersey,McDonald's,2024-03-31
1075,TOMS RIVER-RT 37,42 Rt 37 W,Toms River,NJ,08753,39.964218,-74.197411,New Jersey,McDonald's,2024-03-31
2167,WALL TWP-RT 35,2428 Rt 35,Manasquan,NJ,08736,40.124138,-74.068489,New Jersey,McDonald's,2024-03-31
18830,TOMS RIVER,843 Fischer Blvd,Toms River,NJ,08753,39.970779,-74.133476,New Jersey,McDonald's,2024-03-31
3203,PT PLEASANT,504b Sea Ave,Point Pleasant,NJ,08742,40.079874,-74.047909,New Jersey,McDonald's,2024-03-31
10871,TOMS RVR-RT. 37,371 Rt 37 E,Toms River,NJ,08753,39.957306,-74.17115,New Jersey,McDonald's,2024-03-31
754,NORWALK-ROSECRNS,11053 E Rosecrans Ave,Norwalk,CA,90650-3605,33.902481,-118.098366,California,McDonald's,2024-03-31
2963,NORWALK-NORWALK,12510 Norwalk Blvd,Norwalk,CA,90650-2041,33.91748,-118.07225,California,McDonald's,2024-03-31
10824,NORWALK/IMPERIAL,10841 Imperial Hwy,Norwalk,CA,90650-2264,33.917439,-118.10218,California,McDonald's,2024-03-31
14440,NORWALK AL,12602 Alondra Blvd,Norwalk,CA,90650,33.887421,-118.063608,California,McDonald's,2024-03-31
1076,ARTESIA-PIONEER,17523 Pioneer Blvd,Artesia,CA,90701-4006,33.871426,-118.082954,California,McDonald's,2024-03-31
30245,DOWNEY - FIRESTO,9475 Firestone Blvd,Downey,CA,90241,33.931035,-118.113959,California,McDonald's,2024-03-31
1337,SN FE SPRNGS-VAL,14317 Valley View Ave,Santa Fe Springs,CA,90670-5217,33.901695,-118.029564,California,McDonald's,2024-03-31
26926,SANTA FE SPRINGS,13330 East Telegraph Road,Santa Fe Spring,CA,90670,33.941299,-118.048675,California,McDonald's,2024-03-31
24808,ROSECRANS/LAKEWD,8855 Rosecrans Ave,Downey,CA,90242,33.904154,-118.143602,California,McDonald's,2024-03-31
5227,BELLFLOWER-LAKE,16208 Lakewood Boulevard,Bellflower,CA,90706-5150,33.887348,-118.142357,California,McDonald's,2024-03-31
6407,DOWNEY-LAKEWOOD,9250 Lakewood Blvd,Downey,CA,90240-2909,33.954441,-118.113213,California,McDonald's,2024-03-31
1905,LA PALMA-ORANGET,5062 Orangethorpe Ave,La Palma,CA,90623-1110,33.858364,-118.045227,California,McDonald's,2024-03-31
